Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
2.0,2.0,2.33239,15454.66567,-357.90598,-922.16302,-27141.283,-2e-05,-9e-05,2.29934,0.13123,,0.0,-0.0015,-0.00457,22.87092,8.792,15454.66567,0.13123,0.1339483065134124,8.971394888632206e-05,2.29934,0.1499999999996362,0.0002509823,115922.31295518432,115922.31295518432,116048.43845438788,1.7513327844500822e+16,0.5717240246389719
2.0,2.0,2.4483,15454.67067,-357.90506,-922.1648,-27141.283,3e-05,-0.00017,2.41527,0.1494,,0.0,-0.00152,-0.00451,22.87086,8.90792,15454.67067,0.1494,0.14509764750958118,7.148170603338695e-05,2.41527,0.15500000000065484,0.00025038231,115645.1929011009,115645.1929011009,115799.69222121256,1.8097105439437864e+16,0.5625128129973704
2.0,2.0,2.56677,15454.67567,-357.90506,-922.165,-27141.283,0.00018,-0.00013,2.53374,0.16264,,0.0,-0.00149,-0.00452,22.87072,9.02639,15454.67567,0.16264,0.15531228352490706,0.00011096256999700618,2.53374,0.15999999999985448,0.00024950751,115241.14512811771,115241.14512811771,115559.79468539948,1.868088303416253e+16,0.5490826425877423
2.0,2.0,2.68466,15454.68067,-357.90781,-922.16415,-27141.283,-4e-05,-8e-05,2.65163,0.15742,,0.0,-0.00154,-0.0045,22.87094,9.14427,15454.68067,0.15742,0.16612150191571184,0.0001251031114478891,2.65163,0.16500000000087311,0.00024932395,115156.36345321056,115156.36345321056,115328.39696419632,1.926466062909957e+16,0.546264578938461
2.0,2.0,2.80481,15454.68567,-357.90799,-922.164,-27141.283,-8e-05,-0.00037,2.77179,0.18083,,0.0,-0.00146,-0.00453,22.87098,9.26442,15454.68567,0.18083,0.17795262068965842,9.08049345290197e-05,2.77179,0.17000000000007276,0.00024904683,115028.3688043204,115028.3688043204,115105.16411106878,1.984843822382423e+16,0.5420101564145509
2.0,2.0,2.92678,15454.69067,-357.90629,-922.164,-27141.283,-9e-05,-0.00035,2.89376,0.18768,,0.0,-0.0015,-0.0045,22.87084,9.38639,15454.69067,0.18768,0.18990025287356666,5.7305460822645025e-05,2.89376,0.1749999999992724,0.00024811846,114599.57841679822,114599.57841679822,114889.7745574567,2.0432215818548896e+16,0.5277575646184983
2.0,2.0,3.04912,15454.69567,-357.90601,-922.164,-27141.283,5e-05,-0.00035,3.01612,0.20162,,0.0,-0.00152,-0.00454,22.87098,9.50874,15454.69567,0.20162,0.20142192337165116,4.966797187480826e-05,3.01612,0.18000000000029104,0.00024774331,114426.30621511253,114426.30621511253,114681.91957771199,2.1015993413485936e+16,0.521998158549486
2.0,2.0,3.17144,15454.70067,-357.9069,-922.164,-27141.28379,0.0001,9e-05,3.13844,0.20941,,0.0,-0.00147,-0.00451,22.87085,9.63105,15454.70067,0.20941,0.2132477701149464,2.7338469959096068e-05,3.13844,0.18499999999949068,0.00024774819,114428.56016245155,114428.56016245155,114481.3027754121,2.15997710082106e+16,0.522073077652823
2.0,2.0,3.29667,15454.70567,-357.907,-922.164,-27141.284,0.00046,-0.00025,3.26368,0.22597,,0.0,-0.00152,-0.00452,22.87097,9.75628,15454.70567,0.22597,0.22421360153257114,5.2775041050835605e-05,3.26368,0.19000000000050932,0.00024703031000000003,114096.989728902,114096.989728902,114287.63958950501,2.2183548603147644e+16,0.5110519862791794
2.0,2.0,3.422,15454.71067,-357.90621,-922.164,-27141.284,0.00061,-0.00025,3.38902,0.24218,,0.0,-0.0015,-0.00457,22.87084,9.88161,15454.71067,0.24218,0.23524318007663264,7.600016841389156e-05,3.38902,0.19499999999970896,0.00024639151,113801.94432723115,113801.94432723115,114100.65682130726,2.2767326197872308e+16,0.5012449528341967
2.0,2.0,3.5469,15454.71567,-357.90602,-922.16401,-27141.284,0.00046,-0.00028,3.51392,0.24624,,0.0,-0.00146,-0.0045,22.87072,10.00651,15454.71567,0.24624,0.24719560153257156,5.346612774191617e-05,3.51392,0.2000000000007276,0.00024651034,113856.82886868472,113856.82886868472,113920.09217930853,2.3351103792809348e+16,0.5030692637049972
2.0,2.0,3.67299,15454.72067,-357.90694,-922.1649,-27141.28315,0.00029,-0.00018,3.64002,0.25483,,0.0,-0.00145,-0.00453,22.87096,10.13261,15454.72067,0.25483,0.2585883601532614,6.518226600977475e-05,3.64002,0.20499999999992724,0.00024608076,113658.41684042898,113658.41684042898,113745.69384328127,2.3934881387534012e+16,0.49647423329282436
2.0,2.0,3.80102,15454.72567,-357.907,-922.165,-27141.28301,0.00036,-5e-05,3.76806,0.26728,,0.0,-0.00145,-0.00452,22.87082,10.26064,15454.72567,0.26728,0.27039392337165247,5.750191570873112e-05,3.76806,0.21000000000094587,0.00024528449,113290.64006837444,113290.64006837444,113577.22004478822,2.4518658982471052e+16,0.48424967706045785
2.0,2.0,3.92719,15454.73067,-357.90615,-922.16342,-27141.2839,0.00031,5e-05,3.89424,0.28082,,0.0,-0.00144,-0.00454,22.87095,10.3868,15454.73067,0.28082,0.2822940459770166,4.798627426205206e-05,3.89424,0.21500000000014552,0.00024532774,113310.6161385408,113310.6161385408,113414.43866549246,2.5102436577195716e+16,0.4849136629660551
2.0,2.0,4.05449,15454.73567,-357.90601,-922.163,-27141.284,0.0001,-6e-05,4.02154,0.28833,,0.0,-0.00147,-0.00453,22.87089,10.5141,15454.73567,0.28833,0.2942833103448329,3.334630120828148e-05,4.02154,0.21999999999934516,0.00024519811,113250.74335297631,113250.74335297631,113257.12685062295,2.568621417192038e+16,0.4829235475222964
2.0,2.0,4.18341,15454.74067,-357.9069,-922.16385,-27141.284,0.00028,-4e-05,4.15048,0.31811,,0.0,-0.00148,-0.00452,22.8707,10.64302,15454.74067,0.31811,0.3059517547892776,3.876998863196592e-05,4.15048,0.2250000000003638,0.00024437855000000004,112872.20952487152,112872.20952487152,113105.0706385208,2.626999176685742e+16,0.47034143679879997
2.0,2.0,4.31164,15454.74567,-357.907,-922.164,-27141.284,0.00015,-0.00051,4.27871,0.32097,,0.0,-0.00147,-0.00452,22.87075,10.77125,15454.74567,0.32097,0.31824104980843493,1.6729737695160432e-05,4.27871,0.22999999999956344,0.00024427646000000004,112825.05676178985,112825.05676178985,112958.06460498436,2.6853769361582084e+16,0.4687741230160852
2.0,2.0,4.43898,15454.75067,-357.907,-922.164,-27141.284,7e-05,-0.00037,4.40606,0.33276,,0.0,-0.0015,-0.00453,22.8709,10.89859,15454.75067,0.33276,0.32973978544061905,3.97262431054556e-05,4.40606,0.23500000000058208,0.00024432471,112847.34220422975,112847.34220422975,112815.91152131605,2.743754695651913e+16,0.46951487029805156
2.0,2.0,4.56898,15454.75567,-357.907,-922.164,-27141.284,0.00018,-0.00042,4.53607,0.33788,,0.0,-0.00145,-0.00458,22.871,11.0286,15454.75567,0.33788,0.34200528735632807,2.0191991916027312e-05,4.53607,0.23999999999978172,0.00024362765,112525.38799682731,112525.38799682731,112678.42202685082,2.802132455124379e+16,0.45881341329561043
2.0,2.0,4.69803,15454.76067,-357.907,-922.164,-27141.284,0.00012,-0.00017,4.66512,0.35115,,0.0,-0.00146,-0.00456,22.87076,11.15764,15454.76067,0.35115,0.35438665134100267,-7.093511852238879e-06,4.66512,0.24500000000080036,0.00024334198000000001,112393.44432134937,112393.44432134937,112545.41431376648,2.860510214618083e+16,0.4544277288181088
2.0,2.0,4.8265,15454.76567,-357.90699,-922.164,-27141.284,8e-05,-0.00018,4.7936,0.36193,,0.0,-0.00147,-0.00452,22.87089,11.28611,15454.76567,0.36193,0.3666322988505814,-3.019788640489223e-05,4.7936,0.25,0.00024346209000000003,112448.920062105,112448.920062105,112416.71382530691,2.9188879740905496e+16,0.45627169060125994
2.0,2.0,4.95589,15454.77067,-357.9061,-922.164,-27141.284,-0.00011,0.00015,4.92299,0.3769,,0.0,-0.00149,-0.00454,22.87099,11.4155,15454.77067,0.3769,0.37832246743295705,-2.501418887636991e-05,4.92299,0.25500000000101863,0.0002430188,112244.17573507511,112244.17573507511,112292.15296531192,2.9772657335842536e+16,0.4494661804950822
2.0,2.0,5.08684,15454.77567,-357.90601,-922.16399,-27141.284,4e-05,-5e-05,5.05396,0.39443,,0.0,-0.00144,-0.00454,22.87091,11.54645,15454.77567,0.39443,0.38967331034483466,4.4031830226842934e-07,5.05396,0.2600000000002183,0.00024253465,112020.55921782569,112020.55921782569,112171.5708201193,3.03564349305672e+16,0.4420333764212121
2.0,2.0,5.21514,15454.78067,-357.9069,-922.16229,-27141.28479,2e-05,-0.00083,5.18226,0.40162,,0.0,-0.00143,-0.00453,22.87097,11.67475,15454.78067,0.40162,0.4018537394636089,-1.4640983537656058e-05,5.18226,0.2649999999994179,0.00024260436000000002,112052.75648606376,112052.75648606376,112054.81289091689,3.0940212525291864e+16,0.44310358353055745
2.0,2.0,5.34459,15454.78567,-357.907,-922.16202,-27141.285,-0.00012,-0.00037,5.31172,0.41492,,0.0,-0.00146,-0.00453,22.87099,11.8042,15454.78567,0.41492,0.41351988505747883,2.0550713652925205e-06,5.31172,0.27000000000043656,0.00024249664000000002,112003.00336980206,112003.00336980206,111941.73083725676,3.1523990120228904e+16,0.4414498364380504
2.0,2.0,5.47579,15454.79067,-357.907,-922.1638,-27141.285,8e-05,-0.00037,5.44293,0.42809,,0.0,-0.00145,-0.00451,22.87097,11.9354,15454.79067,0.42809,0.42525060536399245,1.631703928242959e-05,5.44293,0.2749999999996362,0.00024180053000000002,111681.4879431316,111681.4879431316,111832.18223081606,3.210776771495357e+16,0.4307629640971195
2.0,2.0,5.60498,15454.79567,-357.907,-922.164,-27141.285,0.0002,-0.00033,5.57213,0.4366,,0.0,-0.00146,-0.0045,22.87086,12.0646,15454.79567,0.4366,0.4375322681992417,-2.748768473037925e-06,5.57213,0.28000000000065484,0.00024176905,111666.9481352972,111666.9481352972,111726.0303186154,3.2691545309890612e+16,0.4302796744714963
2.0,2.0,5.73376,15454.80067,-357.907,-922.164,-27141.285,-0.00023,9e-05,5.70091,0.44295,,0.0,-0.00144,-0.00453,22.87108,12.19337,15454.80067,0.44295,0.44949514942529556,-8.777819881402964e-06,5.70091,0.2849999999998545,0.00024197540000000001,111762.25592902729,111762.25592902729,111623.14379630676,3.3275322904615276e+16,0.43344761647427044
2.0,2.0,5.86505,15454.80567,-357.907,-922.16398,-27141.285,-5e-05,0.00019,5.83222,0.46889,,0.0,-0.00151,-0.0045,22.87093,12.32466,15454.80567,0.46889,0.4609172720306597,1.120104416642417e-05,5.83222,0.2900000000008731,0.00024122283000000002,111414.66307064373,111414.66307064373,111523.3965899196,3.3859100499552316e+16,0.4218939546713739
2.0,2.0,5.99526,15454.81067,-357.90542,-922.1622,-27141.28585,-1e-05,-0.00011,5.96243,0.4764,,0.0,-0.00147,-0.00452,22.871,12.45487,15454.81067,0.4764,0.47288875862069824,3.2521578037412405e-06,5.96243,0.29500000000007276,0.00024109662,111356.36989571436,111356.36989571436,111426.66764693857,3.444287809427698e+16,0.41995634400905196
2.0,2.0,6.12434,15454.81567,-357.90501,-922.162,-27141.286,-0.00016,-0.00052,6.09152,0.48672,,0.0,-0.00146,-0.00453,22.87092,12.58395,15454.81567,0.48672,0.4848042145593958,4.0368826574269795e-06,6.09152,0.2999999999992724,0.00024135213,111474.38343763816,111474.38343763816,111332.84073519838,3.5026655689001644e+16,0.4238790038642921
2.0,2.0,6.2549,15454.82067,-357.9059,-922.16285,-27141.28679,-0.00029,-0.00023,6.22209,0.496,,0.0,-0.0014,-0.00452,22.87082,12.71451,15454.82067,0.496,0.49692456704981747,-3.947875879058756e-06,6.22209,0.30500000000029104,0.00024079293,111216.10324256247,111216.10324256247,111241.80425018758,3.5610433283938684e+16,0.415294011531114
2.0,2.0,6.3863,15454.82567,-357.906,-922.163,-27141.28699,-0.00025,-0.00014,6.35349,0.49963,,0.0,-0.00148,-0.00453,22.87097,12.84591,15454.82567,0.49963,0.5090280536398559,-1.2170266515245786e-05,6.35349,0.3099999999994907,0.0002405183,111089.25866106457,111089.25866106457,111153.45103005023,3.619421087866335e+16,0.4110778161726363
2.0,2.0,6.51464,15454.83067,-357.906,-922.16385,-27141.28444,-0.00011,-0.00041,6.48183,0.51333,,0.0,-0.00146,-0.00452,22.87095,12.97425,15454.83067,0.51333,0.5210854482758716,-2.2169845480347243e-05,6.48183,0.3150000000005093,0.00024064465,111147.6164984176,111147.6164984176,111067.67817767133,3.677798847360039e+16,0.41301757615349677
2.0,2.0,6.64465,15454.83567,-357.906,-922.164,-27141.284,8e-05,-6e-05,6.61185,0.52929,,0.0,-0.00143,-0.00449,22.87099,13.10426,15454.83567,0.52929,0.5329109501915805,-2.4072839038513996e-05,6.61185,0.31999999999970896,0.00024048194,111072.4649058912,111072.4649058912,110984.38689036036,3.736176606832506e+16,0.4105196074436765
2.0,2.0,6.77571,15454.84067,-357.90679,-922.164,-27141.284,0.00025,0.00025,6.74294,0.55329,,0.0,-0.00144,-0.00455,22.87094,13.23533,15454.84067,0.55329,0.5447948122605463,-3.373617952944505e-05,6.74294,0.3250000000007276,0.00023996528000000002,110833.83285011904,110833.83285011904,110903.48229585448,3.79455436632621e+16,0.4025877009006514
2.0,2.0,6.90482,15454.84567,-357.907,-922.164,-27141.284,0.00013,-0.00066,6.87204,0.5587,,0.0,-0.00147,-0.00455,22.87089,13.36443,15454.84567,0.5587,0.5569964521072899,-6.410770072855861e-05,6.87204,0.32999999999992724,0.00023997687000000003,110839.18597504917,110839.18597504917,110824.87329536762,3.852932125798676e+16,0.4027656337710763
2.0,2.0,7.03406,15454.85067,-357.907,-922.164,-27141.28479,6e-05,-0.00058,7.0013,0.5749,,0.0,-0.00145,-0.00454,22.87096,13.49367,15454.85067,0.5749,0.5686745210728072,-6.852511473218127e-05,7.0013,0.3350000000009459,0.00024021838000000002,110950.73327460697,110950.73327460697,110748.4724124524,3.91130988529238e+16,0.4064733617724815
2.0,2.0,7.16556,15454.85567,-357.907,-922.16399,-27141.285,0.0003,-7e-05,7.1328,0.58324,,0.0,-0.00147,-0.00455,22.87093,13.62518,15454.85567,0.58324,0.5804117701149532,-7.91914445709271e-05,7.1328,0.3400000000001455,0.00023949034,110614.4701965975,110614.4701965975,110674.19564836612,3.969687644764846e+16,0.39529629128205385
2.0,2.0,7.29452,15454.86067,-357.90621,-922.1631,-27141.28415,0.0001,-0.00039,7.26176,0.58327,,0.0,-0.00145,-0.00453,22.87104,13.75413,15454.86067,0.58327,0.5921316551724246,-9.148313755228104e-05,7.26176,0.34499999999934516,0.00023934147,110545.71094652436,110545.71094652436,110601.96234280887,4.028065404237313e+16,0.393010798062025
2.0,2.0,7.42317,15454.86567,-357.90601,-922.163,-27141.284,-0.00017,-0.00051,7.39042,0.59888,,0.0,-0.00148,-0.00455,22.87094,13.88278,15454.86567,0.59888,0.6036343448275971,-9.505166098287485e-05,7.39042,0.3500000000003638,0.00023981255000000003,110763.2907646507,110763.2907646507,110531.69504051041,4.086443163731017e+16,0.4002429478980652
2.0,2.0,7.55358,15454.87067,-357.9069,-922.163,-27141.28479,0.00017,5e-05,7.52084,0.61309,,0.0,-0.00143,-0.00454,22.87101,14.01319,15454.87067,0.61309,0.614878827586218,-9.110909014375793e-05,7.52084,0.35499999999956344,0.00023925930000000002,110507.75872258056,110507.75872258056,110463.3193631467,4.144820923203483e+16,0.3917493016027669
2.0,2.0,7.68417,15454.87567,-357.907,-922.163,-27141.285,0.00024,0.00027,7.65144,0.63483,,0.0,-0.00146,-0.00453,22.87092,14.14378,15454.87567,0.63483,0.6262666590038428,-9.87543261338228e-05,7.65144,0.3600000000005821,0.00023880825000000003,110299.43024978215,110299.43024978215,110396.76388613446,4.203198682697187e+16,0.3848246578404638
2.0,2.0,7.81218,15454.88067,-357.907,-922.163,-27141.285,3e-05,-0.00037,7.77946,0.64333,,0.0,-0.00146,-0.00456,22.87091,14.27179,15454.88067,0.64333,0.6377625823754905,-0.00011285680602941004,7.77946,0.3649999999997817,0.00023922916000000002,110493.83782651552,110493.83782651552,110331.96002072627,4.2615764421696536e+16,0.3912865840260109
