Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
6.0,2.0,0.73821,15541.35567,-1357.914,77.839,-27142.298,0.00022,3e-05,0.64405,-0.03303,,0.0,-0.00156,-0.00456,22.88065,-18.99883,15541.35567,-0.03303,-0.030874452107280258,0.000300439813060512,0.64405,0.06999999999970896,0.00027229809999999995,129000.7867763609,129000.7867763609,128602.70669378259,8454226234231228.0,0.7639819578937641
6.0,2.0,0.82154,15541.36067,-1357.91485,77.83979,-27142.298,-0.00015,-0.00025,0.72739,-0.01885,,0.0,-0.00149,-0.00455,22.88045,-18.9155,15541.36067,-0.01885,-0.02364913409961729,0.00029848183234390844,0.72739,0.0749999999989086,0.00027070501999999997,128246.06768945693,128246.06768945693,128116.79049932217,9058099536582164.0,0.7400416093718051
6.0,2.0,0.9067,15541.36567,-1357.915,77.83999,-27142.298,-0.00034,-0.00037,0.81255,-0.02186,,0.0,-0.00154,-0.00454,22.88061,-18.83034,15541.36567,-0.02186,-0.01591440613026849,0.00028933939623595274,0.81255,0.07999999999992724,0.00026965218999999994,127747.29117084824,127747.29117084824,127649.18816810043,9661972839152788.0,0.72421998262715
6.0,2.0,0.99461,15541.37067,-1357.915,77.8391,-27142.29885,2e-05,0.00027,0.90047,-0.01207,,0.0,-0.00151,-0.00454,22.88065,-18.74243,15541.37067,-0.01207,-0.007650942528735774,0.00026705182939665935,0.90047,0.08499999999912689,0.00026902301,127449.21815813187,127449.21815813187,127199.16502108487,1.0265846141503724e+16,0.714764846360895
6.0,2.0,1.08671,15541.37567,-1357.915,77.839,-27142.29899,0.00014,-0.00015,0.99258,0.01063,,0.0,-0.00153,-0.00454,22.88062,-18.65033,15541.37567,0.01063,0.0001733869731800767,0.00028416184581701826,0.99258,0.09000000000014552,0.00026766225999999994,126804.56503493366,126804.56503493366,126766.01610504872,1.0869719444074346e+16,0.6943158863267116
6.0,2.0,1.18011,15541.38067,-1357.915,77.839,-27142.29729,0.00044,-0.00028,1.08598,0.01706,,0.0,-0.0015,-0.00453,22.88065,-18.55693,15541.38067,0.01706,0.009327708812260704,0.0002456188792050834,1.08598,0.09499999999934516,0.00026653855999999996,126272.21396784727,126272.21396784727,126349.06498942028,1.1473592746425282e+16,0.6774292455841718
6.0,2.0,1.27545,15541.38567,-1357.915,77.839,-27142.29701,0.00018,-0.00016,1.18132,0.01297,,0.0,-0.00149,-0.00456,22.88065,-18.46159,15541.38567,0.01297,0.01860245210728003,0.00021603637741568217,1.18132,0.1000000000003638,0.00026604612,126038.9213101308,126038.9213101308,125947.66260937377,1.2077466048995906e+16,0.6700289987502697
6.0,2.0,1.3744,15541.39067,-1357.91421,77.839,-27142.29871,-2e-05,-1e-05,1.28028,0.025,,0.0,-0.00152,-0.00455,22.88048,-18.36264,15541.39067,0.025,0.0274483908045982,0.00021907624942106888,1.28028,0.10499999999956344,0.00026498080999999996,125534.23241160112,125534.23241160112,125561.18615823182,1.2681339351346842e+16,0.6540198261513236
6.0,2.0,1.47527,15541.39567,-1357.91401,77.839,-27142.299,9e-05,-3e-05,1.38116,0.04121,,0.0,-0.00147,-0.00454,22.8806,-18.26177,15541.39567,0.04121,0.03614075095785506,0.0002400118731842762,1.38116,0.11000000000058208,0.00026388987999999996,125017.40607929128,125017.40607929128,125189.03802242131,1.3285212653917466e+16,0.6376256435534244
6.0,2.0,1.57668,15541.40067,-1357.9149,77.839,-27142.299,0.00012,-0.00044,1.48256,0.03784,,0.0,-0.0015,-0.00452,22.88055,-18.16036,15541.40067,0.03784,0.045881754789272866,0.00021963689949895494,1.48256,0.11499999999978172,0.00026335109,124762.15518364702,124762.15518364702,124830.64476184055,1.3889085956268402e+16,0.6295288622366386
6.0,2.0,1.6812,15541.40567,-1357.915,77.839,-27142.299,4e-05,-0.00017,1.5871,0.05495,,0.0,-0.00156,-0.00454,22.88052,-18.05584,15541.40567,0.05495,0.05532573946360253,0.0002271734242768562,1.5871,0.11999999999898137,0.00026265383,124431.82938046409,124431.82938046409,124485.45612950802,1.4492959258619338e+16,0.6190506392908847
6.0,2.0,1.78773,15541.41067,-1357.915,77.83985,-27142.299,0.00018,-0.00031,1.69363,0.06854,,0.0,-0.00151,-0.00454,22.88058,-17.94931,15541.41067,0.06854,0.06488850574712761,0.00024011031114477472,1.69363,0.125,0.0002615562,123911.82893393384,123911.82893393384,124152.94413229208,1.509683256118996e+16,0.6025557710180055
6.0,2.0,1.89435,15541.41567,-1357.915,77.84,-27142.299,-8e-05,-0.0009,1.80026,0.07005,,0.0,-0.00153,-0.00459,22.88067,-17.84269,15541.41567,0.07005,0.0757182528735646,0.00019682194433916334,1.80026,0.12999999999919964,0.00026090217999999996,123601.98801118233,123601.98801118233,123832.60212963696,1.5700705863540896e+16,0.5927273463686894
6.0,2.0,2.00347,15541.42067,-1357.915,77.84,-27142.29979,-0.00032,-0.00012,1.90939,0.08128,,0.0,-0.00153,-0.00451,22.88058,-17.73357,15541.42067,0.08128,0.08661817624521231,0.00015655585027996266,1.90939,0.13500000000021828,0.00026061294999999996,123464.96576402259,123464.96576402259,123523.94396765197,1.630457916611152e+16,0.5883808810292173
6.0,2.0,2.11502,15541.42567,-1357.915,77.83999,-27142.3,-0.0006,0.00013,2.02095,0.10341,,0.0,-0.00152,-0.00454,22.88061,-17.62202,15541.42567,0.10341,0.09734879693486767,0.00013005187150011822,2.02095,0.13999999999941792,0.00025962311999999996,122996.03539405363,122996.03539405363,123226.50315002796,1.6908452468462456e+16,0.5735060001836282
6.0,2.0,2.22679,15541.43067,-1357.91421,77.8391,-27142.29915,-0.00045,-0.00022,2.13272,0.11086,,0.0,-0.00148,-0.00452,22.8806,-17.51025,15541.43067,0.11086,0.10801958620689853,0.00011455576607297531,2.13272,0.14500000000043656,0.00025885942,122634.23374776561,122634.23374776561,122939.83204075994,1.751232577103308e+16,0.5620293360071781
6.0,2.0,2.34032,15541.43567,-1357.91401,77.839,-27142.299,-0.00018,-0.00026,2.24625,0.11308,,0.0,-0.00152,-0.00452,22.88049,-17.39672,15541.43567,0.11308,0.1186712720306535,0.00010663694160242295,2.24625,0.1499999999996362,0.00025871657999999994,122566.56352757993,122566.56352757993,122663.50110090952,1.8116199073384016e+16,0.5598827775274543
6.0,2.0,2.45697,15541.44067,-1357.9149,77.83985,-27142.299,-9e-05,-6e-05,2.36292,0.13722,,0.0,-0.00151,-0.00454,22.88047,-17.28007,15541.44067,0.13722,0.1288091954023012,0.00013114984632222161,2.36292,0.15499999999883585,0.00025797881,122217.0461770733,122217.0461770733,122397.0981547278,1.872007237573495e+16,0.5487957819408893
6.0,2.0,2.5747,15541.44567,-1357.91498,77.83999,-27142.299,9e-05,-0.00028,2.48065,0.13876,,0.0,-0.00151,-0.00452,22.88069,-17.16234,15541.44567,0.13876,0.13959600766283778,0.0001317555471348157,2.48065,0.15999999999985448,0.00025709037999999997,121796.15389396253,121796.15389396253,122140.22768655885,1.9323945678305576e+16,0.5354447111614152
6.0,2.0,2.69253,15541.45067,-1357.91406,77.8391,-27142.299,-0.0,-0.00051,2.59849,0.15034,,0.0,-0.00155,-0.00451,22.88047,-17.04451,15541.45067,0.15034,0.15169731034483036,7.183470169672509e-05,2.59849,0.16499999999905413,0.00025697294999999995,121740.5216203949,121740.5216203949,121892.51016618521,1.992781898065651e+16,0.533680006860982
6.0,2.0,2.81332,15541.45567,-1357.914,77.839,-27142.299,-0.00038,-0.00052,2.71928,0.15422,,0.0,-0.00153,-0.00451,22.88072,-16.92372,15541.45567,0.15422,0.1629605363984704,6.176497831665302e-05,2.71928,0.17000000000007276,0.00025655546999999996,121542.74114207574,121542.74114207574,121653.58140061588,2.0531692283227132e+16,0.5274062373698408
6.0,2.0,2.93572,15541.46067,-1357.914,77.83815,-27142.299,-0.00013,0.00061,2.8417,0.18174,,0.0,-0.00154,-0.00452,22.88058,-16.80132,15541.46067,0.18174,0.17329193869732118,0.0001094476864131514,2.8417,0.1749999999992724,0.00025562774,121103.23054719451,121103.23054719451,121423.09191348478,2.1135565585578068e+16,0.5134645774819027
6.0,2.0,3.05702,15541.46567,-1357.91402,77.838,-27142.299,-0.00023,-0.00035,2.96301,0.18984,,0.0,-0.00149,-0.00455,22.88051,-16.68002,15541.46567,0.18984,0.18562121839080797,5.523455854484767e-05,2.96301,0.18000000000029104,0.0002554186,121004.15080867849,121004.15080867849,121200.70634821177,2.1739438888148692e+16,0.5103216816512582
6.0,2.0,3.18053,15541.47067,-1357.91494,77.83885,-27142.29979,0.00023,-0.00034,3.08652,0.19503,,0.0,-0.00148,-0.00452,22.88048,-16.55651,15541.47067,0.19503,0.19627077394636372,9.712955243983839e-05,3.08652,0.18499999999949068,0.00025521027,120905.4548063593,120905.4548063593,120986.1028966901,2.2343312190499628e+16,0.5071909582678885
6.0,2.0,3.30552,15541.47567,-1357.91501,77.839,-27142.3,0.00017,-0.0003,3.21152,0.22089,,0.0,-0.0015,-0.00448,22.88052,-16.43152,15541.47567,0.22089,0.20764367049808807,0.0001048728895624828,3.21152,0.19000000000050932,0.00025436811000000004,120506.48286130503,120506.48286130503,120778.97274983513,2.2947185493070252e+16,0.4945352197542841
6.0,2.0,3.43021,15541.48067,-1357.9159,77.839,-27142.3,0.00025,-0.00043,3.33621,0.21533,,0.0,-0.00152,-0.00446,22.8804,-16.30683,15541.48067,0.21533,0.2203711724137971,4.0364279398696e-05,3.33621,0.19499999999970896,0.00025403848000000003,120350.32117914458,120350.32117914458,120579.01957164625,2.3551058795421188e+16,0.4895816348223952
6.0,2.0,3.55538,15541.48567,-1357.91596,77.839,-27142.3,6e-05,-5e-05,3.46138,0.22247,,0.0,-0.00149,-0.00451,22.88042,-16.18166,15541.48567,0.22247,0.23209885823755214,2.7790998273687865e-05,3.46138,0.1999999999989086,0.00025393141,120299.5969389088,120299.5969389088,120385.95899344918,2.4154932097772124e+16,0.4879726176253634
6.0,2.0,3.68233,15541.49067,-1357.91413,77.839,-27142.3,-0.0001,0.00017,3.58834,0.23499,,0.0,-0.0015,-0.00451,22.88059,-16.05471,15541.49067,0.23499,0.24324026053640288,4.560801650449584e-05,3.58834,0.20499999999992724,0.00025332802999999997,120013.74663468293,120013.74663468293,120199.51812938396,2.4758805400342748e+16,0.4789051963463442
6.0,2.0,3.80922,15541.49567,-1357.91404,77.83901,-27142.3,-0.00019,-6e-05,3.71525,0.25657,,0.0,-0.00151,-0.00453,22.88061,-15.92782,15541.49567,0.25657,0.2551321762452154,2.471458043864182e-05,3.71525,0.20999999999912689,0.00025281306,119769.78042571482,119769.78042571482,120019.43511149261,2.5362678702693684e+16,0.47116637514568066
6.0,2.0,3.93567,15541.50067,-1357.91587,77.8399,-27142.30085,6e-05,0.00028,3.8417,0.25925,,0.0,-0.00152,-0.00451,22.88049,-15.80137,15541.50067,0.25925,0.26711854406130753,1.7573996883538286e-06,3.8417,0.21500000000014552,0.00025281484000000003,119770.62369785101,119770.62369785101,119845.45864299404,2.5966552005264308e+16,0.47119312447425804
6.0,2.0,4.06399,15541.50567,-1357.91599,77.83999,-27142.301,0.00014,-0.00033,3.97003,0.28173,,0.0,-0.00152,-0.00454,22.88043,-15.67305,15541.50567,0.28173,0.2780507432950242,3.848587427889407e-05,3.97003,0.21999999999934516,0.00025251206,119627.18215999177,119627.18215999177,119677.3475706371,2.6570425307615244e+16,0.4666430336279232
6.0,2.0,4.19204,15541.51067,-1357.9151,77.83829,-27142.30021,0.00036,-0.00052,4.0981,0.30237,,0.0,-0.00152,-0.00452,22.88058,-15.545,15541.51067,0.30237,0.2897839157088175,3.694050776800685e-05,4.0981,0.2250000000003638,0.00025170886,119246.667452255,119246.667452255,119514.87047337391,2.7174298610185868e+16,0.45457277480047054
6.0,2.0,4.31966,15541.51567,-1357.915,77.83801,-27142.3,0.00025,-0.0005,4.22571,0.29472,,0.0,-0.00152,-0.00454,22.88061,-15.41738,15541.51567,0.29472,0.30183596168582927,2.174485284821184e-05,4.22571,0.22999999999956344,0.00025169301,119239.15854025597,119239.15854025597,119357.80526867813,2.7778171912536804e+16,0.454334585554436
6.0,2.0,4.44858,15541.52067,-1357.915,77.8389,-27142.30085,0.00016,4e-05,4.35464,0.30883,,0.0,-0.00155,-0.00455,22.88055,-15.28846,15541.52067,0.30883,0.31403058237548465,-3.547892720400002e-06,4.35464,0.23500000000058208,0.00025173159,119257.43575318487,119257.43575318487,119205.93883387369,2.8382045215107428e+16,0.4549143547097688
6.0,2.0,4.57826,15541.52567,-1357.91496,77.83901,-27142.301,0.0001,0.00062,4.48434,0.343,,0.0,-0.00155,-0.00457,22.88077,-15.15878,15541.52567,0.343,0.3277233333333393,-0.00012611721611731417,4.48434,0.23999999999978172,0.00025085695000000004,118843.07646038748,118843.07646038748,119059.06664372086,2.898591851745836e+16,0.4417705160882017
6.0,2.0,4.70645,15541.53067,-1357.91313,77.8399,-27142.30185,-4e-05,7e-05,4.61252,0.3297,,0.0,-0.00154,-0.00455,22.88071,-15.03059,15541.53067,0.3297,0.3553543831417689,-0.0011017073807419696,4.61252,0.24499999999898137,0.00025070400000000003,118770.61664396773,118770.61664396773,118916.99242185817,2.9589791819809296e+16,0.4394720274332479
6.0,2.0,4.83544,15541.53567,-1357.91302,77.84,-27142.30199,7e-05,-0.00038,4.74153,0.35969,,0.0,-0.00157,-0.0046,22.88061,-14.9016,15541.53567,0.35969,0.3754333486590106,-0.0018064840217255134,4.74153,0.25,0.0002509166,118871.33555191697,118871.33555191697,118779.52780691873,3.019366512237992e+16,0.44266691914977674
6.0,2.0,4.96574,15541.54067,-1357.91394,77.83915,-27142.30029,0.00023,2e-05,4.87184,0.36836,,0.0,-0.00154,-0.00454,22.88056,-14.7713,15541.54067,0.36836,0.3887243831417696,-0.0022673728264074253,4.87184,0.25499999999919964,0.00025019133,118527.74005629915,118527.74005629915,118646.49203215235,3.0797538424730856e+16,0.43176776997175614
6.0,2.0,5.09478,15541.54567,-1357.914,77.839,-27142.3,0.00025,-0.00056,5.00087,0.35935,,0.0,-0.00152,-0.00458,22.88045,-14.64226,15541.54567,0.35935,0.39776147892721037,-0.0026083393541325777,5.00087,0.2600000000002183,0.0002498236,118353.52856043755,118353.52856043755,118517.71161754808,3.140141172730148e+16,0.42624162918662306
6.0,2.0,5.22375,15541.55067,-1357.914,77.839,-27142.3,8e-05,-0.00045,5.12985,0.3764,,0.0,-0.00153,-0.00454,22.88042,-14.51329,15541.55067,0.3764,0.4014150727969422,-0.002758702033598706,5.12985,0.2649999999994179,0.00025000866,118441.20043769572,118441.20043769572,118393.02007515263,3.2005285029652416e+16,0.429022657695846
6.0,2.0,5.35445,15541.55567,-1357.91402,77.839,-27142.3,-0.00011,5e-05,5.26056,0.39669,,0.0,-0.00152,-0.00456,22.88057,-14.38259,15541.55567,0.39669,0.4000803448275935,-0.0027342116121427664,5.26056,0.27000000000043656,0.00024960974,118252.21272951551,118252.21272951551,118272.25762558327,3.260915833222304e+16,0.42302780255211203
6.0,2.0,5.48425,15541.56067,-1357.91494,77.839,-27142.3,-0.00014,-8e-05,5.39037,0.40738,,0.0,-0.0015,-0.00454,22.88073,-14.25279,15541.56067,0.40738,0.3949528659003904,-0.00258989912003717,5.39037,0.2749999999996362,0.0002490927,118007.26586137779,118007.26586137779,118155.27092675172,3.3213031634573976e+16,0.4152578739861931
6.0,2.0,5.61351,15541.56567,-1357.91498,77.839,-27142.3,-5e-05,-6e-05,5.51964,0.41569,,0.0,-0.00154,-0.00454,22.88061,-14.12353,15541.56567,0.41569,0.38734750957855113,-0.0023868165550925335,5.51964,0.27999999999883585,0.00024915646,118037.47205879474,118037.47205879474,118041.91281292117,3.381690493692491e+16,0.41621604094689846
6.0,2.0,5.74347,15541.57067,-1357.91406,77.83985,-27142.30158,6e-05,-0.00015,5.64961,0.43833,,0.0,-0.0015,-0.00453,22.88062,-13.99357,15541.57067,0.43833,0.37622295019157775,-0.0020583756473412777,5.64961,0.2849999999998545,0.00024909522,118008.45970732337,118008.45970732337,117932.04204477379,3.4420778239495536e+16,0.41529574382215595
6.0,2.0,5.87423,15541.57567,-1357.91402,77.83999,-27142.302,0.00011,-0.00062,5.78039,0.45275,,0.0,-0.00153,-0.00454,22.88062,-13.86281,15541.57567,0.45275,0.36289643678161587,-0.001663679845059265,5.78039,0.2899999999990541,0.00024850238,117727.6027111398,117727.6027111398,117825.52306958786,3.502465154184647e+16,0.40638671463482173
6.0,2.0,6.00349,15541.58067,-1357.91494,77.8391,-27142.302,0.00011,-0.00043,5.90964,0.45172,,0.0,-0.00153,-0.00458,22.88075,-13.73355,15541.58067,0.45172,0.3490593333333397,-0.0012810769230770277,5.90964,0.29500000000007276,0.00024837149,117665.59378422787,117665.59378422787,117722.2257907469,3.5628524844417096e+16,0.4044197373216677
6.0,2.0,6.13339,15541.58567,-1357.915,77.839,-27142.302,0.00015,-0.0002,6.03955,0.45888,,0.0,-0.00154,-0.0046,22.88069,-13.60365,15541.58567,0.45888,0.33249800000000607,-0.0007822295482296477,6.03955,0.2999999999992724,0.00024857493,117761.97315691458,117761.97315691458,117622.0253471646,3.623239814676803e+16,0.40747697519001586
6.0,2.0,6.26446,15541.59067,-1357.91421,77.839,-27142.302,-0.00023,5e-05,6.1706,0.42354,,0.0,-0.00151,-0.00459,22.88094,-13.47258,15541.59067,0.42354,0.3146513409961743,-0.00023577070439148834,6.1706,0.30500000000029104,0.00024800179,117490.44900403579,117490.44900403579,117524.80190104917,3.683627144933866e+16,0.3988639919425481
6.0,2.0,6.39415,15541.59567,-1357.91401,77.839,-27142.302,0.00025,-0.00031,6.3001,0.12877,,0.0,-0.00154,-0.00454,22.88054,-13.34289,15541.59567,0.12877,0.2984986743295074,0.00021124028461950593,6.3001,0.3099999999994907,0.00024769002,117342.74846814049,117342.74846814049,117430.44043484837,3.744014475168959e+16,0.3941788019591876
6.0,2.0,6.52365,15541.60067,-1357.9149,77.83985,-27142.302,0.00033,-0.00044,6.42961,0.15476,,0.0,-0.00152,-0.00456,22.88056,-13.21339,15541.60067,0.15476,0.2817409655172465,0.0006903466801397011,6.42961,0.3150000000005093,0.00024798227,117481.20143544138,117481.20143544138,117338.83055585933,3.8044018054260216e+16,0.39857065099096445
6.0,2.0,6.65468,15541.60567,-1357.91498,77.84,-27142.302,0.00045,-0.00024,6.56066,0.17642,,0.0,-0.00149,-0.00457,22.88056,-13.08236,15541.60567,0.17642,0.26590512643678643,0.001127743084501626,6.56066,0.31999999999970896,0.00024760589,117302.89201599671,117302.89201599671,117249.8663093022,3.864789135661115e+16,0.3929145204911181
6.0,2.0,6.78426,15541.61067,-1357.91406,77.83915,-27142.302,0.00016,-0.00072,6.69024,0.18564,,0.0,-0.00152,-0.00457,22.8806,-12.95278,15541.61067,0.18564,0.2510466436781654,0.0015390972169592116,6.69024,0.3249999999989086,0.00024716167,117092.44350569937,117092.44350569937,117163.44599846874,3.925176465896209e+16,0.3862389099628179
6.0,2.0,6.91336,15541.61567,-1357.91401,77.839,-27142.302,6e-05,-0.00082,6.81935,0.19083,,0.0,-0.00152,-0.00456,22.88064,-12.82368,15541.61567,0.19083,0.23775432950192,0.0018945703338806071,6.81935,0.32999999999992724,0.00024732475,117169.70239332101,117169.70239332101,117079.47201248886,3.985563796153271e+16,0.38868962934725587
6.0,2.0,7.04372,15541.62067,-1357.9149,77.83985,-27142.302,-0.00018,-9e-05,6.94971,0.20649,,0.0,-0.00149,-0.00454,22.88064,-12.69332,15541.62067,0.20649,0.2260737318007704,0.0021967145804386496,6.94971,0.3349999999991269,0.00024718741,117104.63778928645,117104.63778928645,116997.8506610636,4.045951126388365e+16,0.38662572328729305
6.0,2.0,7.17426,15541.62567,-1357.915,77.84,-27142.302,-0.00024,-9e-05,7.08026,0.21474,,0.0,-0.00155,-0.0046,22.88066,-12.56278,15541.62567,0.21474,0.21639726436782,0.002445364910951054,7.08026,0.3400000000001455,0.00024669906,116873.28276248959,116873.28276248959,116918.49201559891,4.1063384566454264e+16,0.37928693979826633
6.0,2.0,7.30293,15541.63067,-1357.915,77.84,-27142.302,-0.00013,-0.00047,7.20893,0.21755,,0.0,-0.0015,-0.00456,22.88066,-12.43411,15541.63067,0.21755,0.21086730268199616,0.0025380254305081267,7.20893,0.34499999999934516,0.00024674139,116893.33653188513,116893.33653188513,116841.30975721762,4.16672578688052e+16,0.3799230628761622
6.0,2.0,7.43253,15541.63567,-1357.915,77.83999,-27142.302,0.00017,-0.00036,7.33853,0.22788,,0.0,-0.00153,-0.00459,22.88059,-12.30451,15541.63567,0.22788,0.20947360919540609,0.002480051955707067,7.33853,0.3500000000003638,0.00024684278,116941.36988125944,116941.36988125944,116766.22103047039,4.227113117137582e+16,0.38144672266515095
6.0,2.0,7.56336,15541.64067,-1357.91421,77.8391,-27142.302,0.00014,-0.00027,7.46938,0.24517,,0.0,-0.00151,-0.00463,22.88062,-12.17368,15541.64067,0.24517,0.21238786206896937,0.002275271946444297,7.46938,0.35499999999956344,0.00024629320000000004,116681.00724047513,116681.00724047513,116693.14630342054,4.287500447372676e+16,0.37318779232850874
6.0,2.0,7.69217,15541.64567,-1357.91401,77.839,-27142.302,-0.0002,-0.00057,7.59819,0.24212,,0.0,-0.00153,-0.00457,22.88063,-12.04487,15541.64567,0.24212,0.22087445977011896,0.00187025590501446,7.59819,0.3600000000005821,0.00024614069,116608.75587334744,116608.75587334744,116622.00923296389,4.3478877776297384e+16,0.37089591586713533
