Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
8.0,2.0,2.4653,15584.861,-357.907,77.8372,-27145.97885,0.00037,-0.00034,2.33229,-0.11809,,0.0,-0.00152,-0.00452,22.88538,-13.32968,15584.861,-0.11809,-0.11062449042145794,9.499541071958156e-05,2.33229,0.15500000000065484,0.00023058909,105766.76141768764,105766.76141768764,105922.84822138752,1.7930447450764798e+16,0.5534234005957696
8.0,2.0,2.58251,15584.866,-357.90698,77.837,-27145.979,0.00034,-0.00062,2.44951,-0.09539,,0.0,-0.00149,-0.00452,22.8854,-13.21247,15584.866,-0.09539,-0.10204779310345014,7.180758704899699e-05,2.44951,0.15999999999985448,0.00022991597,105458.0142759843,105458.0142759843,105708.23940669597,1.85088489813396e+16,0.5419849318839391
8.0,2.0,2.70081,15584.871,-357.90606,77.837,-27145.97821,0.00023,-0.00037,2.56782,-0.08692,,0.0,-0.00152,-0.00451,22.88542,-13.09416,15584.871,-0.08692,-0.0933943754789289,4.867904509286611e-05,2.56782,0.16500000000087311,0.00022980955,105409.20147764214,105409.20147764214,105501.2945710408,1.9087250512124824e+16,0.5401765146027516
8.0,2.0,2.82182,15584.876,-357.906,77.837,-27145.978,0.00013,3e-05,2.68883,-0.08807,,0.0,-0.00151,-0.00451,22.88537,-12.97315,15584.876,-0.08807,-0.08530840613026976,6.119287608945327e-05,2.68883,0.17000000000007276,0.00022931316,105181.51697314053,105181.51697314053,105301.70629924766,1.9665652042699628e+16,0.5317412556832936
8.0,2.0,2.94351,15584.881,-357.90685,77.83779,-27145.978,0.00027,-8e-05,2.81052,-0.07661,,0.0,-0.00152,-0.00456,22.88549,-12.85147,15584.881,-0.07661,-0.07627317241379448,2.5672350637890435e-05,2.81052,0.1750000000010914,0.00022859699999999998,104853.0282148177,104853.0282148177,105109.17970335283,2.0244053573484852e+16,0.5195713992644313
8.0,2.0,3.0651,15584.886,-357.907,77.83799,-27145.978,0.00012,9e-05,2.93212,-0.07117,,0.0,-0.00153,-0.00457,22.88558,-12.72987,15584.886,-0.07117,-0.06780492720306637,2.188404698751564e-05,2.93212,0.18000000000029104,0.00022848231999999998,104800.42671402953,104800.42671402953,104923.43191146,2.0822455104059656e+16,0.5176226180785021
8.0,2.0,3.18893,15584.891,-357.907,77.8371,-27145.97885,0.00059,-3e-05,3.05596,-0.0585,,0.0,-0.0015,-0.00454,22.88545,-12.60604,15584.891,-0.0585,-0.05963286590038422,3.751816765611661e-05,3.05596,0.18500000000130967,0.00022821297999999998,104676.8856587253,104676.8856587253,104744.19157636538,2.140085663484488e+16,0.5130456672185596
8.0,2.0,3.31408,15584.896,-357.907,77.837,-27145.979,0.00043,-0.00057,3.18111,-0.03905,,0.0,-0.00155,-0.00455,22.88545,-12.4809,15584.896,-0.03905,-0.05199984674329597,9.000715759338015e-05,3.18111,0.19000000000050932,0.00022746603,104334.27412215633,104334.27412215633,104571.19840534077,2.1979258165419684e+16,0.5003525899005458
8.0,2.0,3.43792,15584.901,-357.907,77.837,-27145.979,0.00034,-0.00073,3.30496,-0.04182,,0.0,-0.00152,-0.00452,22.88569,-12.35705,15584.901,-0.04182,-0.04290932567049886,6.968472906405227e-05,3.30496,0.19500000000152795,0.00022725342999999998,104236.75860883607,104236.75860883607,104404.20270808981,2.2557659696204908e+16,0.49673983370828384
8.0,2.0,3.56392,15584.906,-357.907,77.837,-27145.979,0.00029,-0.00042,3.43095,-0.04192,,0.0,-0.00149,-0.00455,22.88536,-12.23106,15584.906,-0.04192,-0.03388043678160981,5.5020504399824885e-05,3.43095,0.2000000000007276,0.00022722137999999997,104222.05789292866,104222.05789292866,104242.96496418075,2.313606122677971e+16,0.49619520136603545
8.0,2.0,3.69086,15584.911,-357.90621,77.837,-27145.979,-9e-05,0.00017,3.55791,-0.02247,,0.0,-0.0015,-0.00456,22.88538,-12.10411,15584.911,-0.02247,-0.02495946360153302,4.923750578923743e-05,3.55791,0.20499999999992724,0.00022659256,103933.6303055061,103933.6303055061,104087.25540724084,2.3714462757354516e+16,0.4855095318043335
8.0,2.0,3.81734,15584.916,-357.90602,77.837,-27145.979,-0.00024,-4e-05,3.68439,-0.01944,,0.0,-0.00153,-0.00452,22.88551,-11.97764,15584.916,-0.01944,-0.016593095785440916,7.94182981769239e-05,3.68439,0.21000000000094587,0.00022614730999999998,103729.40273116062,103729.40273116062,103936.85362674594,2.429286428813974e+16,0.47794330558323966
8.0,2.0,3.9435,15584.921,-357.90694,77.83785,-27145.97985,-0.00029,-0.00031,3.81055,-0.01107,,0.0,-0.00148,-0.00452,22.88553,-11.85148,15584.921,-0.01107,-0.007623984674329641,7.904467180329478e-05,3.81055,0.21500000000014552,0.00022623748999999998,103770.7665552021,103770.7665552021,103791.54818605364,2.487126581871454e+16,0.4794757531534096
8.0,2.0,4.07219,15584.926,-357.90699,77.838,-27145.98,-2e-05,-0.00025,3.93925,0.00443,,0.0,-0.00152,-0.00453,22.88543,-11.72279,15584.926,0.00443,0.0013210651340996396,8.152776725190483e-05,3.93925,0.22000000000116415,0.00022586779999999999,103601.19689330482,103601.19689330482,103651.13625551709,2.544966734949977e+16,0.4731935337897353
8.0,2.0,4.20041,15584.931,-357.9061,77.838,-27145.98,2e-05,-0.0006,4.06747,0.01021,,0.0,-0.00149,-0.00454,22.88556,-11.59457,15584.931,0.01021,0.009817486590038492,0.0001099851795713835,4.06747,0.2250000000003638,0.00022523085,103309.04023192507,103309.04023192507,103515.42326137696,2.602806888007457e+16,0.46236970944043626
8.0,2.0,4.32798,15584.936,-357.906,77.838,-27145.97999,-0.00037,-0.00084,4.19505,0.01317,,0.0,-0.00145,-0.00454,22.88539,-11.467,15584.936,0.01317,0.019573915708812617,7.054246137004172e-05,4.19505,0.23000000000138243,0.00022528885,103335.6437115703,103335.6437115703,103384.22254818496,2.6606470410859796e+16,0.463355315551213
8.0,2.0,4.45685,15584.941,-357.90685,77.83721,-27145.9791,-0.00046,-0.00043,4.32393,0.03496,,0.0,-0.00149,-0.00448,22.88527,-11.33813,15584.941,0.03496,0.028827455938697844,6.399107406003103e-05,4.32393,0.23500000000058208,0.00022518232999999997,103286.78504515976,103286.78504515976,103257.35505580946,2.7184871941434596e+16,0.46154519894914436
8.0,2.0,4.58654,15584.946,-357.90699,77.837,-27145.979,-0.00045,-0.00014,4.45362,0.02841,,0.0,-0.00153,-0.00455,22.88539,-11.20844,15584.946,0.02841,0.037956804597701836,6.920180202937693e-05,4.45362,0.23999999999978172,0.00022449930999999997,102973.49696468942,102973.49696468942,103134.64900892132,2.77632734720094e+16,0.44993849747012976
8.0,2.0,4.7146,15584.951,-357.9061,77.837,-27145.97985,-0.00013,0.00028,4.58169,0.04247,,0.0,-0.00147,-0.00451,22.8856,-11.08038,15584.951,0.04247,0.04741101149425373,5.835493242388373e-05,4.58169,0.24500000000080036,0.00022441697,102935.72919720686,102935.72919720686,103015.93961964257,2.8341675002794624e+16,0.4485392766570029
8.0,2.0,4.84384,15584.956,-357.90604,77.837,-27145.98,-0.00012,-0.00013,4.71094,0.05996,,0.0,-0.00148,-0.00455,22.88557,-10.95113,15584.956,0.05996,0.05602370114942631,9.772902193590173e-05,4.71094,0.25,0.00022449968999999997,102973.67126334916,102973.67126334916,102901.0688023239,2.8920076533369428e+16,0.4499449548894762
8.0,2.0,4.97412,15584.961,-357.90787,77.837,-27145.97921,-5e-05,-0.00032,4.84123,0.08081,,0.0,-0.0015,-0.00457,22.88554,-10.82086,15584.961,0.08081,0.06548350191571001,9.609944844425657e-05,4.84123,0.25500000000101863,0.00022387029,102684.97764113011,102684.97764113011,102789.88489956025,2.9498478064154652e+16,0.4392494292666662
8.0,2.0,5.10344,15584.966,-357.908,77.837,-27145.979,0.00021,-0.0006,4.97055,0.07483,,0.0,-0.00145,-0.00453,22.88551,-10.69153,15584.966,0.07483,0.07592490421456077,4.6883499642097855e-05,4.97055,0.2600000000002183,0.00022360175,102561.80353037274,102561.80353037274,102682.24242002283,3.0076879594729456e+16,0.43468607297376904
8.0,2.0,5.23171,15584.971,-357.90721,77.837,-27145.97985,-0.00027,-0.00038,5.09882,0.07897,,0.0,-0.00149,-0.00457,22.88564,-10.56326,15584.971,0.07897,0.08602518773946517,2.1294177087254626e-05,5.09882,0.2650000000012369,0.00022382601,102664.66726046304,102664.66726046304,102578.00178635881,3.065528112551468e+16,0.4384969699807148
8.0,2.0,5.36324,15584.976,-357.907,77.837,-27145.98,-0.00017,0.00011,5.23037,0.09721,,0.0,-0.00147,-0.00452,22.88539,-10.43173,15584.976,0.09721,0.09580595402299025,1.1793945518054816e-05,5.23037,0.27000000000043656,0.00022339358999999998,102466.32455928739,102466.32455928739,102477.0290940162,3.1233682656089484e+16,0.4311487666286082
8.0,2.0,5.49246,15584.981,-357.907,77.837,-27145.97915,-0.00033,-6e-05,5.35959,0.11184,,0.0,-0.0015,-0.00452,22.8855,-10.30252,15584.981,0.11184,0.10613256704981035,-3.0426508357574687e-05,5.35959,0.2750000000014552,0.00022288777,102234.31469594002,102234.31469594002,102379.19587931881,3.1812084186874708e+16,0.42255326175010527
8.0,2.0,5.62146,15584.986,-357.90699,77.837,-27145.979,-9e-05,-0.00017,5.48859,0.11134,,0.0,-0.00151,-0.00455,22.88548,-10.17352,15584.986,0.11134,0.11578009195402508,-3.6669698118008576e-05,5.48859,0.28000000000065484,0.00022311336,102337.78847133943,102337.78847133943,102284.37889760315,3.239048571744951e+16,0.4263867597247632
8.0,2.0,5.75188,15584.991,-357.9061,77.837,-27145.97979,0.00023,2e-05,5.61902,0.12435,,0.0,-0.00149,-0.00452,22.88548,-10.0431,15584.991,0.12435,0.12499203065134326,-1.9444233927029845e-05,5.61902,0.2849999999998545,0.00022299844999999999,102285.08147399404,102285.08147399404,102192.45990988666,3.2968887248024316e+16,0.4244340701008084
8.0,2.0,5.88288,15584.996,-357.90601,77.837,-27145.98,0.00051,-0.00056,5.75002,0.13462,,0.0,-0.00151,-0.00456,22.88535,-9.9121,15584.996,0.13462,0.13449930268199478,-1.574013725741879e-05,5.75002,0.2900000000008731,0.00022236294999999998,101993.58989960542,101993.58989960542,102103.32547860565,3.354728877880954e+16,0.41363488590427844
8.0,2.0,6.01165,15585.001,-357.9069,77.837,-27145.98,0.00024,-0.00053,5.8788,0.13573,,0.0,-0.00154,-0.00453,22.88546,-9.78332,15585.001,0.13573,0.14437378544061566,-3.0417835038567675e-05,5.8788,0.29500000000007276,0.00022240636999999998,102013.50581488464,102013.50581488464,102016.86677168522,3.4125690309384344e+16,0.41437273103065664
8.0,2.0,6.14175,15585.006,-357.90699,77.837,-27145.98,-7e-05,-0.00012,6.00891,0.15756,,0.0,-0.00152,-0.00454,22.8853,-9.65322,15585.006,0.15756,0.15349472796935146,-5.149762115325249e-06,6.00891,0.3000000000010914,0.00022256741,102087.37175216168,102087.37175216168,101932.97937430126,3.470409184016957e+16,0.41710931737685547
8.0,2.0,6.27274,15585.011,-357.9061,77.837,-27145.98,-2e-05,0.00016,6.13991,0.16269,,0.0,-0.00152,-0.00457,22.88533,-9.52223,15585.011,0.16269,0.16363065134099913,-3.567470843337785e-05,6.13991,0.30500000000029104,0.00022201511,101834.04241064342,101834.04241064342,101851.56310880104,3.528249337074437e+16,0.4077239681530261
8.0,2.0,6.40245,15585.016,-357.90601,77.837,-27145.98,0.00034,4e-05,6.26962,0.16977,,0.0,-0.0015,-0.00453,22.88559,-9.39253,15585.016,0.16977,0.1728619463601564,-1.952692518214917e-05,6.26962,0.3100000000013097,0.00022174221,101708.86845210582,101708.86845210582,101772.5218614957,3.5860894901529596e+16,0.4030865214697329
8.0,2.0,6.53172,15585.021,-357.9069,77.83785,-27145.97842,0.00055,-0.00021,6.3989,0.19362,,0.0,-0.0015,-0.00456,22.88542,-9.26326,15585.021,0.19362,0.18147323371647842,2.7378131447042698e-05,6.3989,0.3150000000005093,0.00022204743,101848.8669703354,101848.8669703354,101695.7634170015,3.64392964321044e+16,0.4082731886616523
8.0,2.0,6.66306,15585.026,-357.90698,77.83799,-27145.978,0.00054,-0.00029,6.53025,0.19558,,0.0,-0.00151,-0.00451,22.88545,-9.13192,15585.026,0.19558,0.1908888505747161,3.12100543134455e-05,6.53025,0.32000000000152795,0.00022166963999999999,101675.58199490144,101675.58199490144,101621.1992988917,3.7017697962889624e+16,0.40185332430664494
8.0,2.0,6.79243,15585.031,-357.90606,77.8371,-27145.97879,0.00063,-0.00054,6.65962,0.20256,,0.0,-0.00153,-0.00457,22.88546,-9.00255,15585.031,0.20256,0.20106476628352857,-2.2694623384880794e-06,6.65962,0.3250000000007276,0.00022123498,101476.21184899464,101476.21184899464,101548.74461730385,3.7596099493464424e+16,0.3944670561668123
8.0,2.0,6.92166,15585.036,-357.906,77.837,-27145.979,0.00056,-0.00059,6.78886,0.20993,,0.0,-0.00148,-0.00454,22.88565,-8.87332,15585.036,0.20993,0.2107459770114981,-5.764809902803793e-06,6.78886,0.32999999999992724,0.00022147159,101584.74028552666,101584.74028552666,101478.31792236694,3.817450102403923e+16,0.39848781930251803
8.0,2.0,7.05201,15585.041,-357.906,77.83615,-27145.979,0.00033,7e-05,6.91921,0.21438,,0.0,-0.00147,-0.00457,22.8853,-8.74297,15585.041,0.21438,0.2202090038314216,-1.1149004253105691e-06,6.91921,0.3350000000009459,0.00022131591,101513.33287671342,101513.33287671342,101409.84106388608,3.8752902554824456e+16,0.39584231655552243
8.0,2.0,7.18267,15585.046,-357.90601,77.83601,-27145.979,0.00042,0.00011,7.04988,0.22177,,0.0,-0.00145,-0.00455,22.88537,-8.6123,15585.046,0.22177,0.23033468965517662,-3.857951244165103e-05,7.04988,0.3400000000001455,0.00022080031,101276.83711628105,101276.83711628105,101343.23905675039,3.9331304085399256e+16,0.38708061809489186
8.0,2.0,7.31102,15585.051,-357.9069,77.83771,-27145.97979,0.00045,-0.00026,7.17824,0.23593,,0.0,-0.00144,-0.00454,22.88545,-8.48395,15585.051,0.23593,0.23999205363985113,-5.177710412200369e-05,7.17824,0.34500000000116415,0.00022094155999999998,101341.62576283082,101341.62576283082,101278.43995159857,3.990970561618448e+16,0.38948090883880937
8.0,2.0,7.44085,15585.056,-357.90699,77.838,-27145.98,0.00059,-0.00027,7.30807,0.25176,,0.0,-0.00148,-0.00455,22.88548,-8.35413,15585.056,0.25176,0.24958434482759073,-6.314689907800837e-05,7.30807,0.3500000000003638,0.00022102591999999998,101380.32006529412,101380.32006529412,101215.37471112839,4.048810714675928e+16,0.3909144559337254
8.0,2.0,7.57167,15585.061,-357.9061,77.83715,-27145.98,0.00063,-0.00039,7.4389,0.26416,,0.0,-0.00146,-0.00456,22.8856,-8.22331,15585.061,0.26416,0.25874281992337633,-5.417110858497911e-05,7.4389,0.35500000000138243,0.00022045474999999999,101118.33541927752,101118.33541927752,101153.97709108514,4.106650867754451e+16,0.3812084448597178
8.0,2.0,7.70033,15585.066,-357.90601,77.837,-27145.98,0.00033,-0.00068,7.56757,0.2648,,0.0,-0.00149,-0.00454,22.88529,-8.09464,15585.066,0.2648,0.2683670574712692,-7.324853690378948e-05,7.56757,0.3600000000005821,0.00022037042,101079.65487723475,101079.65487723475,101094.18352647673,4.164491020811931e+16,0.37977540756106615
8.0,2.0,7.82932,15585.071,-357.9069,77.837,-27145.97921,3e-05,-0.00045,7.69656,0.28013,,0.0,-0.00147,-0.00454,22.88537,-7.96565,15585.071,0.28013,0.277404643678166,-6.713721527522906e-05,7.69656,0.3649999999997817,0.00022068517,101224.02462237843,101224.02462237843,101035.93302210404,4.222331173869411e+16,0.3851240200329115
