Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um]
8.0,2.0,0.01418,15584.706,-357.90504,77.837,-27145.978,-0.0001,-0.00032,-0.11893,-0.25804,,0.0,-0.00151,-0.00454,22.88541,-15.7808
8.0,2.0,0.03281,15584.711,-357.90687,77.837,-27145.978,-0.00015,-3e-05,-0.1003,-0.25459,,0.0,-0.00146,-0.00452,22.88535,-15.76217
8.0,2.0,0.05854,15584.716,-357.907,77.837,-27145.978,-0.00044,-3e-05,-0.07457,-0.26759,,0.0,-0.00147,-0.00456,22.88543,-15.73644
8.0,2.0,0.0886,15584.721,-357.90785,77.837,-27145.978,-0.00039,7e-05,-0.04451,-0.26634,,0.0,-0.00146,-0.00456,22.88541,-15.70638
8.0,2.0,0.12573,15584.726,-357.90798,77.837,-27145.978,-0.00011,0.00052,-0.00737,-0.25363,,0.0,-0.00145,-0.00456,22.8854,-15.66925
8.0,2.0,0.16895,15584.731,-357.90706,77.837,-27145.97715,-0.00031,-2e-05,0.03584,-0.26104,,0.0,-0.00145,-0.00453,22.88548,-15.62603
8.0,2.0,0.21459,15584.736,-357.907,77.837,-27145.977,0.00018,-0.00039,0.08148,-0.26233,,0.0,-0.00141,-0.00454,22.88546,-15.58039
8.0,2.0,0.26712,15584.741,-357.907,77.837,-27145.97621,0.00038,3e-05,0.13402,-0.25362,,0.0,-0.00145,-0.00454,22.88547,-15.52786
8.0,2.0,0.32506,15584.746,-357.907,77.837,-27145.976,3e-05,-8e-05,0.19195,-0.25767,,0.0,-0.0015,-0.00452,22.88538,-15.46992
8.0,2.0,0.38384,15584.751,-357.907,77.837,-27145.97685,0.00029,-0.00028,0.25074,-0.24596,,0.0,-0.00151,-0.00456,22.88549,-15.41114
8.0,2.0,0.44937,15584.756,-357.907,77.837,-27145.977,0.00021,0.00011,0.31628,-0.24348,,0.0,-0.00151,-0.00455,22.88548,-15.3456
8.0,2.0,0.5192,15584.761,-357.907,77.837,-27145.977,0.00024,0.00045,0.38611,-0.24429,,0.0,-0.00152,-0.00452,22.8853,-15.27577
8.0,2.0,0.59132,15584.766,-357.90698,77.837,-27145.977,0.00032,2e-05,0.45823,-0.24067,,0.0,-0.00152,-0.00453,22.88532,-15.20366
8.0,2.0,0.66684,15584.771,-357.90606,77.837,-27145.97779,0.00022,-0.00085,0.53375,-0.23108,,0.0,-0.0015,-0.00456,22.8856,-15.12814
8.0,2.0,0.7467,15584.776,-357.90602,77.837,-27145.978,0.00033,-0.00017,0.61362,-0.21916,,0.0,-0.00148,-0.00452,22.88535,-15.04827
8.0,2.0,0.82977,15584.781,-357.90694,77.837,-27145.97885,9e-05,0.00061,0.69668,-0.23068,,0.0,-0.00149,-0.00453,22.88554,-14.9652
8.0,2.0,0.91504,15584.786,-357.907,77.837,-27145.979,-0.00014,-0.00024,0.78196,-0.22577,,0.0,-0.00147,-0.00456,22.88541,-14.87994
8.0,2.0,1.0031,15584.791,-357.907,77.837,-27145.97815,8e-05,-0.00014,0.87002,-0.21491,,0.0,-0.00148,-0.00453,22.88542,-14.79188
8.0,2.0,1.09536,15584.796,-357.907,77.837,-27145.978,-0.00011,0.0001,0.96229,-0.20237,,0.0,-0.0015,-0.00454,22.88544,-14.69962
8.0,2.0,1.18819,15584.801,-357.907,77.837,-27145.978,0.00035,-0.00017,1.05512,-0.20153,,0.0,-0.00148,-0.00451,22.88544,-14.60678
8.0,2.0,1.28404,15584.806,-357.907,77.837,-27145.978,0.00044,-0.00045,1.15098,-0.19361,,0.0,-0.0015,-0.00456,22.88559,-14.51093
8.0,2.0,1.38309,15584.811,-357.907,77.837,-27145.97879,0.00019,-0.00015,1.25003,-0.18645,,0.0,-0.00151,-0.00454,22.8855,-14.41189
8.0,2.0,1.48297,15584.816,-357.90699,77.837,-27145.979,-8e-05,0.00032,1.34991,-0.18307,,0.0,-0.0015,-0.00453,22.88546,-14.31201
8.0,2.0,1.58503,15584.821,-357.9061,77.837,-27145.979,-2e-05,-3e-05,1.45198,-0.17349,,0.0,-0.00152,-0.00453,22.88539,-14.20994
8.0,2.0,1.69015,15584.826,-357.906,77.837,-27145.979,-2e-05,-0.00041,1.5571,-0.16827,,0.0,-0.0015,-0.00455,22.88541,-14.10483
8.0,2.0,1.79601,15584.831,-357.90679,77.837,-27145.979,0.00033,-0.00011,1.66297,-0.15397,,0.0,-0.00149,-0.00456,22.88552,-13.99897
8.0,2.0,1.90275,15584.836,-357.907,77.837,-27145.979,0.0003,-0.00038,1.76971,-0.1528,,0.0,-0.0015,-0.00457,22.88562,-13.89223
8.0,2.0,2.01203,15584.841,-357.907,77.83785,-27145.979,1e-05,-0.00062,1.87901,-0.13892,,0.0,-0.0015,-0.00452,22.88543,-13.78294
8.0,2.0,2.12351,15584.846,-357.907,77.838,-27145.979,-0.00014,-0.00011,1.99048,-0.13877,,0.0,-0.00153,-0.00451,22.88547,-13.67146
8.0,2.0,2.23484,15584.851,-357.907,77.83885,-27145.97821,4e-05,0.00028,2.10182,-0.13052,,0.0,-0.00151,-0.00455,22.88562,-13.56013
8.0,2.0,2.34916,15584.856,-357.907,77.83898,-27145.978,-6e-05,-0.00029,2.21614,-0.1192,,0.0,-0.00149,-0.00456,22.88537,-13.44582
8.0,2.0,2.4653,15584.861,-357.907,77.8372,-27145.97885,0.00037,-0.00034,2.33229,-0.11809,,0.0,-0.00152,-0.00452,22.88538,-13.32968
8.0,2.0,2.58251,15584.866,-357.90698,77.837,-27145.979,0.00034,-0.00062,2.44951,-0.09539,,0.0,-0.00149,-0.00452,22.8854,-13.21247
8.0,2.0,2.70081,15584.871,-357.90606,77.837,-27145.97821,0.00023,-0.00037,2.56782,-0.08692,,0.0,-0.00152,-0.00451,22.88542,-13.09416
8.0,2.0,2.82182,15584.876,-357.906,77.837,-27145.978,0.00013,3e-05,2.68883,-0.08807,,0.0,-0.00151,-0.00451,22.88537,-12.97315
8.0,2.0,2.94351,15584.881,-357.90685,77.83779,-27145.978,0.00027,-8e-05,2.81052,-0.07661,,0.0,-0.00152,-0.00456,22.88549,-12.85147
8.0,2.0,3.0651,15584.886,-357.907,77.83799,-27145.978,0.00012,9e-05,2.93212,-0.07117,,0.0,-0.00153,-0.00457,22.88558,-12.72987
8.0,2.0,3.18893,15584.891,-357.907,77.8371,-27145.97885,0.00059,-3e-05,3.05596,-0.0585,,0.0,-0.0015,-0.00454,22.88545,-12.60604
8.0,2.0,3.31408,15584.896,-357.907,77.837,-27145.979,0.00043,-0.00057,3.18111,-0.03905,,0.0,-0.00155,-0.00455,22.88545,-12.4809
8.0,2.0,3.43792,15584.901,-357.907,77.837,-27145.979,0.00034,-0.00073,3.30496,-0.04182,,0.0,-0.00152,-0.00452,22.88569,-12.35705
8.0,2.0,3.56392,15584.906,-357.907,77.837,-27145.979,0.00029,-0.00042,3.43095,-0.04192,,0.0,-0.00149,-0.00455,22.88536,-12.23106
8.0,2.0,3.69086,15584.911,-357.90621,77.837,-27145.979,-9e-05,0.00017,3.55791,-0.02247,,0.0,-0.0015,-0.00456,22.88538,-12.10411
8.0,2.0,3.81734,15584.916,-357.90602,77.837,-27145.979,-0.00024,-4e-05,3.68439,-0.01944,,0.0,-0.00153,-0.00452,22.88551,-11.97764
8.0,2.0,3.9435,15584.921,-357.90694,77.83785,-27145.97985,-0.00029,-0.00031,3.81055,-0.01107,,0.0,-0.00148,-0.00452,22.88553,-11.85148
8.0,2.0,4.07219,15584.926,-357.90699,77.838,-27145.98,-2e-05,-0.00025,3.93925,0.00443,,0.0,-0.00152,-0.00453,22.88543,-11.72279
8.0,2.0,4.20041,15584.931,-357.9061,77.838,-27145.98,2e-05,-0.0006,4.06747,0.01021,,0.0,-0.00149,-0.00454,22.88556,-11.59457
8.0,2.0,4.32798,15584.936,-357.906,77.838,-27145.97999,-0.00037,-0.00084,4.19505,0.01317,,0.0,-0.00145,-0.00454,22.88539,-11.467
8.0,2.0,4.45685,15584.941,-357.90685,77.83721,-27145.9791,-0.00046,-0.00043,4.32393,0.03496,,0.0,-0.00149,-0.00448,22.88527,-11.33813
8.0,2.0,4.58654,15584.946,-357.90699,77.837,-27145.979,-0.00045,-0.00014,4.45362,0.02841,,0.0,-0.00153,-0.00455,22.88539,-11.20844
8.0,2.0,4.7146,15584.951,-357.9061,77.837,-27145.97985,-0.00013,0.00028,4.58169,0.04247,,0.0,-0.00147,-0.00451,22.8856,-11.08038
8.0,2.0,4.84384,15584.956,-357.90604,77.837,-27145.98,-0.00012,-0.00013,4.71094,0.05996,,0.0,-0.00148,-0.00455,22.88557,-10.95113
8.0,2.0,4.97412,15584.961,-357.90787,77.837,-27145.97921,-5e-05,-0.00032,4.84123,0.08081,,0.0,-0.0015,-0.00457,22.88554,-10.82086
8.0,2.0,5.10344,15584.966,-357.908,77.837,-27145.979,0.00021,-0.0006,4.97055,0.07483,,0.0,-0.00145,-0.00453,22.88551,-10.69153
8.0,2.0,5.23171,15584.971,-357.90721,77.837,-27145.97985,-0.00027,-0.00038,5.09882,0.07897,,0.0,-0.00149,-0.00457,22.88564,-10.56326
8.0,2.0,5.36324,15584.976,-357.907,77.837,-27145.98,-0.00017,0.00011,5.23037,0.09721,,0.0,-0.00147,-0.00452,22.88539,-10.43173
8.0,2.0,5.49246,15584.981,-357.907,77.837,-27145.97915,-0.00033,-6e-05,5.35959,0.11184,,0.0,-0.0015,-0.00452,22.8855,-10.30252
8.0,2.0,5.62146,15584.986,-357.90699,77.837,-27145.979,-9e-05,-0.00017,5.48859,0.11134,,0.0,-0.00151,-0.00455,22.88548,-10.17352
8.0,2.0,5.75188,15584.991,-357.9061,77.837,-27145.97979,0.00023,2e-05,5.61902,0.12435,,0.0,-0.00149,-0.00452,22.88548,-10.0431
8.0,2.0,5.88288,15584.996,-357.90601,77.837,-27145.98,0.00051,-0.00056,5.75002,0.13462,,0.0,-0.00151,-0.00456,22.88535,-9.9121
8.0,2.0,6.01165,15585.001,-357.9069,77.837,-27145.98,0.00024,-0.00053,5.8788,0.13573,,0.0,-0.00154,-0.00453,22.88546,-9.78332
8.0,2.0,6.14175,15585.006,-357.90699,77.837,-27145.98,-7e-05,-0.00012,6.00891,0.15756,,0.0,-0.00152,-0.00454,22.8853,-9.65322
8.0,2.0,6.27274,15585.011,-357.9061,77.837,-27145.98,-2e-05,0.00016,6.13991,0.16269,,0.0,-0.00152,-0.00457,22.88533,-9.52223
8.0,2.0,6.40245,15585.016,-357.90601,77.837,-27145.98,0.00034,4e-05,6.26962,0.16977,,0.0,-0.0015,-0.00453,22.88559,-9.39253
8.0,2.0,6.53172,15585.021,-357.9069,77.83785,-27145.97842,0.00055,-0.00021,6.3989,0.19362,,0.0,-0.0015,-0.00456,22.88542,-9.26326
8.0,2.0,6.66306,15585.026,-357.90698,77.83799,-27145.978,0.00054,-0.00029,6.53025,0.19558,,0.0,-0.00151,-0.00451,22.88545,-9.13192
8.0,2.0,6.79243,15585.031,-357.90606,77.8371,-27145.97879,0.00063,-0.00054,6.65962,0.20256,,0.0,-0.00153,-0.00457,22.88546,-9.00255
8.0,2.0,6.92166,15585.036,-357.906,77.837,-27145.979,0.00056,-0.00059,6.78886,0.20993,,0.0,-0.00148,-0.00454,22.88565,-8.87332
8.0,2.0,7.05201,15585.041,-357.906,77.83615,-27145.979,0.00033,7e-05,6.91921,0.21438,,0.0,-0.00147,-0.00457,22.8853,-8.74297
8.0,2.0,7.18267,15585.046,-357.90601,77.83601,-27145.979,0.00042,0.00011,7.04988,0.22177,,0.0,-0.00145,-0.00455,22.88537,-8.6123
8.0,2.0,7.31102,15585.051,-357.9069,77.83771,-27145.97979,0.00045,-0.00026,7.17824,0.23593,,0.0,-0.00144,-0.00454,22.88545,-8.48395
8.0,2.0,7.44085,15585.056,-357.90699,77.838,-27145.98,0.00059,-0.00027,7.30807,0.25176,,0.0,-0.00148,-0.00455,22.88548,-8.35413
8.0,2.0,7.57167,15585.061,-357.9061,77.83715,-27145.98,0.00063,-0.00039,7.4389,0.26416,,0.0,-0.00146,-0.00456,22.8856,-8.22331
8.0,2.0,7.70033,15585.066,-357.90601,77.837,-27145.98,0.00033,-0.00068,7.56757,0.2648,,0.0,-0.00149,-0.00454,22.88529,-8.09464
8.0,2.0,7.82932,15585.071,-357.9069,77.837,-27145.97921,3e-05,-0.00045,7.69656,0.28013,,0.0,-0.00147,-0.00454,22.88537,-7.96565
8.0,2.0,7.96037,15585.076,-357.90698,77.837,-27145.979,-0.00013,4e-05,7.82761,0.28363,,0.0,-0.00151,-0.00455,22.88556,-7.83461
8.0,2.0,8.0892,15585.081,-357.90606,77.837,-27145.97985,-0.00012,3e-05,7.95644,0.29088,,0.0,-0.00153,-0.0045,22.88547,-7.70578
8.0,2.0,8.21783,15585.086,-357.906,77.837,-27145.98,6e-05,-0.00032,8.08509,0.31339,,0.0,-0.00152,-0.00455,22.88545,-7.57715
8.0,2.0,8.348,15585.091,-357.906,77.837,-27145.98,0.00013,-4e-05,8.21527,0.31732,,0.0,-0.00153,-0.00453,22.88542,-7.44697
8.0,2.0,8.47791,15585.096,-357.906,77.837,-27145.98,3e-05,-0.00036,8.34518,0.32814,,0.0,-0.00152,-0.00454,22.88537,-7.31707
8.0,2.0,8.60602,15585.101,-357.90685,77.837,-27145.98,-4e-05,-0.0005,8.47329,0.33336,,0.0,-0.00152,-0.00455,22.88549,-7.18896
8.0,2.0,8.73556,15585.106,-357.907,77.837,-27145.98,-0.00031,-0.00012,8.60284,0.33828,,0.0,-0.00151,-0.00456,22.8854,-7.05941
8.0,2.0,8.86545,15585.111,-357.90615,77.837,-27145.97915,-0.00043,-7e-05,8.73273,0.33992,,0.0,-0.00149,-0.00453,22.88545,-6.92953
8.0,2.0,8.99381,15585.116,-357.906,77.837,-27145.979,-0.00012,-0.00021,8.8611,0.36178,,0.0,-0.00148,-0.00457,22.88534,-6.80117
8.0,2.0,9.12211,15585.121,-357.90685,77.837,-27145.979,0.00024,-0.00014,8.9894,0.36102,,0.0,-0.00148,-0.00455,22.88552,-6.67287
8.0,2.0,9.25263,15585.126,-357.907,77.83701,-27145.979,0.0005,-0.00014,9.11993,0.37898,,0.0,-0.00152,-0.00455,22.88551,-6.54235
8.0,2.0,9.38087,15585.131,-357.907,77.8379,-27145.97985,0.00048,-0.00034,9.24817,0.37885,,0.0,-0.00157,-0.00456,22.88552,-6.41411
8.0,2.0,9.50879,15585.136,-357.90698,77.83799,-27145.98,0.00035,-0.0001,9.3761,0.38475,,0.0,-0.00151,-0.00453,22.88555,-6.28618
8.0,2.0,9.63844,15585.141,-357.90606,77.8371,-27145.98,9e-05,0.00037,9.50575,0.39339,,0.0,-0.00152,-0.00457,22.88547,-6.15654
8.0,2.0,9.76744,15585.146,-357.90602,77.837,-27145.98,0.00028,0.00012,9.63477,0.41014,,0.0,-0.00152,-0.00459,22.88543,-6.02754
8.0,2.0,9.89478,15585.151,-357.90694,77.837,-27145.97915,-5e-05,-0.00052,9.7621,0.4084,,0.0,-0.0015,-0.00456,22.88561,-5.9002
8.0,2.0,10.02421,15585.156,-357.907,77.83701,-27145.979,0.0001,-0.00024,9.89155,0.42891,,0.0,-0.00151,-0.00459,22.88544,-5.77077
8.0,2.0,10.15333,15585.161,-357.907,77.8379,-27145.97979,0.00024,-0.00031,10.02067,0.44081,,0.0,-0.0015,-0.00453,22.88537,-5.64165
8.0,2.0,10.28101,15585.166,-357.907,77.83799,-27145.98,9e-05,-0.00017,10.14835,0.43165,,0.0,-0.00148,-0.00458,22.88552,-5.51397
8.0,2.0,10.4093,15585.171,-357.907,77.8371,-27145.97915,-6e-05,-0.00018,10.27664,0.43963,,0.0,-0.00148,-0.00457,22.88547,-5.38568
8.0,2.0,10.53897,15585.176,-357.90698,77.837,-27145.979,0.00015,9e-05,10.40633,0.4625,,0.0,-0.00148,-0.00459,22.88535,-5.25601
8.0,2.0,10.66669,15585.181,-357.90606,77.837,-27145.979,0.00015,-4e-05,10.53405,0.47069,,0.0,-0.00151,-0.00454,22.88562,-5.12829
8.0,2.0,10.79413,15585.186,-357.906,77.837,-27145.979,0.0003,-0.00082,10.66149,0.47282,,0.0,-0.0015,-0.00457,22.88538,-5.00085
8.0,2.0,10.92312,15585.191,-357.906,77.837,-27145.97979,0.00032,-0.0004,10.79049,0.48208,,0.0,-0.00149,-0.00455,22.88527,-4.87186
8.0,2.0,11.05192,15585.196,-357.90601,77.837,-27145.98,0.00021,-0.0004,10.9193,0.493,,0.0,-0.00148,-0.00456,22.88534,-4.74306
8.0,2.0,11.17826,15585.201,-357.9069,77.837,-27145.98,8e-05,-0.00045,11.04564,0.49534,,0.0,-0.00148,-0.00454,22.88551,-4.61672
8.0,2.0,11.30764,15585.206,-357.90699,77.837,-27145.98,-0.00031,4e-05,11.17503,0.50548,,0.0,-0.00151,-0.00457,22.88544,-4.48733
8.0,2.0,11.43625,15585.211,-357.9061,77.837,-27145.98,-0.00034,-9e-05,11.30364,0.51426,,0.0,-0.0015,-0.00455,22.88531,-4.35872
8.0,2.0,11.56303,15585.216,-357.90602,77.837,-27145.98,-0.00022,-0.00036,11.43043,0.52757,,0.0,-0.00147,-0.00456,22.88547,-4.23195
8.0,2.0,11.69122,15585.221,-357.90694,77.837,-27145.97921,-0.00036,-0.00029,11.55863,0.54034,,0.0,-0.00151,-0.00454,22.8854,-4.10375
8.0,2.0,11.8202,15585.226,-357.907,77.837,-27145.979,-8e-05,-0.00058,11.68761,0.53903,,0.0,-0.00148,-0.00459,22.88551,-3.97478
8.0,2.0,11.94732,15585.231,-357.907,77.837,-27145.979,-0.00039,-0.00043,11.81473,0.54189,,0.0,-0.00149,-0.00457,22.88551,-3.84766
8.0,2.0,12.07502,15585.236,-357.90698,77.837,-27145.979,-0.00078,-0.00011,11.94244,0.55916,,0.0,-0.00146,-0.00457,22.88555,-3.71995
8.0,2.0,12.20355,15585.241,-357.9052,77.837,-27145.97979,-0.00061,8e-05,12.07097,0.56454,,0.0,-0.00152,-0.00457,22.88543,-3.59143
8.0,2.0,12.33157,15585.246,-357.90504,77.837,-27145.98,-0.00057,-0.00013,12.199,0.57897,,0.0,-0.0015,-0.0046,22.88536,-3.46341
8.0,2.0,12.45785,15585.251,-357.90687,77.83785,-27145.98,-0.0002,-0.00074,12.32529,0.5895,,0.0,-0.00147,-0.00452,22.88547,-3.33713
8.0,2.0,12.58642,15585.256,-357.907,77.83799,-27145.98,-0.00018,-0.00027,12.45387,0.60257,,0.0,-0.00149,-0.00456,22.88543,-3.20856
8.0,2.0,12.71459,15585.261,-357.90615,77.8371,-27145.98,-7e-05,-2e-05,12.58203,0.59664,,0.0,-0.00154,-0.00459,22.88549,-3.08039
8.0,2.0,12.84127,15585.266,-357.90602,77.837,-27145.98,-0.00036,-0.00068,12.70873,0.61132,,0.0,-0.00151,-0.00454,22.88539,-2.95371
8.0,2.0,12.96857,15585.271,-357.90694,77.83785,-27145.98,-0.00029,6e-05,12.83603,0.61705,,0.0,-0.00151,-0.00455,22.88571,-2.8264
8.0,2.0,13.09755,15585.276,-357.907,77.838,-27145.98,-8e-05,0.00039,12.96502,0.63628,,0.0,-0.00153,-0.00455,22.88555,-2.69742
8.0,2.0,13.22405,15585.281,-357.907,77.83715,-27145.98,-5e-05,-0.00041,13.09153,0.64304,,0.0,-0.00147,-0.00452,22.8857,-2.57093
8.0,2.0,13.35084,15585.286,-357.90698,77.837,-27145.98,8e-05,-0.0008,13.21832,0.65613,,0.0,-0.00146,-0.00455,22.8855,-2.44414
8.0,2.0,13.47943,15585.291,-357.90606,77.837,-27145.98,0.00035,-0.0007,13.34692,0.65838,,0.0,-0.00148,-0.00456,22.88549,-2.31554
8.0,2.0,13.60668,15585.296,-357.906,77.83701,-27145.98,0.00024,-0.00023,13.47417,0.66485,,0.0,-0.0015,-0.00457,22.88549,-2.18829
8.0,2.0,13.73264,15585.301,-357.90679,77.8379,-27145.98,-8e-05,-0.00049,13.60013,0.67187,,0.0,-0.00147,-0.00452,22.8856,-2.06234
8.0,2.0,13.86124,15585.306,-357.907,77.83799,-27145.98,0.00015,-0.00052,13.72874,0.69084,,0.0,-0.00149,-0.00452,22.88563,-1.93374
8.0,2.0,13.98894,15585.311,-357.90621,77.8371,-27145.98,0.00043,0.00028,13.85644,0.69368,,0.0,-0.00147,-0.00452,22.88545,-1.80604
8.0,2.0,14.11508,15585.316,-357.906,77.837,-27145.98,0.00027,-0.00047,13.9826,0.70796,,0.0,-0.00145,-0.00458,22.8855,-1.67989
8.0,2.0,14.24251,15585.321,-357.906,77.837,-27145.98,0.00015,-0.00072,14.11004,0.72775,,0.0,-0.00144,-0.00458,22.88547,-1.55247
8.0,2.0,14.37098,15585.326,-357.90601,77.837,-27145.98,0.00021,-0.00026,14.23851,0.73616,,0.0,-0.00149,-0.00457,22.88567,-1.424
8.0,2.0,14.4969,15585.331,-357.9069,77.83785,-27145.98,-4e-05,-0.00027,14.36443,0.73712,,0.0,-0.00149,-0.00454,22.88551,-1.29808
8.0,2.0,14.62384,15585.336,-357.907,77.83799,-27145.98,-0.0001,-4e-05,14.49138,0.74265,,0.0,-0.00148,-0.00456,22.88548,-1.17114
8.0,2.0,14.752,15585.341,-357.907,77.8371,-27145.97915,-0.00016,-0.00024,14.61956,0.76208,,0.0,-0.00151,-0.00454,22.88555,-1.04297
8.0,2.0,14.87895,15585.346,-357.907,77.837,-27145.979,3e-05,-0.00043,14.7465,0.77537,,0.0,-0.00151,-0.00453,22.88555,-0.91603
8.0,2.0,15.00471,15585.351,-357.907,77.83785,-27145.97985,-0.00031,-0.00036,14.87227,0.77916,,0.0,-0.00147,-0.0045,22.88553,-0.79027
8.0,2.0,15.13296,15585.356,-357.90698,77.838,-27145.98,-0.00024,-0.00064,15.00053,0.7907,,0.0,-0.00146,-0.00458,22.88559,-0.66202
8.0,2.0,15.26011,15585.361,-357.90606,77.83715,-27145.98,-0.00034,-0.00032,15.12769,0.80035,,0.0,-0.00144,-0.00458,22.88531,-0.53486
8.0,2.0,15.38599,15585.366,-357.90602,77.837,-27145.98,-0.00059,6e-05,15.25357,0.80524,,0.0,-0.00145,-0.00456,22.88555,-0.40899
8.0,2.0,15.51332,15585.371,-357.90694,77.837,-27145.98,-0.00022,-4e-05,15.3809,0.81595,,0.0,-0.00153,-0.00454,22.88545,-0.28166
8.0,2.0,15.64157,15585.376,-357.907,77.837,-27145.98,5e-05,-0.00012,15.50917,0.83566,,0.0,-0.00153,-0.00455,22.8855,-0.15341
8.0,2.0,15.76708,15585.381,-357.907,77.837,-27145.98,0.00019,-0.00027,15.63468,0.84305,,0.0,-0.00147,-0.00453,22.88553,-0.0279
8.0,2.0,15.89386,15585.386,-357.907,77.837,-27145.98,0.00021,-0.00054,15.76147,0.84858,,0.0,-0.00149,-0.00455,22.88565,0.09889
8.0,2.0,16.02174,15585.391,-357.907,77.83785,-27145.98,0.00012,-0.00029,15.88936,0.86322,,0.0,-0.00149,-0.00455,22.88543,0.22677
8.0,2.0,16.14817,15585.396,-357.907,77.838,-27145.98,0.00041,-0.00041,16.01579,0.86933,,0.0,-0.00142,-0.00454,22.88548,0.3532
8.0,2.0,16.27391,15585.401,-357.907,77.83715,-27145.98,-8e-05,-0.00022,16.14154,0.87715,,0.0,-0.00145,-0.00459,22.88557,0.47893
8.0,2.0,16.40226,15585.406,-357.90698,77.837,-27145.98,0.00019,-0.00011,16.26989,0.89174,,0.0,-0.00147,-0.00454,22.88562,0.60728
8.0,2.0,16.52875,15585.411,-357.90606,77.837,-27145.98,0.00042,-0.00021,16.3964,0.90949,,0.0,-0.0015,-0.00457,22.88557,0.73377
8.0,2.0,16.65448,15585.416,-357.906,77.837,-27145.98,0.00031,-0.00025,16.52212,0.90153,,0.0,-0.00149,-0.00458,22.88554,0.8595
8.0,2.0,16.78198,15585.421,-357.90679,77.837,-27145.98,0.00041,-6e-05,16.64962,0.89116,,0.0,-0.00147,-0.00456,22.88551,0.98701
8.0,2.0,16.90963,15585.426,-357.907,77.837,-27145.98,0.00031,-0.00035,16.77725,0.8745,,0.0,-0.00149,-0.00458,22.88554,1.11465
8.0,2.0,17.0348,15585.431,-357.907,77.837,-27145.98079,-0.00016,0.00021,16.90243,0.87833,,0.0,-0.00149,-0.00455,22.88553,1.23983
8.0,2.0,17.16187,15585.436,-357.907,77.83701,-27145.981,-0.00013,0.00011,17.0295,0.88255,,0.0,-0.00146,-0.00452,22.88553,1.3669
8.0,2.0,17.28922,15585.441,-357.907,77.8379,-27145.98015,0.00024,-0.00024,17.15685,0.8901,,0.0,-0.00151,-0.00456,22.8855,1.49424
8.0,2.0,17.41559,15585.446,-357.907,77.83799,-27145.98,0.00019,-0.00057,17.28323,0.89979,,0.0,-0.00149,-0.00456,22.8855,1.62061
8.0,2.0,17.54152,15585.451,-357.907,77.8371,-27145.98079,-8e-05,-0.00063,17.40917,0.91529,,0.0,-0.00146,-0.00459,22.88542,1.74654
8.0,2.0,17.66916,15585.456,-357.907,77.837,-27145.981,0.00038,-7e-05,17.53681,0.91394,,0.0,-0.00147,-0.00456,22.88528,1.87419
8.0,2.0,17.79594,15585.461,-357.907,77.837,-27145.98021,0.00017,-0.00021,17.66359,0.92089,,0.0,-0.0015,-0.00455,22.88557,2.00096
8.0,2.0,17.92128,15585.466,-357.907,77.837,-27145.98,-8e-05,-1e-05,17.78894,0.93406,,0.0,-0.00148,-0.00455,22.88547,2.1263
8.0,2.0,18.04799,15585.471,-357.907,77.837,-27145.98,0.00018,0.00055,17.91565,0.9386,,0.0,-0.00149,-0.00452,22.88554,2.25301
8.0,2.0,18.17574,15585.476,-357.90698,77.837,-27145.98,1e-05,-0.00043,18.04342,0.95423,,0.0,-0.00152,-0.00451,22.88562,2.38076
8.0,2.0,18.30046,15585.481,-357.90606,77.837,-27145.98085,-4e-05,-0.00084,18.16813,0.95109,,0.0,-0.0015,-0.00454,22.88553,2.50548
8.0,2.0,18.42732,15585.486,-357.90601,77.837,-27145.981,-0.00017,-5e-05,18.29501,0.96839,,0.0,-0.00152,-0.00449,22.88546,2.63235
8.0,2.0,18.55496,15585.491,-357.9069,77.837,-27145.981,-3e-05,2e-05,18.42264,0.96879,,0.0,-0.00147,-0.00454,22.88552,2.75998
8.0,2.0,18.68038,15585.496,-357.907,77.83701,-27145.981,-0.00016,-0.00023,18.54808,0.98455,,0.0,-0.00151,-0.00458,22.88563,2.88541
8.0,2.0,18.8062,15585.501,-357.907,77.8379,-27145.981,-0.00036,-0.00012,18.6739,0.98612,,0.0,-0.00151,-0.00457,22.88551,3.01122
8.0,2.0,18.93404,15585.506,-357.90699,77.838,-27145.981,-3e-05,0.00024,18.80175,1.00114,,0.0,-0.00148,-0.00453,22.8854,3.13907
8.0,2.0,19.0598,15585.511,-357.9061,77.83715,-27145.98021,0.0001,-0.00026,18.92751,1.00707,,0.0,-0.00149,-0.00454,22.88557,3.26482
8.0,2.0,19.18522,15585.516,-357.90601,77.837,-27145.98,-3e-05,-0.00085,19.05293,1.01579,,0.0,-0.0015,-0.00452,22.88561,3.39024
8.0,2.0,19.31239,15585.521,-357.9069,77.83785,-27145.98,7e-05,-0.00024,19.18011,1.0278,,0.0,-0.0015,-0.00452,22.88543,3.51741
8.0,2.0,19.43945,15585.526,-357.907,77.83799,-27145.98,-1e-05,5e-05,19.30718,1.03438,,0.0,-0.00147,-0.00457,22.88553,3.64448
8.0,2.0,19.56409,15585.531,-357.907,77.8371,-27145.98,-0.00027,-0.00044,19.43182,1.04216,,0.0,-0.00145,-0.0046,22.88554,3.76911
