Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um]
6.0,2.0,0.65876,15541.35067,-1357.91421,77.8391,-27142.298,0.00018,-0.00021,0.5646,-0.03885,,0.0,-0.00149,-0.00453,22.88068,-19.07828
6.0,2.0,0.73821,15541.35567,-1357.914,77.839,-27142.298,0.00022,3e-05,0.64405,-0.03303,,0.0,-0.00156,-0.00456,22.88065,-18.99883
6.0,2.0,0.82154,15541.36067,-1357.91485,77.83979,-27142.298,-0.00015,-0.00025,0.72739,-0.01885,,0.0,-0.00149,-0.00455,22.88045,-18.9155
6.0,2.0,0.9067,15541.36567,-1357.915,77.83999,-27142.298,-0.00034,-0.00037,0.81255,-0.02186,,0.0,-0.00154,-0.00454,22.88061,-18.83034
6.0,2.0,0.99461,15541.37067,-1357.915,77.8391,-27142.29885,2e-05,0.00027,0.90047,-0.01207,,0.0,-0.00151,-0.00454,22.88065,-18.74243
6.0,2.0,1.08671,15541.37567,-1357.915,77.839,-27142.29899,0.00014,-0.00015,0.99258,0.01063,,0.0,-0.00153,-0.00454,22.88062,-18.65033
6.0,2.0,1.18011,15541.38067,-1357.915,77.839,-27142.29729,0.00044,-0.00028,1.08598,0.01706,,0.0,-0.0015,-0.00453,22.88065,-18.55693
6.0,2.0,1.27545,15541.38567,-1357.915,77.839,-27142.29701,0.00018,-0.00016,1.18132,0.01297,,0.0,-0.00149,-0.00456,22.88065,-18.46159
6.0,2.0,1.3744,15541.39067,-1357.91421,77.839,-27142.29871,-2e-05,-1e-05,1.28028,0.025,,0.0,-0.00152,-0.00455,22.88048,-18.36264
6.0,2.0,1.47527,15541.39567,-1357.91401,77.839,-27142.299,9e-05,-3e-05,1.38116,0.04121,,0.0,-0.00147,-0.00454,22.8806,-18.26177
6.0,2.0,1.57668,15541.40067,-1357.9149,77.839,-27142.299,0.00012,-0.00044,1.48256,0.03784,,0.0,-0.0015,-0.00452,22.88055,-18.16036
6.0,2.0,1.6812,15541.40567,-1357.915,77.839,-27142.299,4e-05,-0.00017,1.5871,0.05495,,0.0,-0.00156,-0.00454,22.88052,-18.05584
6.0,2.0,1.78773,15541.41067,-1357.915,77.83985,-27142.299,0.00018,-0.00031,1.69363,0.06854,,0.0,-0.00151,-0.00454,22.88058,-17.94931
6.0,2.0,1.89435,15541.41567,-1357.915,77.84,-27142.299,-8e-05,-0.0009,1.80026,0.07005,,0.0,-0.00153,-0.00459,22.88067,-17.84269
6.0,2.0,2.00347,15541.42067,-1357.915,77.84,-27142.29979,-0.00032,-0.00012,1.90939,0.08128,,0.0,-0.00153,-0.00451,22.88058,-17.73357
6.0,2.0,2.11502,15541.42567,-1357.915,77.83999,-27142.3,-0.0006,0.00013,2.02095,0.10341,,0.0,-0.00152,-0.00454,22.88061,-17.62202
6.0,2.0,2.22679,15541.43067,-1357.91421,77.8391,-27142.29915,-0.00045,-0.00022,2.13272,0.11086,,0.0,-0.00148,-0.00452,22.8806,-17.51025
6.0,2.0,2.34032,15541.43567,-1357.91401,77.839,-27142.299,-0.00018,-0.00026,2.24625,0.11308,,0.0,-0.00152,-0.00452,22.88049,-17.39672
6.0,2.0,2.45697,15541.44067,-1357.9149,77.83985,-27142.299,-9e-05,-6e-05,2.36292,0.13722,,0.0,-0.00151,-0.00454,22.88047,-17.28007
6.0,2.0,2.5747,15541.44567,-1357.91498,77.83999,-27142.299,9e-05,-0.00028,2.48065,0.13876,,0.0,-0.00151,-0.00452,22.88069,-17.16234
6.0,2.0,2.69253,15541.45067,-1357.91406,77.8391,-27142.299,-0.0,-0.00051,2.59849,0.15034,,0.0,-0.00155,-0.00451,22.88047,-17.04451
6.0,2.0,2.81332,15541.45567,-1357.914,77.839,-27142.299,-0.00038,-0.00052,2.71928,0.15422,,0.0,-0.00153,-0.00451,22.88072,-16.92372
6.0,2.0,2.93572,15541.46067,-1357.914,77.83815,-27142.299,-0.00013,0.00061,2.8417,0.18174,,0.0,-0.00154,-0.00452,22.88058,-16.80132
6.0,2.0,3.05702,15541.46567,-1357.91402,77.838,-27142.299,-0.00023,-0.00035,2.96301,0.18984,,0.0,-0.00149,-0.00455,22.88051,-16.68002
6.0,2.0,3.18053,15541.47067,-1357.91494,77.83885,-27142.29979,0.00023,-0.00034,3.08652,0.19503,,0.0,-0.00148,-0.00452,22.88048,-16.55651
6.0,2.0,3.30552,15541.47567,-1357.91501,77.839,-27142.3,0.00017,-0.0003,3.21152,0.22089,,0.0,-0.0015,-0.00448,22.88052,-16.43152
6.0,2.0,3.43021,15541.48067,-1357.9159,77.839,-27142.3,0.00025,-0.00043,3.33621,0.21533,,0.0,-0.00152,-0.00446,22.8804,-16.30683
6.0,2.0,3.55538,15541.48567,-1357.91596,77.839,-27142.3,6e-05,-5e-05,3.46138,0.22247,,0.0,-0.00149,-0.00451,22.88042,-16.18166
6.0,2.0,3.68233,15541.49067,-1357.91413,77.839,-27142.3,-0.0001,0.00017,3.58834,0.23499,,0.0,-0.0015,-0.00451,22.88059,-16.05471
6.0,2.0,3.80922,15541.49567,-1357.91404,77.83901,-27142.3,-0.00019,-6e-05,3.71525,0.25657,,0.0,-0.00151,-0.00453,22.88061,-15.92782
6.0,2.0,3.93567,15541.50067,-1357.91587,77.8399,-27142.30085,6e-05,0.00028,3.8417,0.25925,,0.0,-0.00152,-0.00451,22.88049,-15.80137
6.0,2.0,4.06399,15541.50567,-1357.91599,77.83999,-27142.301,0.00014,-0.00033,3.97003,0.28173,,0.0,-0.00152,-0.00454,22.88043,-15.67305
6.0,2.0,4.19204,15541.51067,-1357.9151,77.83829,-27142.30021,0.00036,-0.00052,4.0981,0.30237,,0.0,-0.00152,-0.00452,22.88058,-15.545
6.0,2.0,4.31966,15541.51567,-1357.915,77.83801,-27142.3,0.00025,-0.0005,4.22571,0.29472,,0.0,-0.00152,-0.00454,22.88061,-15.41738
6.0,2.0,4.44858,15541.52067,-1357.915,77.8389,-27142.30085,0.00016,4e-05,4.35464,0.30883,,0.0,-0.00155,-0.00455,22.88055,-15.28846
6.0,2.0,4.57826,15541.52567,-1357.91496,77.83901,-27142.301,0.0001,0.00062,4.48434,0.343,,0.0,-0.00155,-0.00457,22.88077,-15.15878
6.0,2.0,4.70645,15541.53067,-1357.91313,77.8399,-27142.30185,-4e-05,7e-05,4.61252,0.3297,,0.0,-0.00154,-0.00455,22.88071,-15.03059
6.0,2.0,4.83544,15541.53567,-1357.91302,77.84,-27142.30199,7e-05,-0.00038,4.74153,0.35969,,0.0,-0.00157,-0.0046,22.88061,-14.9016
6.0,2.0,4.96574,15541.54067,-1357.91394,77.83915,-27142.30029,0.00023,2e-05,4.87184,0.36836,,0.0,-0.00154,-0.00454,22.88056,-14.7713
6.0,2.0,5.09478,15541.54567,-1357.914,77.839,-27142.3,0.00025,-0.00056,5.00087,0.35935,,0.0,-0.00152,-0.00458,22.88045,-14.64226
6.0,2.0,5.22375,15541.55067,-1357.914,77.839,-27142.3,8e-05,-0.00045,5.12985,0.3764,,0.0,-0.00153,-0.00454,22.88042,-14.51329
6.0,2.0,5.35445,15541.55567,-1357.91402,77.839,-27142.3,-0.00011,5e-05,5.26056,0.39669,,0.0,-0.00152,-0.00456,22.88057,-14.38259
6.0,2.0,5.48425,15541.56067,-1357.91494,77.839,-27142.3,-0.00014,-8e-05,5.39037,0.40738,,0.0,-0.0015,-0.00454,22.88073,-14.25279
6.0,2.0,5.61351,15541.56567,-1357.91498,77.839,-27142.3,-5e-05,-6e-05,5.51964,0.41569,,0.0,-0.00154,-0.00454,22.88061,-14.12353
6.0,2.0,5.74347,15541.57067,-1357.91406,77.83985,-27142.30158,6e-05,-0.00015,5.64961,0.43833,,0.0,-0.0015,-0.00453,22.88062,-13.99357
6.0,2.0,5.87423,15541.57567,-1357.91402,77.83999,-27142.302,0.00011,-0.00062,5.78039,0.45275,,0.0,-0.00153,-0.00454,22.88062,-13.86281
6.0,2.0,6.00349,15541.58067,-1357.91494,77.8391,-27142.302,0.00011,-0.00043,5.90964,0.45172,,0.0,-0.00153,-0.00458,22.88075,-13.73355
6.0,2.0,6.13339,15541.58567,-1357.915,77.839,-27142.302,0.00015,-0.0002,6.03955,0.45888,,0.0,-0.00154,-0.0046,22.88069,-13.60365
6.0,2.0,6.26446,15541.59067,-1357.91421,77.839,-27142.302,-0.00023,5e-05,6.1706,0.42354,,0.0,-0.00151,-0.00459,22.88094,-13.47258
6.0,2.0,6.39415,15541.59567,-1357.91401,77.839,-27142.302,0.00025,-0.00031,6.3001,0.12877,,0.0,-0.00154,-0.00454,22.88054,-13.34289
6.0,2.0,6.52365,15541.60067,-1357.9149,77.83985,-27142.302,0.00033,-0.00044,6.42961,0.15476,,0.0,-0.00152,-0.00456,22.88056,-13.21339
6.0,2.0,6.65468,15541.60567,-1357.91498,77.84,-27142.302,0.00045,-0.00024,6.56066,0.17642,,0.0,-0.00149,-0.00457,22.88056,-13.08236
6.0,2.0,6.78426,15541.61067,-1357.91406,77.83915,-27142.302,0.00016,-0.00072,6.69024,0.18564,,0.0,-0.00152,-0.00457,22.8806,-12.95278
6.0,2.0,6.91336,15541.61567,-1357.91401,77.839,-27142.302,6e-05,-0.00082,6.81935,0.19083,,0.0,-0.00152,-0.00456,22.88064,-12.82368
6.0,2.0,7.04372,15541.62067,-1357.9149,77.83985,-27142.302,-0.00018,-9e-05,6.94971,0.20649,,0.0,-0.00149,-0.00454,22.88064,-12.69332
6.0,2.0,7.17426,15541.62567,-1357.915,77.84,-27142.302,-0.00024,-9e-05,7.08026,0.21474,,0.0,-0.00155,-0.0046,22.88066,-12.56278
6.0,2.0,7.30293,15541.63067,-1357.915,77.84,-27142.302,-0.00013,-0.00047,7.20893,0.21755,,0.0,-0.0015,-0.00456,22.88066,-12.43411
6.0,2.0,7.43253,15541.63567,-1357.915,77.83999,-27142.302,0.00017,-0.00036,7.33853,0.22788,,0.0,-0.00153,-0.00459,22.88059,-12.30451
6.0,2.0,7.56336,15541.64067,-1357.91421,77.8391,-27142.302,0.00014,-0.00027,7.46938,0.24517,,0.0,-0.00151,-0.00463,22.88062,-12.17368
6.0,2.0,7.69217,15541.64567,-1357.91401,77.839,-27142.302,-0.0002,-0.00057,7.59819,0.24212,,0.0,-0.00153,-0.00457,22.88063,-12.04487
6.0,2.0,7.82128,15541.65067,-1357.9149,77.839,-27142.30279,-0.0002,-0.00033,7.7273,0.25612,,0.0,-0.00152,-0.00455,22.88065,-11.91576
6.0,2.0,7.95173,15541.65567,-1357.91498,77.839,-27142.303,-0.00019,-0.00025,7.85776,0.27452,,0.0,-0.0015,-0.00457,22.88057,-11.78531
6.0,2.0,8.08096,15541.66067,-1357.91406,77.839,-27142.303,-0.00037,-0.00025,7.987,0.27298,,0.0,-0.00154,-0.00461,22.88047,-11.65608
6.0,2.0,8.20992,15541.66567,-1357.91402,77.839,-27142.303,-0.00019,-0.00092,8.11595,0.26963,,0.0,-0.0015,-0.00458,22.88051,-11.52712
6.0,2.0,8.33968,15541.67067,-1357.91494,77.839,-27142.303,-0.00014,-0.00034,8.24573,0.29035,,0.0,-0.00151,-0.00456,22.88075,-11.39736
6.0,2.0,8.46942,15541.67567,-1357.915,77.839,-27142.30299,-3e-05,-0.00024,8.37548,0.30408,,0.0,-0.00152,-0.00457,22.88056,-11.26762
6.0,2.0,8.59767,15541.68067,-1357.91415,77.839,-27142.3021,-0.00032,-0.00071,8.50372,0.29159,,0.0,-0.00154,-0.00455,22.88074,-11.13937
6.0,2.0,8.72689,15541.68567,-1357.91402,77.839,-27142.302,-0.00039,-5e-05,8.63295,0.30848,,0.0,-0.00153,-0.00456,22.88081,-11.01015
6.0,2.0,8.85725,15541.69067,-1357.91494,77.839,-27142.302,-0.00013,0.0003,8.76333,0.33907,,0.0,-0.00155,-0.00455,22.88075,-10.87979
6.0,2.0,8.98531,15541.69567,-1357.915,77.839,-27142.302,3e-05,-0.00027,8.89138,0.33396,,0.0,-0.00154,-0.00455,22.88071,-10.75173
6.0,2.0,9.1139,15541.70067,-1357.915,77.839,-27142.302,0.0002,-0.00066,9.01998,0.33058,,0.0,-0.00156,-0.00457,22.88059,-10.62314
6.0,2.0,9.24407,15541.70567,-1357.91499,77.839,-27142.302,0.00046,-0.00045,9.15016,0.3493,,0.0,-0.00154,-0.00457,22.88067,-10.49297
6.0,2.0,9.3723,15541.71067,-1357.9141,77.839,-27142.30279,0.00053,6e-05,9.27839,0.35018,,0.0,-0.0015,-0.00458,22.88058,-10.36474
6.0,2.0,9.50058,15541.71567,-1357.91401,77.839,-27142.303,0.00012,-0.00027,9.40666,0.3441,,0.0,-0.00155,-0.00457,22.8808,-10.23646
6.0,2.0,9.63034,15541.72067,-1357.9149,77.83985,-27142.30221,0.00014,-4e-05,9.53644,0.36427,,0.0,-0.00153,-0.00453,22.88054,-10.1067
6.0,2.0,9.75893,15541.72567,-1357.91502,77.83999,-27142.302,0.00037,1e-05,9.66503,0.37817,,0.0,-0.00154,-0.00458,22.88059,-9.97811
6.0,2.0,9.88675,15541.73067,-1357.91594,77.8391,-27142.302,0.00056,-0.00047,9.79286,0.37905,,0.0,-0.00149,-0.00455,22.88053,-9.85029
6.0,2.0,10.01593,15541.73567,-1357.91598,77.839,-27142.302,0.00045,-0.0007,9.92204,0.3928,,0.0,-0.00152,-0.00457,22.88048,-9.72111
6.0,2.0,10.145,15541.74067,-1357.91506,77.83815,-27142.30285,0.00028,-0.00029,10.05113,0.4072,,0.0,-0.0015,-0.00453,22.88062,-9.59204
6.0,2.0,10.27273,15541.74567,-1357.915,77.83801,-27142.303,-8e-05,-2e-05,10.17885,0.40674,,0.0,-0.00151,-0.00454,22.88053,-9.46431
6.0,2.0,10.40112,15541.75067,-1357.915,77.8389,-27142.303,-0.00024,0.00028,10.30725,0.42138,,0.0,-0.00154,-0.00457,22.88075,-9.33592
6.0,2.0,10.53044,15541.75567,-1357.91498,77.839,-27142.303,-0.00013,-7e-05,10.43657,0.42815,,0.0,-0.0015,-0.00457,22.88069,-9.2066
6.0,2.0,10.65821,15541.76067,-1357.91406,77.839,-27142.30385,-6e-05,-0.00027,10.56435,0.4369,,0.0,-0.00151,-0.00457,22.88071,-9.07883
6.0,2.0,10.78579,15541.76567,-1357.914,77.839,-27142.304,2e-05,-0.00069,10.69193,0.44022,,0.0,-0.00152,-0.00454,22.88069,-8.95125
6.0,2.0,10.9153,15541.77067,-1357.914,77.839,-27142.30321,-2e-05,-0.00075,10.82145,0.45887,,0.0,-0.00147,-0.00455,22.88065,-8.82174
6.0,2.0,11.04345,15541.77567,-1357.914,77.839,-27142.303,2e-05,-0.00048,10.94961,0.46283,,0.0,-0.00153,-0.00455,22.88056,-8.69359
6.0,2.0,11.17021,15541.78067,-1357.914,77.839,-27142.30385,-0.0002,-0.00025,11.07637,0.45865,,0.0,-0.00149,-0.00453,22.88061,-8.56683
6.0,2.0,11.29933,15541.78567,-1357.914,77.839,-27142.304,-0.00038,4e-05,11.2055,0.47274,,0.0,-0.00151,-0.00456,22.88074,-8.43771
6.0,2.0,11.42788,15541.79067,-1357.914,77.83985,-27142.30321,-0.0001,0.00032,11.33406,0.48671,,0.0,-0.00149,-0.00456,22.88059,-8.30916
6.0,2.0,11.55488,15541.79567,-1357.91399,77.84,-27142.303,-1e-05,-0.00016,11.46105,0.48068,,0.0,-0.00152,-0.00453,22.88076,-8.18216
6.0,2.0,11.68297,15541.80067,-1357.9131,77.83915,-27142.303,9e-05,-0.00038,11.58915,0.49218,,0.0,-0.0015,-0.00452,22.88072,-8.05407
6.0,2.0,11.81185,15541.80567,-1357.91302,77.839,-27142.303,9e-05,-0.00077,11.71804,0.50389,,0.0,-0.00152,-0.00451,22.8808,-7.92519
6.0,2.0,11.93926,15541.81067,-1357.9148,77.839,-27142.303,-2e-05,-0.00039,11.84543,0.4904,,0.0,-0.00152,-0.00455,22.88069,-7.79778
6.0,2.0,12.06672,15541.81567,-1357.915,77.839,-27142.303,-0.0002,0.00023,11.97291,0.50986,,0.0,-0.00154,-0.00452,22.88054,-7.67032
6.0,2.0,12.19541,15541.82067,-1357.915,77.83985,-27142.30385,-0.00022,0.00012,12.10162,0.53773,,0.0,-0.00152,-0.0045,22.88087,-7.54163
6.0,2.0,12.32299,15541.82567,-1357.915,77.83998,-27142.304,6e-05,-0.00042,12.2292,0.53529,,0.0,-0.00152,-0.00451,22.88066,-7.41405
6.0,2.0,12.44974,15541.83067,-1357.915,77.8382,-27142.304,0.00018,-0.00044,12.35595,0.53203,,0.0,-0.0015,-0.0045,22.88064,-7.2873
6.0,2.0,12.57829,15541.83567,-1357.915,77.838,-27142.304,7e-05,-0.00041,12.48451,0.56114,,0.0,-0.00149,-0.00457,22.88056,-7.15875
6.0,2.0,12.70627,15541.84067,-1357.915,77.838,-27142.304,5e-05,-0.00083,12.61249,0.55802,,0.0,-0.00151,-0.00452,22.88062,-7.03077
6.0,2.0,12.83276,15541.84567,-1357.915,77.83801,-27142.304,-0.00014,-0.00034,12.73898,0.55716,,0.0,-0.00153,-0.00456,22.88074,-6.90428
6.0,2.0,12.96068,15541.85067,-1357.915,77.8389,-27142.304,-7e-05,0.0005,12.86691,0.56669,,0.0,-0.00152,-0.00451,22.88064,-6.77636
6.0,2.0,13.0891,15541.85567,-1357.915,77.839,-27142.30401,-3e-05,2e-05,12.99534,0.58464,,0.0,-0.00152,-0.00451,22.8807,-6.64794
6.0,2.0,13.21565,15541.86067,-1357.915,77.839,-27142.3049,0.00019,-0.00044,13.12188,0.58082,,0.0,-0.00154,-0.00453,22.88053,-6.52139
6.0,2.0,13.34296,15541.86567,-1357.915,77.83901,-27142.305,0.00016,-0.00031,13.2492,0.58906,,0.0,-0.00154,-0.00454,22.88065,-6.39408
6.0,2.0,13.47137,15541.87067,-1357.91421,77.8399,-27142.305,6e-05,-0.00022,13.37761,0.59913,,0.0,-0.00153,-0.00452,22.88069,-6.26567
6.0,2.0,13.59821,15541.87567,-1357.91401,77.84,-27142.305,4e-05,-0.00065,13.50446,0.60108,,0.0,-0.00158,-0.00452,22.88073,-6.13883
6.0,2.0,13.72498,15541.88067,-1357.9149,77.83915,-27142.30421,3e-05,-0.00031,13.63123,0.60374,,0.0,-0.00157,-0.00456,22.88071,-6.01206
6.0,2.0,13.8535,15541.88567,-1357.915,77.839,-27142.304,6e-05,0.00032,13.75976,0.62725,,0.0,-0.00158,-0.00451,22.88062,-5.88354
6.0,2.0,13.98056,15541.89067,-1357.91579,77.839,-27142.30485,0.00026,-0.00014,13.88683,0.62829,,0.0,-0.00156,-0.00453,22.88056,-5.75648
6.0,2.0,14.10678,15541.89567,-1357.916,77.839,-27142.305,0.00027,-0.00068,14.01304,0.61874,,0.0,-0.0016,-0.00453,22.88058,-5.63026
6.0,2.0,14.2349,15541.90067,-1357.91515,77.839,-27142.30421,5e-05,-7e-05,14.14117,0.64339,,0.0,-0.00159,-0.00456,22.8805,-5.50214
6.0,2.0,14.3624,15541.90567,-1357.915,77.839,-27142.304,-7e-05,0.0,14.26868,0.65454,,0.0,-0.00159,-0.00458,22.8805,-5.37464
6.0,2.0,14.48865,15541.91067,-1357.915,77.839,-27142.30485,-0.00025,-0.00042,14.39492,0.64318,,0.0,-0.00158,-0.00452,22.88067,-5.24839
6.0,2.0,14.61592,15541.91567,-1357.915,77.839,-27142.305,-0.00027,-3e-05,14.5222,0.65395,,0.0,-0.00152,-0.00458,22.88061,-5.12112
6.0,2.0,14.74401,15541.92067,-1357.915,77.83985,-27142.30421,-0.00017,0.0002,14.65031,0.67955,,0.0,-0.00147,-0.00455,22.88066,-4.99303
6.0,2.0,14.87043,15541.92567,-1357.91498,77.83999,-27142.304,-0.0,-0.00044,14.77672,0.67489,,0.0,-0.00149,-0.00457,22.88069,-4.86661
6.0,2.0,14.99671,15541.93067,-1357.91406,77.8391,-27142.30479,1e-05,-0.00081,14.903,0.67321,,0.0,-0.00148,-0.00453,22.88053,-4.74033
6.0,2.0,15.12492,15541.93567,-1357.91402,77.839,-27142.305,-0.0001,-0.00013,15.03123,0.70358,,0.0,-0.00148,-0.00458,22.88051,-4.61212
6.0,2.0,15.25203,15541.94067,-1357.91494,77.83985,-27142.305,-0.00012,0.00023,15.15834,0.70008,,0.0,-0.00151,-0.00453,22.88056,-4.48501
6.0,2.0,15.37769,15541.94567,-1357.91499,77.84,-27142.305,-0.00026,-0.00054,15.28399,0.69329,,0.0,-0.00151,-0.00452,22.88064,-4.35935
6.0,2.0,15.50539,15541.95067,-1357.91329,77.83915,-27142.30579,-0.00031,-4e-05,15.41172,0.71349,,0.0,-0.0015,-0.00454,22.88079,-4.23165
6.0,2.0,15.63328,15541.95567,-1357.91302,77.839,-27142.306,-4e-05,-5e-05,15.5396,0.72222,,0.0,-0.00147,-0.00455,22.88067,-4.10376
6.0,2.0,15.75887,15541.96067,-1357.9148,77.83985,-27142.30521,0.00018,-0.00044,15.66519,0.7213,,0.0,-0.00148,-0.00449,22.8807,-3.97818
6.0,2.0,15.88573,15541.96567,-1357.915,77.84,-27142.305,0.00014,-0.00063,15.79206,0.73183,,0.0,-0.0015,-0.00452,22.88054,-3.85131
6.0,2.0,16.01372,15541.97067,-1357.915,77.83915,-27142.305,-9e-05,-0.00021,15.92005,0.7347,,0.0,-0.0015,-0.00449,22.88052,-3.72332
6.0,2.0,16.13989,15541.97567,-1357.915,77.83901,-27142.305,-0.00017,-3e-05,16.04623,0.73254,,0.0,-0.0015,-0.00458,22.88053,-3.59715
6.0,2.0,16.26615,15541.98067,-1357.915,77.8399,-27142.305,-0.00013,-0.00043,16.17248,0.73109,,0.0,-0.00149,-0.00456,22.88068,-3.47089
6.0,2.0,16.39406,15541.98567,-1357.915,77.84,-27142.305,0.00012,-0.00022,16.30041,0.76049,,0.0,-0.00151,-0.00454,22.88054,-3.34298
6.0,2.0,16.52067,15541.99067,-1357.915,77.84,-27142.305,0.00026,0.0001,16.42702,0.75942,,0.0,-0.00147,-0.00456,22.88082,-3.21637
6.0,2.0,16.64654,15541.99567,-1357.915,77.83998,-27142.305,0.00013,-0.00064,16.55288,0.75773,,0.0,-0.00148,-0.00455,22.88063,-3.0905
6.0,2.0,16.77391,15542.00067,-1357.915,77.8382,-27142.30585,0.00015,-0.00034,16.68027,0.78073,,0.0,-0.00148,-0.00459,22.88068,-2.96313
6.0,2.0,16.90095,15542.00567,-1357.91498,77.83801,-27142.306,-1e-05,0.00013,16.80732,0.78983,,0.0,-0.00153,-0.00458,22.8806,-2.83609
6.0,2.0,17.02672,15542.01067,-1357.91406,77.83971,-27142.306,-0.00023,-0.00035,16.93308,0.77848,,0.0,-0.0015,-0.00454,22.88051,-2.71032
6.0,2.0,17.15361,15542.01567,-1357.914,77.84,-27142.306,-0.00032,-0.00023,17.05998,0.79579,,0.0,-0.00152,-0.00453,22.88086,-2.58343
6.0,2.0,17.28116,15542.02067,-1357.91485,77.84,-27142.30685,0.00013,-0.00039,17.18754,0.8117,,0.0,-0.00151,-0.00454,22.88052,-2.45588
6.0,2.0,17.40714,15542.02567,-1357.915,77.84,-27142.307,0.00019,-0.00021,17.31353,0.81199,,0.0,-0.00155,-0.00454,22.88068,-2.3299
6.0,2.0,17.53344,15542.03067,-1357.91579,77.84,-27142.30615,-0.0001,-0.00043,17.43983,0.81894,,0.0,-0.00149,-0.00453,22.88061,-2.2036
6.0,2.0,17.6613,15542.03567,-1357.91599,77.83999,-27142.306,-0.00026,-0.00041,17.5677,0.83404,,0.0,-0.00151,-0.00456,22.88045,-2.07574
6.0,2.0,17.78761,15542.04067,-1357.9151,77.83829,-27142.30685,-0.00014,7e-05,17.69401,0.83591,,0.0,-0.00151,-0.00454,22.88078,-1.94943
6.0,2.0,17.91284,15542.04567,-1357.915,77.83801,-27142.307,-0.00034,-0.0002,17.81923,0.82712,,0.0,-0.00153,-0.00458,22.88061,-1.8242
6.0,2.0,18.04022,15542.05067,-1357.915,77.8389,-27142.307,-0.00013,-0.0002,17.94663,0.8495,,0.0,-0.00155,-0.00451,22.88055,-1.69682
6.0,2.0,18.16752,15542.05567,-1357.915,77.839,-27142.307,5e-05,-0.00012,18.07393,0.86309,,0.0,-0.00156,-0.00457,22.88077,-1.56952
6.0,2.0,18.29256,15542.06067,-1357.91415,77.839,-27142.307,9e-05,-0.00028,18.19897,0.8463,,0.0,-0.0016,-0.00454,22.88069,-1.44448
6.0,2.0,18.41937,15542.06567,-1357.914,77.839,-27142.307,-6e-05,-0.00025,18.32578,0.85671,,0.0,-0.00158,-0.00456,22.88064,-1.31767
6.0,2.0,18.54711,15542.07067,-1357.914,77.839,-27142.30621,0.00013,-0.00024,18.45354,0.87981,,0.0,-0.0016,-0.00455,22.88085,-1.18993
6.0,2.0,18.67243,15542.07567,-1357.914,77.83902,-27142.306,-0.00021,-0.0002,18.57886,0.87437,,0.0,-0.00158,-0.00454,22.88066,-1.06461
6.0,2.0,18.79806,15542.08067,-1357.91479,77.8408,-27142.306,-0.00022,-5e-05,18.7045,0.88761,,0.0,-0.00158,-0.00451,22.88065,-0.93898
