Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
0.0,2.0,1.7787,15411.211,-1357.9069,-922.16204,-27138.038,-0.00019,0.00016,1.7785,0.16672,,0.0,-0.0015,-0.0045,22.86626,23.23857,15411.211,0.16672,0.16807942528735936,0.00016218011873179279,1.7785
0.0,2.0,1.8868,15411.216,-1357.907,-922.16202,-27138.03799,2e-05,-3e-05,1.88661,0.18847,,0.0,-0.00152,-0.0045,22.86611,23.34667,15411.216,0.18847,0.1796105517241412,0.0001712516525619437,1.88661
0.0,2.0,1.9943,15411.221,-1357.907,-922.16294,-27138.0371,-0.0002,-0.00035,1.99412,0.19683,,0.0,-0.00149,-0.00453,22.86608,23.45417,15411.221,0.19683,0.19217325670498434,0.00013884257504941393,1.99412
0.0,2.0,2.1038,15411.226,-1357.907,-922.16299,-27138.03704,-0.00011,-0.00038,2.10363,0.20811,,0.0,-0.00151,-0.00454,22.86613,23.56368,15411.226,0.20811,0.20406904980843282,0.00015064182560728195,2.10363
0.0,2.0,2.21707,15411.231,-1357.907,-922.1621,-27138.03796,6e-05,-0.00012,2.2169,0.22355,,0.0,-0.0015,-0.0045,22.86618,23.67694,15411.231,0.22355,0.21624085823755185,0.00015379344027613407,2.2169
0.0,2.0,2.33083,15411.236,-1357.90698,-922.162,-27138.038,-0.00023,-0.00021,2.33066,0.22045,,0.0,-0.00147,-0.00456,22.86604,23.7907,15411.236,0.22045,0.22915347892720722,0.00012704037724720562,2.33066
0.0,2.0,2.44595,15411.241,-1357.90606,-922.162,-27138.038,-0.00029,0.00032,2.44579,0.23253,,0.0,-0.0015,-0.00453,22.86612,23.90582,15411.241,0.23253,0.2419635785440657,0.00011273916887702753,2.44579
0.0,2.0,2.56555,15411.246,-1357.906,-922.16202,-27138.038,0.00013,0.00026,2.5654,0.25154,,0.0,-0.0015,-0.00453,22.86626,24.02542,15411.246,0.25154,0.25405678160920003,0.00014203528272486228,2.5654
0.0,2.0,2.68581,15411.251,-1357.906,-922.16294,-27138.038,0.00029,-0.00017,2.68568,0.27136,,0.0,-0.00151,-0.00454,22.86608,24.14569,15411.251,0.27136,0.2666311494252922,0.00015433329122976317,2.68568
0.0,2.0,2.80672,15411.256,-1357.906,-922.163,-27138.03799,4e-05,-0.00029,2.80659,0.27899,,0.0,-0.00152,-0.00456,22.8661,24.2666,15411.256,0.27899,0.28018908812261045,0.0001220935539555394,2.80659
0.0,2.0,2.93047,15411.261,-1357.906,-922.163,-27138.0371,0.00013,-1e-05,2.93036,0.29932,,0.0,-0.00152,-0.00455,22.8662,24.39035,15411.261,0.29932,0.2930450574712697,0.00013284914319388328,2.93036
0.0,2.0,3.05569,15411.266,-1357.906,-922.16298,-27138.03702,3e-05,-0.00035,3.05558,0.30086,,0.0,-0.00146,-0.00455,22.86612,24.51556,15411.266,0.30086,0.30623804597701704,0.00013134646962224014,3.05558
0.0,2.0,3.17986,15411.271,-1357.906,-922.16206,-27138.03794,-0.00034,-0.0005,3.17975,0.31278,,0.0,-0.00148,-0.00453,22.86622,24.63973,15411.271,0.31278,0.3193863218390862,0.00013959622752716776,3.17975
0.0,2.0,3.30583,15411.276,-1357.90602,-922.16202,-27138.038,-0.00029,-0.00018,3.30574,0.33177,,0.0,-0.00149,-0.00452,22.86619,24.76571,15411.276,0.33177,0.3330935785440674,0.0001203582164960471,3.30574
0.0,2.0,3.43449,15411.281,-1357.90694,-922.16294,-27138.038,0.0002,0.0003,3.43441,0.35644,,0.0,-0.00147,-0.0046,22.86614,24.89436,15411.281,0.35644,0.3460316168582439,0.00014724828428266338,3.43441
0.0,2.0,3.56085,15411.286,-1357.90694,-922.163,-27138.038,0.00023,-0.00066,3.56077,0.36208,,0.0,-0.00146,-0.00457,22.86601,25.02072,15411.286,0.36208,0.36013032950192225,0.00011908559639583474,3.56077
0.0,2.0,3.68787,15411.291,-1357.90602,-922.163,-27138.038,0.00032,-0.00038,3.6878,0.36975,,0.0,-0.00146,-0.00453,22.86608,25.14774,15411.291,0.36975,0.37446199233717153,8.552650414708242e-05,3.6878
0.0,2.0,3.8178,15411.296,-1357.90606,-922.16298,-27138.038,0.00013,0.00031,3.81775,0.39291,,0.0,-0.00149,-0.00454,22.86609,25.27767,15411.296,0.39291,0.38872256704981545,6.185676392561363e-05,3.81775
0.0,2.0,3.94668,15411.301,-1357.90698,-922.16206,-27138.038,0.0001,3e-05,3.94663,0.40146,,0.0,-0.00145,-0.00454,22.86619,25.40655,15411.301,0.40146,0.4037022452107353,4.236116373926031e-06,3.94663
0.0,2.0,4.07444,15411.306,-1357.907,-922.16202,-27138.038,5e-05,-0.00048,4.0744,0.41027,,0.0,-0.00151,-0.00454,22.86603,25.53432,15411.306,0.41027,0.4178483295019233,-7.2831459729245755e-06,4.0744
0.0,2.0,4.2047,15411.311,-1357.907,-922.16294,-27138.038,0.00038,0.00026,4.20467,0.43269,,0.0,-0.00153,-0.0045,22.86626,25.66457,15411.311,0.43269,0.4312181302682071,2.2039661487809363e-05,4.20467
0.0,2.0,4.33524,15411.316,-1357.90696,-922.16298,-27138.038,0.0005,-0.00012,4.33522,0.45481,,0.0,-0.00151,-0.00455,22.86621,25.79511,15411.316,0.45481,0.44496786206897365,3.165778283006383e-05,4.33522
0.0,2.0,4.4636,15411.321,-1357.90604,-922.16206,-27138.038,0.00045,-0.0008,4.46358,0.45297,,0.0,-0.0015,-0.00452,22.86591,25.92347,15411.321,0.45297,0.45969891187740297,-1.1551429413635779e-05,4.46358
0.0,2.0,4.59387,15411.326,-1357.906,-922.16198,-27138.038,0.0004,-0.00044,4.59387,0.47294,,0.0,-0.00148,-0.00452,22.86614,26.05375,15411.326,0.47294,0.47375508045977877,-1.7884215401599898e-05,4.59387
0.0,2.0,4.72515,15411.331,-1357.906,-922.16106,-27138.038,0.00049,-0.00016,4.72515,0.49039,,0.0,-0.00147,-0.00452,22.86607,26.18502,15411.331,0.49039,0.4879683371647599,-3.0152751463242413e-05,4.72515
0.0,2.0,4.8544,15411.336,-1357.90613,-922.16104,-27138.03798,0.00016,9e-05,4.85442,0.50472,,0.0,-0.00148,-0.00452,22.86614,26.31428,15411.336,0.50472,0.5018037624521164,-2.0050776809548733e-05,4.85442
0.0,2.0,4.9844,15411.341,-1357.90796,-922.16196,-27138.03706,-6e-05,-0.0003,4.98442,0.50739,,0.0,-0.00151,-0.00451,22.8662,26.44428,15411.341,0.50739,0.515625647509588,-1.2945644394076828e-05,4.98442
0.0,2.0,5.11573,15411.346,-1357.90794,-922.16202,-27138.03702,0.00032,7e-05,5.11577,0.53807,,0.0,-0.0015,-0.00454,22.86611,26.5756,15411.346,0.53807,0.529143272030661,8.475769441128192e-06,5.11577
0.0,2.0,5.24606,15411.351,-1357.90702,-922.16294,-27138.03794,0.0002,2e-05,5.2461,0.54607,,0.0,-0.00156,-0.0045,22.86615,26.70593,15411.351,0.54607,0.543990927203075,-4.271676982038012e-05,5.2461
0.0,2.0,5.37559,15411.356,-1357.907,-922.163,-27138.038,0.00023,-0.00067,5.37564,0.5563,,0.0,-0.00156,-0.00455,22.86607,26.83546,15411.356,0.5563,0.558195379310355,-5.996976969407453e-05,5.37564
0.0,2.0,5.50717,15411.361,-1357.907,-922.163,-27138.038,0.00019,2e-05,5.50723,0.57376,,0.0,-0.00158,-0.0045,22.86615,26.96704,15411.361,0.57376,0.5716136398467537,-3.676224159000242e-05,5.50723
0.0,2.0,5.63787,15411.366,-1357.907,-922.16298,-27138.038,9e-05,-3e-05,5.63794,0.58081,,0.0,-0.00155,-0.00452,22.86614,27.09774,15411.366,0.58081,0.5857189501915816,-5.282253378822662e-05,5.63794
0.0,2.0,5.76689,15411.371,-1357.907,-922.16206,-27138.038,-0.00017,-6e-05,5.76697,0.59296,,0.0,-0.00156,-0.00451,22.866,27.22677,15411.371,0.59296,0.5995940076628462,-5.8569239190109845e-05,5.76697
0.0,2.0,5.8982,15411.376,-1357.90694,-922.162,-27138.038,-9e-05,-5e-05,5.89828,0.61753,,0.0,-0.00158,-0.00453,22.86618,27.35807,15411.376,0.61753,0.6123217931034595,-3.7099069514696156e-06,5.89828
0.0,2.0,6.0293,15411.381,-1357.90602,-922.162,-27138.038,0.00022,-0.00031,6.0294,0.63066,,0.0,-0.00154,-0.00452,22.86621,27.48917,15411.381,0.63066,0.6252760000000115,4.15848595846746e-05,6.0294
0.0,2.0,6.15841,15411.386,-1357.906,-922.162,-27138.03802,0.0001,-0.00048,6.15851,0.63371,,0.0,-0.00157,-0.00454,22.86602,27.61829,15411.386,0.63371,0.6399620842911995,-4.513157340933728e-06,6.15851
0.0,2.0,6.28893,15411.391,-1357.906,-922.162,-27138.03894,-0.00019,-0.00037,6.28904,0.65332,,0.0,-0.00155,-0.00452,22.86611,27.7488,15411.391,0.65332,0.6533118390804716,2.173424276852862e-05,6.28904
0.0,2.0,6.42033,15411.396,-1357.90606,-922.16202,-27138.039,-7e-05,-0.0002,6.42046,0.67303,,0.0,-0.00158,-0.00453,22.86622,27.88021,15411.396,0.67303,0.6668330191571002,3.772708517515988e-05,6.42046
0.0,2.0,6.54976,15411.401,-1357.90698,-922.16294,-27138.039,-0.00033,0.00014,6.5499,0.68269,,0.0,-0.0015,-0.00452,22.86605,28.00964,15411.401,0.68269,0.6813484674329625,-2.415898278171867e-06,6.5499
0.0,2.0,6.6795,15411.406,-1357.907,-922.16296,-27138.03898,-0.00027,8e-05,6.67963,0.69179,,0.0,-0.00152,-0.00452,22.86614,28.13937,15411.406,0.69179,0.6955434482758748,-2.809902740957826e-05,6.67963
0.0,2.0,6.81097,15411.411,-1357.907,-922.16204,-27138.03806,5e-05,-0.00036,6.81112,0.71429,,0.0,-0.00148,-0.00453,22.86611,28.27084,15411.411,0.71429,0.7080957164751087,3.573340069870862e-05,6.81112
0.0,2.0,6.94065,15411.416,-1357.907,-922.162,-27138.03802,0.00025,-0.00058,6.9408,0.7154,,0.0,-0.00153,-0.00454,22.86606,28.40052,15411.416,0.7154,0.7219156091954154,3.4161845816802015e-05,6.9408
0.0,2.0,7.06926,15411.421,-1357.907,-922.162,-27138.03894,0.00019,-0.0007,7.06942,0.73147,,0.0,-0.00155,-0.00452,22.86613,28.52913,15411.421,0.73147,0.7359349885057604,2.6258010188823667e-05,7.06942
0.0,2.0,7.20077,15411.426,-1357.907,-922.16196,-27138.039,0.00011,-0.00027,7.20094,0.75105,,0.0,-0.00154,-0.00449,22.86599,28.66064,15411.426,0.75105,0.7499769272030787,1.7537198433524148e-05,7.20094
0.0,2.0,7.33097,15411.431,-1357.907,-922.16104,-27138.039,-0.00013,0.00012,7.33115,0.7606,,0.0,-0.0015,-0.00456,22.86609,28.79085,15411.431,0.7606,0.7646199923371787,-2.639779377733081e-05,7.33115
0.0,2.0,7.45931,15411.436,-1357.907,-922.16104,-27138.03899,-0.0006,5e-05,7.4595,0.77138,,0.0,-0.00149,-0.00454,22.86621,28.91919,15411.436,0.77138,0.7784777777777919,-3.111111111134398e-05,7.4595
0.0,2.0,7.58971,15411.441,-1357.907,-922.16287,-27138.0381,-0.00019,0.00033,7.58992,0.79885,,0.0,-0.00153,-0.00454,22.8661,29.04959,15411.441,0.79885,0.7917052567049954,-4.349122142460922e-06,7.58992
0.0,2.0,7.7206,15411.446,-1357.90693,-922.16298,-27138.038,0.00025,-0.00019,7.72082,0.81955,,0.0,-0.00151,-0.00456,22.86601,29.18047,15411.446,0.81955,0.8048380919540378,3.156473411621572e-05,7.72082
0.0,2.0,7.8489,15411.451,-1357.90507,-922.16206,-27138.038,0.00022,-0.00109,7.84912,0.81358,,0.0,-0.00152,-0.0045,22.86627,29.30877,15411.451,0.81358,0.8190352720306664,1.5442802408075374e-05,7.84912
0.0,2.0,7.97841,15411.456,-1357.90504,-922.16202,-27138.038,0.00011,-0.00054,7.97864,0.83491,,0.0,-0.00156,-0.00449,22.86637,29.43828,15411.456,0.83491,0.8322562298850726,5.494724432630535e-05,7.97864
0.0,2.0,8.10942,15411.461,-1357.90596,-922.16294,-27138.038,0.00021,-5e-05,8.10966,0.85111,,0.0,-0.00155,-0.0045,22.86619,29.5693,15411.461,0.85111,0.8461538237548045,5.8848301123908594e-05,8.10966
0.0,2.0,8.23854,15411.466,-1357.90601,-922.16293,-27138.038,0.00012,-0.00014,8.23877,0.84943,,0.0,-0.00149,-0.00447,22.86609,29.69841,15411.466,0.84943,0.8603119233716633,5.213439434103564e-05,8.23877
0.0,2.0,8.36649,15411.471,-1357.9069,-922.16107,-27138.038,3e-05,-4e-05,8.36674,0.86695,,0.0,-0.00151,-0.0045,22.86625,29.82636,15411.471,0.86695,0.8748450344827746,2.7880426087060258e-05,8.36674
0.0,2.0,8.49708,15411.476,-1357.907,-922.16104,-27138.03801,0.00027,0.00019,8.49735,0.89858,,0.0,-0.0015,-0.00452,22.86629,29.95695,15411.476,0.89858,0.888467931034499,5.5403982989921975e-05,8.49735
0.0,2.0,8.62662,15411.481,-1357.907,-922.16196,-27138.0389,0.00033,-0.00049,8.6269,0.90992,,0.0,-0.0015,-0.00451,22.86618,30.08649,15411.481,0.90992,0.9031475785440777,2.8895457033117217e-05,8.6269
0.0,2.0,8.75419,15411.486,-1357.90694,-922.16201,-27138.03898,5e-05,-0.00073,8.75447,0.91812,,0.0,-0.00155,-0.00448,22.86622,30.21406,15411.486,0.91812,0.9174211034482925,2.4517957138373708e-05,8.75447
0.0,2.0,8.88405,15411.491,-1357.90602,-922.1629,-27138.03806,-0.00021,-2e-05,8.88434,0.92829,,0.0,-0.00151,-0.00447,22.86611,30.34392,15411.491,0.92829,0.9315044291187908,2.725325249435624e-05,8.88434
0.0,2.0,9.0143,15411.496,-1357.90604,-922.16298,-27138.03799,-0.00034,1e-05,9.01459,0.93314,,0.0,-0.00153,-0.00448,22.86605,30.47417,15411.496,0.93314,0.9458459846743468,1.4808808049901999e-05,9.01459
0.0,2.0,9.14192,15411.501,-1357.90696,-922.16206,-27138.0371,-0.00042,-0.00023,9.14222,0.95111,,0.0,-0.00151,-0.00452,22.86607,30.60179,15411.501,0.95111,0.960179739463619,6.801397832998171e-07,9.14222
0.0,2.0,9.2711,15411.506,-1357.90696,-922.16202,-27138.03701,-0.00027,-0.00031,9.27142,0.97202,,0.0,-0.00153,-0.00449,22.86614,30.73098,15411.506,0.97202,0.9738472260536575,1.9078017767380946e-05,9.27142
0.0,2.0,9.4013,15411.511,-1357.90604,-922.16294,-27138.0379,7e-05,0.00016,9.40163,1.00153,,0.0,-0.00154,-0.0045,22.86608,30.86117,15411.511,1.00153,0.9877460076628531,2.671281209182556e-05,9.40163
0.0,2.0,9.52931,15411.516,-1357.90604,-922.16298,-27138.03801,3e-05,-0.00082,9.52964,1.00078,,0.0,-0.00152,-0.00451,22.86604,30.98918,15411.516,1.00078,1.0025621839080643,-7.727674624526289e-06,9.52964
0.0,2.0,9.65766,15411.521,-1357.90696,-922.16206,-27138.0389,0.0001,-0.00107,9.65801,1.02303,,0.0,-0.0015,-0.00448,22.86601,31.11754,15411.521,1.02303,1.0168582222222406,-1.1040293040599086e-05,9.65801
0.0,2.0,9.7875,15411.526,-1357.907,-922.16202,-27138.039,0.00017,-0.00018,9.78785,1.03175,,0.0,-0.0015,-0.00451,22.86616,31.24737,15411.526,1.03175,1.0312046283525091,-1.805246094931925e-05,9.78785
0.0,2.0,9.91602,15411.531,-1357.907,-922.16294,-27138.039,-4e-05,1e-05,9.91639,1.0498,,0.0,-0.00155,-0.00449,22.86616,31.37589,15411.531,1.0498,1.0463129731800955,-6.694783377573371e-05,9.91639
0.0,2.0,10.04371,15411.536,-1357.907,-922.16296,-27138.03899,-4e-05,-0.00021,10.04408,1.05522,,0.0,-0.0015,-0.00452,22.8663,31.50358,15411.536,1.05522,1.0604275249042339,-6.77572312747861e-05,10.04408
0.0,2.0,10.17288,15411.541,-1357.907,-922.16113,-27138.0381,-0.00022,2e-05,10.17326,1.08215,,0.0,-0.00152,-0.00452,22.86619,31.63275,15411.541,1.08215,1.073616536398487,-2.442793987653775e-05,10.17326
0.0,2.0,10.30209,15411.546,-1357.907,-922.16102,-27138.038,-0.00024,0.00021,10.30248,1.08893,,0.0,-0.00151,-0.00453,22.8663,31.76196,15411.546,1.08893,1.0884095019157287,-7.032545998095522e-05,10.30248
0.0,2.0,10.42921,15411.551,-1357.907,-922.16194,-27138.038,-0.00041,-0.00049,10.42961,1.0972,,0.0,-0.00153,-0.00454,22.86619,31.88908,15411.551,1.0972,1.1031139770115144,-0.00011218239232065183,10.42961
0.0,2.0,10.55798,15411.556,-1357.90696,-922.16202,-27138.038,-0.00067,-0.0006,10.55839,1.11396,,0.0,-0.00151,-0.00451,22.8662,32.01786,15411.556,1.11396,1.1168589578544266,-0.0001016750452615873,10.55839
0.0,2.0,10.68757,15411.561,-1357.90604,-922.16294,-27138.038,-0.00042,9e-05,10.68799,1.12808,,0.0,-0.00155,-0.00452,22.86612,32.14745,15411.561,1.12808,1.1305212337164956,-8.7024798956174e-05,10.68799
0.0,2.0,10.81487,15411.566,-1357.90606,-922.16296,-27138.038,-0.00032,-9e-05,10.81529,1.13604,,0.0,-0.00156,-0.00449,22.86615,32.27474,15411.566,1.13604,1.1435934482758827,-4.4643593954276414e-05,10.81529
0.0,2.0,10.94293,15411.571,-1357.90698,-922.16204,-27138.038,0.00021,-0.00031,10.94336,1.15547,,0.0,-0.00155,-0.00449,22.86618,32.4028,15411.571,1.15547,1.1563555095785651,9.293335017126949e-06,10.94336
0.0,2.0,11.0727,15411.576,-1357.90696,-922.162,-27138.038,0.00055,-0.00043,11.07315,1.18037,,0.0,-0.00154,-0.00451,22.86606,32.53257,15411.576,1.18037,1.169550321839102,3.670489663558374e-05,11.07315
0.0,2.0,11.19994,15411.581,-1357.90604,-922.162,-27138.038,0.00081,-9e-05,11.2004,1.19138,,0.0,-0.00152,-0.00455,22.86621,32.65981,15411.581,1.19138,1.1834674176245426,2.713031030236691e-05,11.2004
0.0,2.0,11.32698,15411.586,-1357.906,-922.16202,-27138.038,0.00032,-0.0005,11.32744,1.19686,,0.0,-0.00153,-0.00456,22.86614,32.78685,15411.586,1.19686,1.1971855325670715,3.0306008167722484e-05,11.32744
0.0,2.0,11.4563,15411.591,-1357.906,-922.16294,-27138.038,5e-05,-0.00028,11.45677,1.21652,,0.0,-0.0015,-0.00452,22.86626,32.91617,15411.591,1.21652,1.211071264367838,2.382889141473634e-05,11.45677
0.0,2.0,11.5843,15411.596,-1357.906,-922.163,-27138.038,-0.0,5e-05,11.58478,1.21899,,0.0,-0.00155,-0.00454,22.86636,33.04417,15411.596,1.21899,1.2247510574712868,3.005060839506848e-05,11.58478
0.0,2.0,11.71078,15411.601,-1357.906,-922.163,-27138.038,2e-05,-6e-05,11.71126,1.22986,,0.0,-0.00151,-0.0045,22.86614,33.17065,15411.601,1.22986,1.239284352490444,-1.1962780514873997e-05,11.71126
0.0,2.0,11.83918,15411.606,-1357.90602,-922.16296,-27138.038,8e-05,-0.0001,11.83968,1.25854,,0.0,-0.00155,-0.00456,22.86625,33.29906,15411.606,1.25854,1.2527571954023216,9.960001680457686e-07,11.83968
0.0,2.0,11.96783,15411.611,-1357.90694,-922.16204,-27138.038,-0.00025,-7e-05,11.96833,1.2604,,0.0,-0.0015,-0.00454,22.86629,33.4277,15411.611,1.2604,1.2672741226053872,-4.480013473155036e-05,11.96833
0.0,2.0,12.09451,15411.616,-1357.907,-922.16204,-27138.038,-0.00022,-3e-05,12.09502,1.27266,,0.0,-0.00155,-0.00451,22.8662,33.55438,15411.616,1.27266,1.2810938007663069,-5.255509241754337e-05,12.09502
0.0,2.0,12.22185,15411.621,-1357.907,-922.16296,-27138.038,-9e-05,-0.00029,12.22238,1.29784,,0.0,-0.00151,-0.00452,22.86623,33.68173,15411.621,1.29784,1.2945750804597935,-4.351303103065571e-05,12.22238
0.0,2.0,12.35059,15411.626,-1357.907,-922.16296,-27138.03802,-0.00026,-0.00047,12.35112,1.30917,,0.0,-0.00156,-0.00452,22.86619,33.81046,15411.626,1.30917,1.3076192260536637,-1.0621615932353452e-05,12.35112
0.0,2.0,12.4782,15411.631,-1357.907,-922.16204,-27138.03894,-8e-05,-6e-05,12.47874,1.3208,,0.0,-0.00155,-0.00448,22.86613,33.93807,15411.631,1.3208,1.3211042528735875,-3.599848431394548e-07,12.47874
0.0,2.0,12.60483,15411.636,-1357.907,-922.16204,-27138.039,0.00044,-0.00031,12.60538,1.33986,,0.0,-0.00155,-0.00453,22.86641,34.0647,15411.636,1.33986,1.3339881302682235,4.2625742073616225e-05,12.60538
0.0,2.0,12.7336,15411.641,-1357.907,-922.16296,-27138.039,0.00061,-0.00038,12.73416,1.35073,,0.0,-0.00154,-0.00458,22.86626,34.19347,15411.641,1.35073,1.3473082375479173,6.185297461119149e-05,12.73416
0.0,2.0,12.86132,15411.646,-1357.907,-922.16298,-27138.039,0.00037,-0.00066,12.86189,1.36945,,0.0,-0.00157,-0.00452,22.86625,34.32119,15411.646,1.36945,1.361893977011519,1.2811502673166705e-05,12.86189
