Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
1.0,2.0,0.01398,15432.796,-857.904,-922.16296,-27139.353,0.00013,-0.00044,-0.01253,-0.13725,,0.0,-0.00151,-0.00456,22.86838,-23.41422,15432.796,-0.13725,-0.1382953366174056,0.0003705339564649904,-0.01253
1.0,2.0,0.03442,15432.801,-857.904,-922.16204,-27139.353,-8e-05,-4e-05,0.00792,-0.13523,,0.0,-0.00153,-0.0045,22.86847,-23.39378,15432.801,-0.13523,-0.13627307944928635,0.0003705339564649904,0.00792
1.0,2.0,0.05818,15432.806,-857.904,-922.16202,-27139.353,-6e-05,-0.00041,0.03168,-0.1352,,0.0,-0.00153,-0.00453,22.86848,-23.37002,15432.806,-0.1352,-0.1338802883247021,0.0003705339564649904,0.03168
1.0,2.0,0.08857,15432.811,-857.904,-922.16294,-27139.353,-0.00035,9e-05,0.06206,-0.13496,,0.0,-0.00149,-0.00456,22.86849,-23.33964,15432.811,-0.13496,-0.13111696324365288,0.0003705339564649904,0.06206
1.0,2.0,0.1269,15432.816,-857.904,-922.163,-27139.353,-0.0003,0.0004,0.1004,-0.12539,,0.0,-0.0015,-0.00454,22.86863,-23.3013,15432.816,-0.12539,-0.12798310420613868,0.0003705339564649904,0.1004
1.0,2.0,0.16809,15432.821,-857.904,-922.163,-27139.353,2e-05,-0.00017,0.14159,-0.12129,,0.0,-0.0015,-0.00453,22.86839,-23.26012,15432.821,-0.12129,-0.12447871121215946,0.0003705339564649904,0.14159
1.0,2.0,0.21431,15432.826,-857.90413,-922.163,-27139.35301,-0.0001,-0.00076,0.18782,-0.11429,,0.0,-0.0015,-0.00455,22.86871,-23.21389,15432.826,-0.11429,-0.12060378426171527,0.0003705339564649904,0.18782
1.0,2.0,0.26744,15432.831,-857.90596,-922.163,-27139.3539,-0.00019,-0.00055,0.24096,-0.09989,,0.0,-0.0015,-0.00451,22.86875,-23.16076,15432.831,-0.09989,-0.11635832335480609,0.0003705339564649904,0.24096
1.0,2.0,0.32425,15432.836,-857.90597,-922.163,-27139.35396,1e-05,-0.00046,0.29776,-0.11306,,0.0,-0.00151,-0.00453,22.8685,-23.10396,15432.836,-0.11306,-0.1117423284914319,0.0003705339564649904,0.29776
1.0,2.0,0.38382,15432.841,-857.9033,-922.163,-27139.35213,-5e-05,-0.0002,0.35733,-0.12043,,0.0,-0.00149,-0.00455,22.86861,-23.04438,15432.841,-0.12043,-0.10675579967159274,0.0003705339564649904,0.35733
1.0,2.0,0.44888,15432.846,-857.90306,-922.163,-27139.35202,-7e-05,0.00058,0.42238,-0.11464,,0.0,-0.0015,-0.00453,22.86865,-22.97933,15432.846,-0.11464,-0.10139873689528858,0.0003705339564649904,0.42238
1.0,2.0,0.51912,15432.851,-857.90398,-922.163,-27139.35294,-0.00024,0.00084,0.49263,-0.11046,,0.0,-0.00147,-0.00455,22.86859,-22.90909,15432.851,-0.11046,-0.09567114016251943,0.0003705339564649904,0.49263
1.0,2.0,0.59101,15432.856,-857.90406,-922.16298,-27139.353,7e-05,0.0003,0.56453,-0.09256,,0.0,-0.00147,-0.00454,22.86871,-22.8372,15432.856,-0.09256,-0.0895730094732853,0.0003705339564649904,0.56453
1.0,2.0,0.66595,15432.861,-857.90498,-922.16206,-27139.353,-0.00013,-0.00066,0.63948,-0.08172,,0.0,-0.00151,-0.00454,22.86842,-22.76225,15432.861,-0.08172,-0.08310434482758773,0.00037053395646501584,0.63948
1.0,2.0,0.74666,15432.866,-857.905,-922.16204,-27139.353,0.00015,-0.00048,0.7202,-0.06809,,0.0,-0.00153,-0.00456,22.86863,-22.68154,15432.866,-0.06809,-0.07629324904214699,0.00037278110395354063,0.7202
1.0,2.0,0.82947,15432.871,-857.905,-922.16296,-27139.353,-1e-05,-0.00074,0.80301,-0.07509,,0.0,-0.00148,-0.00457,22.86847,-22.59873,15432.871,-0.07509,-0.06875553256705107,0.0003555303776683294,0.80301
1.0,2.0,0.91349,15432.876,-857.905,-922.16298,-27139.35301,-0.00016,-0.00084,0.88703,-0.06036,,0.0,-0.00152,-0.00455,22.86853,-22.51471,15432.876,-0.06036,-0.06037018390804709,0.00030700239989896975,0.88703
1.0,2.0,1.00288,15432.881,-857.905,-922.16206,-27139.3539,-0.00022,-8e-05,0.97643,-0.05841,,0.0,-0.00153,-0.00459,22.86851,-22.42532,15432.881,-0.05841,-0.052254398467433905,0.0002847481790240567,0.97643
1.0,2.0,1.09467,15432.886,-857.905,-922.162,-27139.35402,-1e-05,0.00049,1.06823,-0.03935,,0.0,-0.00151,-0.00457,22.86866,-22.33353,15432.886,-0.03935,-0.04303365517241458,0.0002119886320576105,1.06823
1.0,2.0,1.18694,15432.891,-857.905,-922.162,-27139.35494,0.00018,0.00027,1.1605,-0.02616,,0.0,-0.00151,-0.00454,22.8686,-22.24127,15432.891,-0.02616,-0.0340481532567056,0.00016196598037978362,1.1605
1.0,2.0,1.28318,15432.896,-857.905,-922.16204,-27139.35499,0.00015,-0.00017,1.25676,-0.00831,,0.0,-0.00149,-0.00454,22.8686,-22.14502,15432.896,-0.00831,-0.025488919540230352,0.00015068477116753738,1.25676
1.0,2.0,1.3824,15432.901,-857.905,-922.16296,-27139.3541,0.00033,-0.00016,1.35597,-0.01284,,0.0,-0.0015,-0.00458,22.86851,-22.04581,15432.901,-0.01284,-0.015568659003831704,8.559681697613198e-05,1.35597
1.0,2.0,1.48194,15432.906,-857.90506,-922.163,-27139.354,1e-05,-0.00039,1.45551,-0.00919,,0.0,-0.00146,-0.00457,22.86851,-21.94627,15432.906,-0.00919,-0.00607458237547904,6.1005768178183786e-05,1.45551
1.0,2.0,1.58398,15432.911,-857.90598,-922.163,-27139.354,-0.00014,-0.00028,1.55756,-0.00811,,0.0,-0.00148,-0.00459,22.86856,-21.84422,15432.911,-0.00811,0.003149662835249099,5.860696391730777e-05,1.55756
1.0,2.0,1.68912,15432.916,-857.90594,-922.163,-27139.354,-3e-05,0.00025,1.66271,0.01298,,0.0,-0.00151,-0.00459,22.86862,-21.73909,15432.916,0.01298,0.012016865900383358,7.865033051239592e-05,1.66271
1.0,2.0,1.79473,15432.921,-857.90502,-922.163,-27139.354,-6e-05,0.00018,1.76832,0.01502,,0.0,-0.00152,-0.00457,22.86845,-21.63347,15432.921,0.01502,0.020597915708812635,0.00011678421961179979,1.76832
1.0,2.0,1.90133,15432.926,-857.90494,-922.16296,-27139.35399,-0.00028,-0.00035,1.87493,0.03393,,0.0,-0.00149,-0.00453,22.8686,-21.52687,15432.926,0.03393,0.030400053639847296,8.861850027366364e-05,1.87493
1.0,2.0,2.01139,15432.931,-857.90402,-922.16113,-27139.3531,-6e-05,-0.00021,1.98501,0.04849,,0.0,-0.00149,-0.00454,22.86855,-21.41681,15432.931,0.04849,0.040087256704981575,6.791705612394045e-05,1.98501
1.0,2.0,2.12226,15432.936,-857.90399,-922.16104,-27139.35302,9e-05,-0.00028,2.09587,0.05416,,0.0,-0.00149,-0.00458,22.86847,-21.30595,15432.936,0.05416,0.050188842911878306,2.831653404065712e-05,2.09587
1.0,2.0,2.23332,15432.941,-857.9031,-922.16196,-27139.35394,2e-05,-0.00055,2.20694,0.05146,,0.0,-0.0015,-0.00456,22.86861,-21.19488,15432.941,0.05146,0.05945895785440721,3.548002189379719e-05,2.20694
1.0,2.0,2.34795,15432.946,-857.90307,-922.162,-27139.354,-0.00011,-0.0002,2.32158,0.06594,,0.0,-0.00151,-0.00459,22.86851,-21.08025,15432.946,0.06594,0.06926736398467559,1.0404361921582863e-05,2.32158
1.0,2.0,2.46476,15432.951,-857.90493,-922.162,-27139.354,0.00038,-0.00014,2.43838,0.06398,,0.0,-0.00148,-0.00454,22.86844,-20.96345,15432.951,0.06398,0.07868401532567193,1.1496779082749919e-06,2.43838
1.0,2.0,2.58125,15432.956,-857.90494,-922.16202,-27139.35402,0.00047,-0.00015,2.55489,0.08035,,0.0,-0.00152,-0.00455,22.86845,-20.84695,15432.956,0.08035,0.08849664367816253,-3.6360658498615754e-05,2.55489
1.0,2.0,2.70002,15432.961,-857.90402,-922.16294,-27139.35494,0.0001,-6e-05,2.67367,0.10757,,0.0,-0.00148,-0.00455,22.86875,-20.72818,15432.961,0.10757,0.09809065900383321,-6.41975495768892e-05,2.67367
1.0,2.0,2.82112,15432.966,-857.90401,-922.163,-27139.355,0.00035,-0.00053,2.79478,0.11465,,0.0,-0.00151,-0.00456,22.8685,-20.60708,15432.966,0.11465,0.10794708812260734,-0.00010244368658165017,2.79478
1.0,2.0,2.94252,15432.971,-857.9049,-922.163,-27139.355,0.00032,-0.00014,2.91619,0.12314,,0.0,-0.00148,-0.00451,22.86853,-20.48568,15432.971,0.12314,0.11747417624521286,-0.00011890446718036446,2.91619
1.0,2.0,3.06387,15432.976,-857.90499,-922.16296,-27139.355,0.00015,-0.00056,3.03753,0.12666,,0.0,-0.00152,-0.00455,22.86852,-20.36433,15432.976,0.12666,0.12683498084291417,-0.00012877226222057596,3.03753
1.0,2.0,3.18839,15432.981,-857.9041,-922.16204,-27139.355,-1e-05,9e-05,3.16206,0.14119,,0.0,-0.00151,-0.00458,22.86858,-20.23982,15432.981,0.14119,0.13511744061302927,-8.461647930617518e-05,3.16206
1.0,2.0,3.31316,15432.986,-857.90401,-922.16196,-27139.35496,-0.00018,0.0003,3.28684,0.15246,,0.0,-0.00146,-0.00453,22.86876,-20.11504,15432.986,0.15246,0.14453329501915974,-0.00010816723506383021,3.28684
1.0,2.0,3.43666,15432.991,-857.9049,-922.16104,-27139.35313,-0.0005,-0.00052,3.41034,0.14903,,0.0,-0.00148,-0.00456,22.86849,-19.99155,15432.991,0.14903,0.15319770114942807,-9.773862153177005e-05,3.41034
1.0,2.0,3.56313,15432.996,-857.90499,-922.16107,-27139.35302,-0.00052,-5e-05,3.53682,0.16288,,0.0,-0.0015,-0.00455,22.86859,-19.86508,15432.996,0.16288,0.16227837547893018,-0.00011705267146651306,3.53682
1.0,2.0,3.69037,15433.001,-857.9041,-922.16293,-27139.35394,-0.00057,-0.00027,3.66406,0.17222,,0.0,-0.00151,-0.00453,22.86879,-19.73784,15433.001,0.17222,0.17126369348659318,-0.00013380918698165187,3.66406
1.0,2.0,3.81562,15433.006,-857.90402,-922.163,-27139.35401,-0.00041,-0.0007,3.78931,0.18107,,0.0,-0.00147,-0.00453,22.86871,-19.61259,15433.006,0.18107,0.1803117318007696,-0.00015588126815718425,3.78931
1.0,2.0,3.94341,15433.011,-857.90494,-922.163,-27139.3549,-0.00075,-0.00039,3.91711,0.18393,,0.0,-0.00154,-0.00454,22.86847,-19.48479,15433.011,0.18393,0.18852910344827928,-0.0001391279525073194,3.91711
1.0,2.0,4.07192,15433.016,-857.90498,-922.163,-27139.355,-0.00046,-0.00042,4.04563,0.18826,,0.0,-0.00149,-0.00455,22.8684,-19.35628,15433.016,0.18826,0.19653716475096142,-0.0001185023788472649,4.04563
1.0,2.0,4.19908,15433.021,-857.90406,-922.163,-27139.355,-3e-05,-0.00041,4.17278,0.19487,,0.0,-0.00143,-0.00451,22.86847,-19.22913,15433.021,0.19487,0.20320155555555924,-3.045421245427267e-05,4.17278
1.0,2.0,4.32703,15433.026,-857.904,-922.163,-27139.35502,-0.00029,-0.00055,4.30075,0.21008,,0.0,-0.00147,-0.00455,22.86857,-19.10117,15433.026,0.21008,0.21039288888889274,2.1736263736200586e-05,4.30075
1.0,2.0,4.45685,15433.031,-857.904,-922.163,-27139.35594,-2e-05,-0.00047,4.43058,0.22649,,0.0,-0.00151,-0.0045,22.86852,-18.97135,15433.031,0.22649,0.21798268199234114,5.170645446501076e-05,4.43058
1.0,2.0,4.58524,15433.036,-857.904,-922.16298,-27139.356,0.00029,-0.00044,4.55897,0.23091,,0.0,-0.00148,-0.00454,22.86845,-18.84296,15433.036,0.23091,0.2255998084291229,8.696602248319668e-05,4.55897
1.0,2.0,4.71362,15433.041,-857.904,-922.16206,-27139.356,0.0002,-0.00012,4.68735,0.23547,,0.0,-0.00149,-0.00455,22.86849,-18.71459,15433.041,0.23547,0.23418357854406557,7.339850953637004e-05,4.68735
1.0,2.0,4.84357,15433.046,-857.90406,-922.16204,-27139.356,0.00029,0.00011,4.81731,0.25168,,0.0,-0.00152,-0.00453,22.86846,-18.58464,15433.046,0.25168,0.24248613026820365,7.526798871619242e-05,4.81731
1.0,2.0,4.97335,15433.051,-857.90498,-922.16296,-27139.356,0.00035,0.00055,4.94709,0.24792,,0.0,-0.00147,-0.00456,22.86864,-18.45486,15433.051,0.24792,0.2509613333333379,6.90647130646378e-05,4.94709
1.0,2.0,5.10213,15433.056,-857.90494,-922.163,-27139.356,-1e-05,-0.00019,5.07587,0.2575,,0.0,-0.0015,-0.00457,22.86864,-18.32608,15433.056,0.2575,0.2597270804597749,5.1769020251701586e-05,5.07587
1.0,2.0,5.23181,15433.061,-857.90402,-922.163,-27139.356,-2e-05,6e-05,5.20556,0.26329,,0.0,-0.00152,-0.00458,22.86861,-18.1964,15433.061,0.26329,0.2671968429118822,0.00011238735211141103,5.20556
1.0,2.0,5.36232,15433.066,-857.904,-922.16298,-27139.35599,6e-05,-0.00022,5.33608,0.27737,,0.0,-0.00152,-0.00457,22.86851,-18.06588,15433.066,0.27737,0.27536649808429625,0.0001434487811038705,5.33608
1.0,2.0,5.49162,15433.071,-857.904,-922.16206,-27139.3551,-6e-05,-0.00081,5.46538,0.28038,,0.0,-0.00145,-0.00456,22.86862,-17.93659,15433.071,0.28038,0.2838739923371699,0.00016631527093587562,5.46538
1.0,2.0,5.62102,15433.076,-857.90404,-922.162,-27139.35501,-2e-05,-0.0,5.59479,0.28705,,0.0,-0.00146,-0.00453,22.86859,-17.80718,15433.076,0.28705,0.29283192337165287,0.0001754921476989572,5.59479
1.0,2.0,5.75222,15433.081,-857.90496,-922.162,-27139.3559,-0.00011,-7e-05,5.72599,0.29905,,0.0,-0.0015,-0.00455,22.86863,-17.67599,15433.081,0.29905,0.3017016398467488,0.0001998482590205824,5.72599
1.0,2.0,5.88158,15433.086,-857.90499,-922.162,-27139.356,0.00024,-0.00017,5.85536,0.31603,,0.0,-0.00153,-0.00458,22.86867,-17.54663,15433.086,0.31603,0.31104039846743864,0.00020512727885132413,5.85536
1.0,2.0,6.01076,15433.091,-857.9041,-922.162,-27139.356,0.00012,-0.00032,5.98454,0.31726,,0.0,-0.00152,-0.00451,22.86834,-17.41745,15433.091,0.31726,0.3200496704980901,0.00023280695549651536,5.98454
1.0,2.0,6.14194,15433.096,-857.90404,-922.16202,-27139.35599,-4e-05,-0.0002,6.11574,0.33704,,0.0,-0.00154,-0.0045,22.86857,-17.28627,15433.096,0.33704,0.32922267432950797,0.0002598874152666265,6.11574
1.0,2.0,6.27249,15433.101,-857.90496,-922.16294,-27139.3551,0.00029,-0.00035,6.2463,0.34919,,0.0,-0.0015,-0.00457,22.86849,-17.15571,15433.101,0.34919,0.3391057318007725,0.0002623995621235983,6.2463
1.0,2.0,6.40116,15433.106,-857.90498,-922.16298,-27139.35501,0.00031,-0.00066,6.37496,0.34379,,0.0,-0.0015,-0.00455,22.86862,-17.02704,15433.106,0.34379,0.35009666666667305,0.00021664224664214114,6.37496
1.0,2.0,6.53117,15433.111,-857.90406,-922.16206,-27139.3559,-9e-05,0.00011,6.50498,0.35236,,0.0,-0.00152,-0.00452,22.86872,-16.89703,15433.111,0.35236,0.36114165517242036,0.00017443871836964595,6.50498
1.0,2.0,6.66256,15433.116,-857.90406,-922.16202,-27139.356,-2e-05,0.00046,6.63638,0.36494,,0.0,-0.00156,-0.00451,22.86864,-16.76564,15433.116,0.36494,0.3725599923371715,0.00011986594248652137,6.63638
1.0,2.0,6.79144,15433.121,-857.90498,-922.16294,-27139.356,0.00012,-0.0003,6.76526,0.37497,,0.0,-0.00152,-0.00452,22.86865,-16.63677,15433.121,0.37497,0.3839086130268269,7.538149972621247e-05,6.76526
1.0,2.0,6.92053,15433.126,-857.90494,-922.163,-27139.356,-8e-05,-0.00043,6.89437,0.40036,,0.0,-0.00149,-0.00457,22.86849,-16.50767,15433.126,0.40036,0.3952445593869804,3.3305123994661944e-05,6.89437
1.0,2.0,7.05207,15433.131,-857.90402,-922.163,-27139.356,0.00011,0.00018,7.02592,0.4089,,0.0,-0.00147,-0.00453,22.86858,-16.37613,15433.131,0.4089,0.40588214559387714,3.2737568944342724e-05,7.02592
1.0,2.0,7.18151,15433.136,-857.90394,-922.16298,-27139.356,0.00019,-0.00043,7.15537,0.42065,,0.0,-0.0015,-0.00455,22.86865,-16.24669,15433.136,0.42065,0.417608781609203,-2.514908845955839e-05,7.15537
1.0,2.0,7.31031,15433.141,-857.90302,-922.16206,-27139.356,-1e-05,-0.00037,7.28417,0.43045,,0.0,-0.0015,-0.00453,22.86852,-16.1179,15433.141,0.43045,0.42901636781609975,-6.774350553673779e-05,7.28417
1.0,2.0,7.44099,15433.146,-857.90304,-922.162,-27139.356,0.00015,0.00015,7.41486,0.44336,,0.0,-0.00155,-0.00458,22.86855,-15.98721,15433.146,0.44336,0.43949853639847547,-6.260132204973109e-05,7.41486
1.0,2.0,7.57125,15433.151,-857.90487,-922.162,-27139.356,-0.0,-0.00019,7.54512,0.44473,,0.0,-0.00151,-0.00456,22.86856,-15.85695,15433.151,0.44473,0.450047318007671,-6.245126521002022e-05,7.54512
1.0,2.0,7.69957,15433.156,-857.90496,-922.162,-27139.356,6e-05,-0.00049,7.67345,0.46079,,0.0,-0.00153,-0.00454,22.86843,-15.72864,15433.156,0.46079,0.46119294252874404,-9.578687213183793e-05,7.67345
1.0,2.0,7.82942,15433.161,-857.90404,-922.162,-27139.356,-6e-05,-0.00077,7.80331,0.47993,,0.0,-0.0015,-0.00453,22.86873,-15.59878,15433.161,0.47993,0.47126019157088983,-7.02383057556875e-05,7.80331
1.0,2.0,7.95997,15433.166,-857.904,-922.16202,-27139.35599,-0.00011,0.00015,7.93387,0.49539,,0.0,-0.00154,-0.00457,22.86849,-15.46823,15433.166,0.49539,0.48178175478928076,-6.690766704574172e-05,7.93387
1.0,2.0,8.08842,15433.171,-857.904,-922.16294,-27139.3551,-0.0003,-0.00042,8.06231,0.49019,,0.0,-0.00146,-0.00454,22.86868,-15.33979,15433.171,0.49019,0.49297140996169475,-9.590728811433263e-05,8.06231
1.0,2.0,8.21766,15433.176,-857.90406,-922.163,-27139.35501,-0.00025,-0.00068,8.19156,0.49912,,0.0,-0.00153,-0.00452,22.86842,-15.21055,15433.176,0.49912,0.5041997547892813,-0.00013203098816906957,8.19156
1.0,2.0,8.34828,15433.181,-857.90498,-922.163,-27139.3559,-0.00024,0.00036,8.32219,0.51528,,0.0,-0.00153,-0.00456,22.86849,-15.07993,15433.181,0.51528,0.5157891647509673,-0.0002064926108375925,8.32219
1.0,2.0,8.47687,15433.186,-857.905,-922.16298,-27139.356,-0.00022,-8e-05,8.45078,0.5179,,0.0,-0.00152,-0.00453,22.86861,-14.95134,15433.186,0.5179,0.5281418160919636,-0.0003537595048631087,8.45078
1.0,2.0,8.6054,15433.191,-857.905,-922.16206,-27139.356,-7e-05,-0.00033,8.57932,0.52911,,0.0,-0.00143,-0.00455,22.86862,-14.8228,15433.191,0.52911,0.539378559386983,-0.0004796594669699726,8.57932
1.0,2.0,8.73588,15433.196,-857.905,-922.16196,-27139.356,8e-05,2e-05,8.70981,0.55004,,0.0,-0.00148,-0.00454,22.86845,-14.69233,15433.196,0.55004,0.5516717854406231,-0.000709130899751755,8.70981
1.0,2.0,8.86503,15433.201,-857.905,-922.16104,-27139.356,0.00017,-0.0,8.83896,0.54658,,0.0,-0.00149,-0.00457,22.86852,-14.56318,15433.201,0.54658,0.5628276628352593,-0.0009297398004296236,8.83896
1.0,2.0,8.99292,15433.206,-857.90494,-922.16102,-27139.356,8e-05,1e-05,8.96686,0.5535,,0.0,-0.00153,-0.00453,22.86867,-14.43528,15433.206,0.5535,0.5729381609195506,-0.001153602374637029,8.96686
1.0,2.0,9.12257,15433.211,-857.90402,-922.16194,-27139.356,0.00023,-0.00064,9.09652,0.57428,,0.0,-0.00151,-0.00453,22.86869,-14.30564,15433.211,0.57428,0.5810299003831524,-0.0013315595974908057,9.09652
1.0,2.0,9.25218,15433.216,-857.90406,-922.16202,-27139.35601,0.00042,-0.00037,9.22614,0.58399,,0.0,-0.0015,-0.00458,22.86863,-14.17602,15433.216,0.58399,0.5866134865900491,-0.0014342541366681055,9.22614
1.0,2.0,9.38012,15433.221,-857.90498,-922.16294,-27139.3569,0.00026,-0.00046,9.35408,0.58966,,0.0,-0.00148,-0.00456,22.86855,-14.04809,15433.221,0.58966,0.5913955095785548,-0.001561475895751934,9.35408
1.0,2.0,9.50893,15433.226,-857.905,-922.16296,-27139.35698,0.00025,-0.00089,9.4829,0.61,,0.0,-0.00154,-0.00456,22.86881,-13.91928,15433.226,0.61,0.5950690421456047,-0.0017093212917352614,9.4829
1.0,2.0,9.63854,15433.231,-857.905,-922.16204,-27139.35606,0.00044,-0.0005,9.61252,0.62385,,0.0,-0.00149,-0.00455,22.86875,-13.78967,15433.231,0.62385,0.5959256245210837,-0.0017815895751759608,9.61252
1.0,2.0,9.76661,15433.236,-857.90499,-922.16204,-27139.35602,0.00037,-9e-05,9.74059,0.62756,,0.0,-0.00149,-0.00453,22.86867,-13.6616,15433.236,0.62756,0.5945854865900492,-0.0018025007789147496,9.74059
1.0,2.0,9.8951,15433.241,-857.9041,-922.16296,-27139.35694,-0.0001,-7e-05,9.86908,0.61737,,0.0,-0.00146,-0.00451,22.86873,-13.5331,15433.241,0.61737,0.5899972030651448,-0.0017111410045894562,9.86908
1.0,2.0,10.02465,15433.246,-857.90402,-922.16296,-27139.35699,-0.00017,-0.00015,9.99862,0.60429,,0.0,-0.00151,-0.00453,22.8686,-13.40355,15433.246,0.60429,0.5825399157088228,-0.0015236968548694425,9.99862
1.0,2.0,10.15292,15433.251,-857.90494,-922.16204,-27139.3561,0.00017,-0.00014,10.12687,0.57785,,0.0,-0.00147,-0.00454,22.86858,-13.27528,15433.251,0.57785,0.573107340996179,-0.0012769575175783766,10.12687
1.0,2.0,10.2805,15433.256,-857.90494,-922.16202,-27139.356,-0.00019,-0.00013,10.25446,0.57525,,0.0,-0.00149,-0.00456,22.86859,-13.1477,15433.256,0.57525,0.5619540919540331,-0.0009762399056883503,10.25446
1.0,2.0,10.40999,15433.261,-857.90402,-922.16294,-27139.356,4e-05,2e-05,10.38393,0.54434,,0.0,-0.00148,-0.00454,22.86868,-13.01821,15433.261,0.54434,0.5491458850574813,-0.0006168606795504984,10.38393
1.0,2.0,10.53888,15433.266,-857.904,-922.16296,-27139.356,0.00013,-0.00029,10.5128,0.52943,,0.0,-0.00152,-0.00456,22.86855,-12.88932,15433.266,0.52943,0.5365126666666764,-0.00028614407814423794,10.5128
1.0,2.0,10.66614,15433.271,-857.904,-922.16204,-27139.356,-0.00031,-3e-05,10.64005,0.51029,,0.0,-0.00147,-0.00455,22.8685,-12.76207,15433.271,0.51029,0.5232261762452203,6.736659509057547e-05,10.64005
1.0,2.0,10.79458,15433.276,-857.90401,-922.16204,-27139.356,-0.00016,0.0002,10.76849,0.50318,,0.0,-0.0015,-0.00455,22.8685,-12.63362,15433.276,0.50318,0.5092840000000093,0.0004490989010987479,10.76849
1.0,2.0,10.92427,15433.281,-857.9049,-922.16296,-27139.356,0.0001,-0.00045,10.89818,0.51001,,0.0,-0.00151,-0.00458,22.86857,-12.50394,15433.281,0.51001,0.49609837547893626,0.0007957800513661106,10.89818
1.0,2.0,11.05126,15433.286,-857.90499,-922.163,-27139.356,-7e-05,-0.0009,11.02514,0.46965,,0.0,-0.00152,-0.00459,22.86855,-12.37694,15433.286,0.46965,0.4839583678161007,0.001105340743547496,11.02514
1.0,2.0,11.17878,15433.291,-857.9041,-922.163,-27139.356,0.00012,-0.00063,11.15264,0.43889,,0.0,-0.00146,-0.00457,22.86854,-12.24943,15433.291,0.43889,0.4729246436781695,0.0013844500863120152,11.15264
1.0,2.0,11.30853,15433.296,-857.904,-922.16304,-27139.35599,0.00026,-0.00025,11.2824,0.44387,,0.0,-0.00151,-0.00454,22.86848,-12.11967,15433.296,0.44387,0.4649150727969434,0.0015387704938738041,11.2824
1.0,2.0,11.43634,15433.301,-857.904,-922.16396,-27139.3551,0.00051,9e-05,11.41021,0.44208,,0.0,-0.00149,-0.00455,22.86853,-11.99186,15433.301,0.44208,0.4601068352490505,0.0015689077512524416,11.41021
1.0,2.0,11.56321,15433.306,-857.90402,-922.16396,-27139.35501,0.00024,0.00016,11.53707,0.44113,,0.0,-0.00145,-0.00454,22.86855,-11.865,15433.306,0.44113,0.4580449961685906,0.0015074787587889675,11.53707
1.0,2.0,11.69269,15433.311,-857.90494,-922.16213,-27139.3559,0.00012,0.00091,11.66657,0.45129,,0.0,-0.00143,-0.00455,22.86863,-11.73551,15433.311,0.45129,0.4575157011494335,0.0014270281672349276,11.66657
1.0,2.0,11.82074,15433.316,-857.905,-922.162,-27139.35599,1e-05,0.00016,11.79462,0.46268,,0.0,-0.00147,-0.00458,22.86837,-11.60746,15433.316,0.46268,0.4591134865900467,0.0012968203444064144,11.79462
1.0,2.0,11.94707,15433.321,-857.905,-922.162,-27139.3551,-0.00018,-0.00074,11.92095,0.46305,,0.0,-0.00148,-0.00458,22.8688,-11.48114,15433.321,0.46305,0.46150127969349497,0.0011864779588226496,11.92095
1.0,2.0,12.07576,15433.326,-857.90494,-922.16202,-27139.35502,-0.00038,-0.00031,12.04965,0.47762,,0.0,-0.00144,-0.00457,22.86856,-11.35244,15433.326,0.47762,0.46579150957855253,0.0010355424192664186,12.04965
1.0,2.0,12.20466,15433.331,-857.90402,-922.16294,-27139.3568,-0.00012,-0.00042,12.17855,0.4798,,0.0,-0.00145,-0.00453,22.86865,-11.22355,15433.331,0.4798,0.4708878007662921,0.0009011347732725645,12.17855
1.0,2.0,12.33085,15433.336,-857.904,-922.163,-27139.35699,-7e-05,-0.0006,12.30473,0.47737,,0.0,-0.00149,-0.00454,22.86863,-11.09736,15433.336,0.47737,0.4777648045977098,0.0007183397751672203,12.30473
1.0,2.0,12.45863,15433.341,-857.904,-922.163,-27139.3561,-0.0002,0.00047,12.43253,0.4897,,0.0,-0.00145,-0.00454,22.86854,-10.96958,15433.341,0.4897,0.4854230268199322,0.0005311212159486575,12.43253
1.0,2.0,12.58774,15433.346,-857.904,-922.16298,-27139.356,-0.0001,0.00062,12.56164,0.5022,,0.0,-0.00148,-0.00456,22.86861,-10.84047,15433.346,0.5022,0.493027877394645,0.0003821578880887754,12.56164
1.0,2.0,12.71458,15433.351,-857.904,-922.16206,-27139.356,0.00035,0.00029,12.68849,0.50974,,0.0,-0.00148,-0.00453,22.8685,-10.71363,15433.351,0.50974,0.502359440613036,0.00017837008968028573,12.68849
1.0,2.0,12.84136,15433.356,-857.90401,-922.16204,-27139.356,0.00038,-0.00061,12.81528,0.52034,,0.0,-0.00151,-0.00453,22.86876,-10.58684,15433.356,0.52034,0.5104531417624614,7.528104079812959e-05,12.81528
1.0,2.0,12.96995,15433.361,-857.9049,-922.16296,-27139.356,0.00061,-0.00059,12.94386,0.52013,,0.0,-0.00149,-0.00454,22.86867,-10.45826,15433.361,0.52013,0.5166316704980938,9.562258431208425e-05,12.94386
