Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
2.0,2.0,28.22935,15455.68567,-357.90694,-922.163,-27141.292,0.00028,-0.00018,28.20536,14.19915,,0.0,-0.00148,-0.00458,22.8711,34.68897,15455.68567,14.19915,14.167760168582634,0.033614976127316766,28.20536
2.0,2.0,28.35327,15455.69067,-357.90419,-922.163,-27141.292,0.00018,-0.00076,28.33001,15.34724,,0.0,-0.00149,-0.00453,22.87112,34.81288,15455.69067,15.34724,15.35103445210756,0.031339889857264554,28.33001
2.0,2.0,28.48001,15455.69567,-357.90404,-922.16301,-27141.292,8e-05,-0.00063,28.45758,16.62819,,0.0,-0.00146,-0.00455,22.87109,34.93962,15455.69567,16.62819,16.557500229885356,0.029594107195481542,28.45758
2.0,2.0,28.60489,15455.70067,-357.90587,-922.1639,-27141.292,0.00025,-9e-05,28.58321,17.80273,,0.0,-0.00146,-0.00457,22.87111,35.0645,15455.70067,17.80273,17.797793325670824,0.027657240789856187,28.58321
2.0,2.0,28.72909,15455.70567,-357.90602,-922.164,-27141.292,-0.0003,-0.00033,28.70819,19.00497,,0.0,-0.00148,-0.00454,22.87096,35.1887,15455.70567,19.00497,19.072155839080807,0.0253210651340939,28.70819
2.0,2.0,28.85485,15455.71067,-357.90694,-922.16315,-27141.292,5e-05,-0.00015,28.83482,20.36464,,0.0,-0.00144,-0.00454,22.87105,35.31446,15455.71067,20.36464,20.36559684291225,0.023234865984584026,28.83482
2.0,2.0,28.98111,15455.71567,-357.907,-922.16301,-27141.292,0.00025,-0.0003,28.96192,21.66298,,0.0,-0.00147,-0.00457,22.87092,35.44072,15455.71567,21.66298,21.68412552490461,0.020959036419512675,28.96192
2.0,2.0,29.1048,15455.72067,-357.907,-922.1639,-27141.29279,0.00022,-0.00027,29.0864,22.89759,,0.0,-0.00147,-0.00454,22.87114,35.56441,15455.72067,22.89759,23.031280865900804,0.018154537998393144,29.0864
2.0,2.0,29.23019,15455.72567,-357.90699,-922.164,-27141.293,0.00041,-0.0006,29.21268,24.2877,,0.0,-0.00146,-0.00452,22.8711,35.6898,15455.72567,24.2877,24.39226679693531,0.015464330259771189,29.21268
2.0,2.0,29.35626,15455.73067,-357.9061,-922.164,-27141.29221,6e-05,-0.00028,29.33968,25.72049,,0.0,-0.00145,-0.00457,22.87108,35.81587,15455.73067,25.72049,25.764107287356794,0.012945620563337076,29.33968
2.0,2.0,29.4811,15455.73567,-357.90601,-922.164,-27141.292,-0.00021,-0.00011,29.46537,27.04625,,0.0,-0.00148,-0.00455,22.87098,35.94071,15455.73567,27.04625,27.155370927203563,0.010033962106850494,29.46537
2.0,2.0,29.60546,15455.74067,-357.9069,-922.164,-27141.29279,-0.00016,-0.00026,29.59063,28.45424,,0.0,-0.00147,-0.00453,22.87101,36.06507,15455.74067,28.45424,28.552535693487112,0.0073331456359646136,29.59063
2.0,2.0,29.73231,15455.74567,-357.90699,-922.164,-27141.293,0.00022,-0.00014,29.71852,30.05617,,0.0,-0.00149,-0.00453,22.87099,36.19193,15455.74567,30.05617,29.94739632183963,0.005208936886859042,29.71852
2.0,2.0,29.85721,15455.75067,-357.9061,-922.164,-27141.293,0.00015,-0.00022,29.84433,31.46611,,0.0,-0.00146,-0.00453,22.87085,36.31682,15455.75067,31.46611,31.347790390805166,0.0032016965180319545,29.84433
2.0,2.0,29.98136,15455.75567,-357.90601,-922.164,-27141.293,0.0001,-0.0003,29.96936,32.84212,,0.0,-0.00147,-0.00452,22.87112,36.44098,15455.75567,32.84212,32.75032171647569,0.0014028005557562562,29.96936
2.0,2.0,30.10753,15455.76067,-357.9069,-922.16315,-27141.293,5e-05,-0.00019,30.09652,34.38176,,0.0,-0.00145,-0.00449,22.87103,36.56714,15455.76067,34.38176,34.14154140996231,0.00047265193043480314,30.09652
2.0,2.0,30.23313,15455.76567,-357.907,-922.163,-27141.293,-3e-05,-0.00044,30.223,35.74709,,0.0,-0.00146,-0.00453,22.87098,36.69274,15455.76567,35.74709,35.531719072797586,-0.00014007932298643055,30.223
2.0,2.0,30.35732,15455.77067,-357.907,-922.163,-27141.29221,-0.00029,-6e-05,30.34798,36.98494,,0.0,-0.00145,-0.00454,22.87108,36.81693,15455.77067,36.98494,36.92401754023056,-0.0006543511431206378,30.34798
2.0,2.0,30.4832,15455.77567,-357.907,-922.16301,-27141.292,5e-05,0.00023,30.4748,38.43162,,0.0,-0.00147,-0.00453,22.87102,36.94281,15455.77567,38.43162,38.307012766284224,-0.000521324407404794,30.4748
2.0,2.0,30.60908,15455.78067,-357.907,-922.1639,-27141.292,0.00015,-0.00033,30.60157,39.81823,,0.0,-0.00149,-0.00454,22.87107,37.06869,15455.78067,39.81823,39.682803126437506,0.0001708004715473277,30.60157
2.0,2.0,30.73385,15455.78567,-357.907,-922.164,-27141.292,5e-05,-0.00057,30.72712,41.03689,,0.0,-0.0015,-0.00458,22.87125,37.19346,15455.78567,41.03689,41.06365412260611,0.0007621595722163282,30.72712
2.0,2.0,30.85871,15455.79067,-357.907,-922.16315,-27141.292,9e-05,-0.00041,30.85285,42.37671,,0.0,-0.00149,-0.00454,22.87111,37.31833,15455.79067,42.37671,42.43963044444522,0.0017284713064585622,30.85285
2.0,2.0,30.98501,15455.79567,-357.90699,-922.163,-27141.292,-0.00011,-8e-05,30.98007,43.8109,,0.0,-0.00152,-0.00452,22.87112,37.44462,15455.79567,43.8109,43.80689147126517,0.003292637699452261,30.98007
2.0,2.0,31.11007,15455.80067,-357.9061,-922.163,-27141.292,-0.00046,-0.00045,31.10594,45.07116,,0.0,-0.00148,-0.00453,22.87098,37.56968,15455.80067,45.07116,45.181060965518064,0.004660835080614684,31.10594
2.0,2.0,31.23454,15455.80567,-357.906,-922.16301,-27141.292,-0.00031,-0.0005,31.23126,46.38281,,0.0,-0.00143,-0.00453,22.87112,37.69415,15455.80567,46.38281,46.56154888888973,0.005842490842476844,31.23126
2.0,2.0,31.36033,15455.81067,-357.906,-922.16471,-27141.292,4e-05,0.0001,31.35802,47.88846,,0.0,-0.00144,-0.00454,22.87107,37.81995,15455.81067,47.88846,47.936155157089,0.007519243905505485,31.35802
2.0,2.0,31.48614,15455.81567,-357.906,-922.165,-27141.292,0.00018,-0.00038,31.48474,49.30139,,0.0,-0.00145,-0.00453,22.87103,37.94576,15455.81567,49.30139,49.32498593103538,0.00871719152876299,31.48474
2.0,2.0,31.61035,15455.82067,-357.906,-922.16415,-27141.292,-3e-05,-0.00063,31.60978,50.5942,,0.0,-0.00146,-0.00452,22.87118,38.06996,15455.82067,50.5942,50.734241846744226,0.009151563049961647,31.60978
2.0,2.0,31.73572,15455.82567,-357.906,-922.164,-27141.292,0.00018,-1e-05,31.73615,52.14838,,0.0,-0.00151,-0.00456,22.87108,38.19534,15455.82567,52.14838,52.148353172414744,0.009676159151178004,31.73615
2.0,2.0,31.86176,15455.83067,-357.90521,-922.164,-27141.29285,-8e-05,-8e-05,31.86316,53.66116,,0.0,-0.00148,-0.00455,22.87105,38.32137,15455.83067,53.66116,53.57383192337262,0.010046542208733134,31.86316
2.0,2.0,31.98637,15455.83567,-357.90501,-922.164,-27141.293,-0.00027,-0.00035,31.98861,54.9736,,0.0,-0.00149,-0.00457,22.8711,38.44598,15455.83567,54.9736,55.01989433716576,0.009830699507372614,31.98861
2.0,2.0,32.11098,15455.84067,-357.9059,-922.164,-27141.293,-5e-05,-0.00013,32.11418,56.45479,,0.0,-0.00147,-0.00456,22.87105,38.57059,15455.84067,56.45479,56.473494681993365,0.009695157003898947,32.11418
2.0,2.0,32.23745,15455.84567,-357.90601,-922.164,-27141.293,-9e-05,-0.00027,32.24169,58.07783,,0.0,-0.00147,-0.00456,22.8711,38.69707,15455.84567,58.07783,57.933072452108334,0.009762935034297121,32.24169
2.0,2.0,32.36211,15455.85067,-357.9069,-922.16315,-27141.293,-0.00017,-0.00069,32.36722,59.43028,,0.0,-0.00148,-0.00456,22.8711,38.82172,15455.85067,59.43028,59.41031912643786,0.009468844427585332,32.36722
2.0,2.0,32.48646,15455.85567,-357.907,-922.163,-27141.293,-7e-05,-0.0007,32.49248,60.84036,,0.0,-0.00143,-0.00453,22.87111,38.94607,15455.85567,60.84036,60.90302360919651,0.008861700307337128,32.49248
2.0,2.0,32.61252,15455.86067,-357.907,-922.163,-27141.29215,1e-05,4e-05,32.6196,62.4848,,0.0,-0.00145,-0.0045,22.87111,39.07214,15455.86067,62.4848,62.39413916475208,0.00883029615593256,32.6196
2.0,2.0,32.73819,15455.86567,-357.90699,-922.163,-27141.292,-0.00015,-0.00017,32.7462,63.94362,,0.0,-0.00148,-0.00451,22.87121,39.1978,15455.86567,63.94362,63.89974999233833,0.00853938975199145,32.7462
2.0,2.0,32.86213,15455.87067,-357.9061,-922.16385,-27141.29279,-8e-05,-0.00032,32.87101,65.2872,,0.0,-0.00146,-0.00453,22.87121,39.32175,15455.87067,65.2872,65.4216396551736,0.007816726874638552,32.87101
2.0,2.0,32.98794,15455.87567,-357.90601,-922.164,-27141.293,-6e-05,3e-05,32.99789,66.94187,,0.0,-0.00143,-0.00451,22.87102,39.44755,15455.87567,66.94187,66.9383176475108,0.007753532988064776,32.99789
2.0,2.0,33.11392,15455.88067,-357.9069,-922.164,-27141.293,0.00019,-0.00014,33.12489,68.53572,,0.0,-0.00143,-0.00448,22.8711,39.57353,15455.88067,68.53572,68.46239387739588,0.007702057765968384,33.12489
2.0,2.0,33.23805,15455.88567,-357.907,-922.164,-27141.293,0.00017,-0.00057,33.24988,69.87177,,0.0,-0.00146,-0.00451,22.87105,39.69766,15455.88567,69.87177,70.00918628352618,0.006796068797082444,33.24988
2.0,2.0,33.36277,15455.89067,-357.90615,-922.164,-27141.29221,5e-05,-0.00036,33.37562,71.45277,,0.0,-0.00144,-0.00458,22.87112,39.82238,15455.89067,71.45277,71.55222699616989,0.006380599637888562,33.37562
2.0,2.0,33.48934,15455.89567,-357.906,-922.16399,-27141.292,-1e-05,-3e-05,33.50329,73.17303,,0.0,-0.00147,-0.00453,22.87101,39.94895,15455.89567,73.17303,73.09748931034616,0.0061476539934942065,33.50329
2.0,2.0,33.61409,15455.90067,-357.906,-922.1631,-27141.292,-0.00013,-0.00011,33.62897,74.614,,0.0,-0.00144,-0.00449,22.8711,40.0737,15455.90067,74.614,74.66239009195539,0.005170424318953787,33.62897
2.0,2.0,33.73838,15455.90567,-357.90602,-922.163,-27141.292,-2e-05,-0.00043,33.75423,76.12114,,0.0,-0.00151,-0.00454,22.87119,40.19799,15455.90567,76.12114,76.23160098084429,0.0041829469074759484,33.75423
2.0,2.0,33.86419,15455.91067,-357.90694,-922.16385,-27141.29285,0.00023,-0.00013,33.88119,77.89573,,0.0,-0.00149,-0.00448,22.87105,40.3238,15455.91067,77.89573,77.79104072797077,0.003926190897202142,33.88119
2.0,2.0,33.98979,15455.91567,-357.907,-922.16399,-27141.293,0.0002,-0.00053,34.00779,79.46303,,0.0,-0.00151,-0.00452,22.87123,40.4494,15455.91567,79.46303,79.36727830651485,0.0030030472821959697,34.00779
2.0,2.0,34.11356,15455.92067,-357.90615,-922.1631,-27141.293,7e-05,-0.0009,34.13245,80.84266,,0.0,-0.00149,-0.00453,22.87112,40.57317,15455.92067,80.84266,80.95404038314324,0.0016697797987212382,34.13245
2.0,2.0,34.23944,15455.92567,-357.90601,-922.16301,-27141.293,0.00038,-0.00026,34.25947,82.61111,,0.0,-0.00151,-0.00453,22.87109,40.69906,15455.92567,82.61111,82.52718177777929,0.00115379975577512,34.25947
2.0,2.0,34.36527,15455.93067,-357.9069,-922.16471,-27141.293,-2e-05,-0.00027,34.38633,84.22414,,0.0,-0.00146,-0.0045,22.87109,40.82488,15455.93067,84.22414,84.1020000996184,0.0006770296829354261,34.38633
2.0,2.0,34.48923,15455.93567,-357.907,-922.16498,-27141.293,1e-05,-0.00028,34.51117,85.57032,,0.0,-0.00147,-0.00453,22.87117,40.94885,15455.93567,85.57032,85.69294876628508,-0.000587920256014729,34.51117
2.0,2.0,34.61442,15455.94067,-357.90779,-922.1632,-27141.29385,5e-05,-4e-05,34.63745,87.28136,,0.0,-0.00149,-0.00453,22.87108,41.07403,15455.94067,87.28136,87.2659408505763,-0.000893800934723632,34.63745
2.0,2.0,34.74085,15455.94567,-357.90798,-922.163,-27141.294,0.00016,-6e-05,34.76498,88.99636,,0.0,-0.00148,-0.00454,22.87114,41.20046,15455.94567,88.99636,88.8305580842928,-0.0007167378215921505,34.76498
2.0,2.0,34.86482,15455.95067,-357.90706,-922.163,-27141.29321,0.00027,-0.0003,34.88981,90.32278,,0.0,-0.00145,-0.00455,22.87108,41.32443,15455.95067,90.32278,90.41059721072962,-0.0013204819165780757,34.88981
2.0,2.0,34.98957,15455.95567,-357.90699,-922.163,-27141.293,-0.00022,-0.00054,35.01558,91.91603,,0.0,-0.00146,-0.00456,22.87099,41.44918,15455.95567,91.91603,91.98075071264535,-0.0014275570713087604,35.01558
2.0,2.0,35.11575,15455.96067,-357.9061,-922.163,-27141.293,-0.00019,2e-05,35.1429,93.67968,,0.0,-0.00147,-0.00455,22.87109,41.57536,15455.96067,93.67968,93.53221741762623,-0.0005563373331928245,35.1429
2.0,2.0,35.24076,15455.96567,-357.906,-922.16301,-27141.293,-0.00033,-0.00038,35.26883,95.11313,,0.0,-0.00149,-0.00455,22.87102,41.70037,15455.96567,95.11313,95.09918393103621,-0.0004987987032410435,35.26883
2.0,2.0,35.36477,15455.97067,-357.90685,-922.1639,-27141.293,-0.00019,-0.00037,35.39376,96.53355,,0.0,-0.00149,-0.00452,22.87109,41.82439,15455.97067,96.53355,96.66929638314352,-0.0006427256957893812,35.39376
2.0,2.0,35.49099,15455.97567,-357.90699,-922.164,-27141.293,3e-05,-0.00014,35.52114,98.34938,,0.0,-0.00149,-0.00453,22.87102,41.9506,15455.97567,98.34938,98.21787801532744,0.0003359872847161216,35.52114
2.0,2.0,35.6164,15455.98067,-357.9061,-922.164,-27141.293,-4e-05,-0.00034,35.64755,99.88019,,0.0,-0.00147,-0.00453,22.87109,42.07602,15455.98067,99.88019,99.7721989731819,0.0010686785398210108,35.64755
2.0,2.0,35.74038,15455.98567,-357.906,-922.164,-27141.293,-0.00016,-0.00091,35.77236,101.18091,,0.0,-0.00147,-0.00457,22.8711,42.19999,15455.98567,101.18091,101.34494020689839,0.0008786989179101479,35.77236
2.0,2.0,35.8657,15455.99067,-357.906,-922.164,-27141.293,-6e-05,-0.00033,35.89878,102.89259,,0.0,-0.00145,-0.00452,22.87115,42.32531,15455.99067,102.89259,102.90101269731989,0.0016099843374707268,35.89878
2.0,2.0,35.99213,15455.99567,-357.90604,-922.164,-27141.293,-0.00025,5e-05,36.02631,104.61442,,0.0,-0.00147,-0.00452,22.8711,42.45174,15455.99567,104.61442,104.45863086590228,0.0023409970948281567,36.02631
2.0,2.0,36.11586,15456.00067,-357.90787,-922.164,-27141.29379,-0.00028,-0.00032,36.15085,105.86324,,0.0,-0.00149,-0.00454,22.87127,42.57547,15456.00067,105.86324,106.03517919540424,0.002181674876815365,36.15085
2.0,2.0,36.24102,15456.00567,-357.90798,-922.164,-27141.294,-0.00012,-0.00029,36.27707,107.50747,,0.0,-0.0015,-0.00454,22.87117,42.70063,15456.00567,107.50747,107.60450407663032,0.002467741063501616,36.27707
2.0,2.0,36.36713,15456.01067,-357.9062,-922.16315,-27141.29321,0.00011,0.00029,36.40436,109.33155,,0.0,-0.00143,-0.00452,22.87092,42.82675,15456.01067,109.33155,109.1650386130288,0.0033314498757622824,36.40436
2.0,2.0,36.4915,15456.01567,-357.906,-922.16302,-27141.293,-3e-05,-0.00026,36.52961,110.70231,,0.0,-0.00145,-0.00454,22.87125,42.95112,15456.01567,110.70231,110.746296605366,0.003284336575268665,36.52961
2.0,2.0,36.61569,15456.02067,-357.90515,-922.1648,-27141.293,-2e-05,-0.00044,36.65474,112.17822,,0.0,-0.00145,-0.00455,22.87118,43.0753,15456.02067,112.17822,112.32741504214763,0.0034008472063999373,36.65474
2.0,2.0,36.74192,15456.02567,-357.90501,-922.165,-27141.293,-2e-05,-6e-05,36.78218,114.0559,,0.0,-0.00146,-0.00455,22.87106,43.20153,15456.02567,114.0559,113.90297057471473,0.0039381983916123575,36.78218
2.0,2.0,36.86678,15456.03067,-357.9059,-922.16415,-27141.29379,-3e-05,-3e-05,36.90799,115.52825,,0.0,-0.00148,-0.00457,22.87104,43.3264,15456.03067,115.52825,115.49497960919751,0.0037879005515210618,36.90799
2.0,2.0,36.99074,15456.03567,-357.906,-922.164,-27141.294,-0.0002,-0.0007,37.03282,116.88916,,0.0,-0.00147,-0.00455,22.87112,43.45035,15456.03567,116.88916,117.0961997088144,0.003327897267448199,37.03282
2.0,2.0,37.11649,15456.04067,-357.906,-922.164,-27141.294,0.00022,-0.00028,37.15976,118.73441,,0.0,-0.00146,-0.00452,22.87111,43.5761,15456.04067,118.73441,118.68526783908261,0.0036508893098881057,37.15976
2.0,2.0,37.24243,15456.04567,-357.906,-922.16399,-27141.294,0.00022,6e-05,37.28681,120.46247,,0.0,-0.0015,-0.00457,22.87111,43.70204,15456.04567,120.46247,120.28671733333552,0.0034897948717589333,37.28681
2.0,2.0,37.3662,15456.05067,-357.906,-922.1631,-27141.29315,0.00016,-0.00019,37.41143,121.77145,,0.0,-0.00148,-0.00453,22.87113,43.82581,15456.05067,121.77145,121.90082427586428,0.002878369415988069,37.41143
2.0,2.0,37.49119,15456.05567,-357.906,-922.163,-27141.293,0.00015,-0.00041,37.5375,123.45554,,0.0,-0.00148,-0.00454,22.87115,43.9508,15456.05567,123.45554,123.50470465134325,0.002966305755509935,37.5375
2.0,2.0,37.61708,15456.06067,-357.90515,-922.163,-27141.29379,6e-05,-1e-05,37.66456,125.2655,,0.0,-0.00146,-0.00451,22.87107,44.07669,15456.06067,125.2655,125.10992140230113,0.003118061218437773,37.66456
2.0,2.0,37.74151,15456.06567,-357.90501,-922.163,-27141.294,3e-05,-0.00012,37.78988,126.66046,,0.0,-0.00151,-0.00455,22.87109,44.20112,15456.06567,126.66046,126.73598482758851,0.002338363437290769,37.78988
2.0,2.0,37.86567,15456.07067,-357.9059,-922.16385,-27141.294,0.00039,-0.00011,37.91502,128.17638,,0.0,-0.0015,-0.00452,22.87118,44.32528,15456.07067,128.17638,128.35281222222457,0.002179291819253526,37.91502
2.0,2.0,37.99209,15456.07567,-357.906,-922.16399,-27141.294,0.00035,-0.00025,38.04269,130.12317,,0.0,-0.00153,-0.00451,22.87105,44.4517,15456.07567,130.12317,129.96343459770353,0.00242084964839695,38.04269
2.0,2.0,38.11673,15456.08067,-357.906,-922.1631,-27141.294,0.0002,-7e-05,38.16831,131.65174,,0.0,-0.00155,-0.00453,22.87118,44.57634,15456.08067,131.65174,131.5883409578568,0.0020593823417566215,38.16831
2.0,2.0,38.24093,15456.08567,-357.90602,-922.163,-27141.294,0.00018,-0.00011,38.29345,133.1084,,0.0,-0.00149,-0.00455,22.87098,44.70054,15456.08567,133.1084,133.2167430651365,0.0016594349711194223,38.29345
2.0,2.0,38.36637,15456.09067,-357.9078,-922.163,-27141.294,-0.0001,-0.00021,38.42004,134.89612,,0.0,-0.00145,-0.00452,22.8712,44.82598,15456.09067,134.89612,134.831624812263,0.0020563981305642964,38.42004
2.0,2.0,38.49147,15456.09567,-357.90796,-922.16299,-27141.294,-0.00028,-8e-05,38.5462,136.54083,,0.0,-0.00147,-0.00452,22.87109,44.95108,15456.09567,136.54083,136.45785534099863,0.001982803166141689,38.5462
2.0,2.0,38.61566,15456.10067,-357.90613,-922.1621,-27141.29485,-0.00031,-0.00027,38.67131,137.96933,,0.0,-0.00151,-0.00452,22.87116,45.07527,15456.10067,137.96933,138.09252470498336,0.0016245335353889945,38.67131
2.0,2.0,38.74105,15456.10567,-357.906,-922.16201,-27141.295,3e-05,-0.00025,38.79781,139.70292,,0.0,-0.00147,-0.00452,22.87105,45.20066,15456.10567,139.70292,139.71347200000255,0.0020701172160752512,38.79781
2.0,2.0,38.86637,15456.11067,-357.90515,-922.1629,-27141.295,9e-05,-0.00029,38.92427,141.45658,,0.0,-0.00147,-0.00454,22.87123,45.32599,15456.11067,141.45658,141.33502421456197,0.0025904349290137296,38.92427
2.0,2.0,38.99115,15456.11567,-357.90502,-922.163,-27141.295,-0.00015,2e-05,39.05002,142.96032,,0.0,-0.00151,-0.00454,22.87103,45.45077,15456.11567,142.96032,142.97744253640107,0.0021861556986650377,39.05002
2.0,2.0,39.11565,15456.12067,-357.9068,-922.16385,-27141.29421,-2e-05,-0.0001,39.17554,144.5577,,0.0,-0.00145,-0.0045,22.87102,45.57526,15456.12067,144.5577,144.61168150958116,0.002356983200663909,39.17554
2.0,2.0,39.24111,15456.12567,-357.90698,-922.164,-27141.294,-0.00028,-0.00042,39.30216,146.35773,,0.0,-0.00149,-0.00452,22.87111,45.70072,15456.12567,146.35773,146.23798983908313,0.003068552313543249,39.30216
2.0,2.0,39.36605,15456.13067,-357.90606,-922.164,-27141.29321,-0.00034,-7e-05,39.42808,147.87956,,0.0,-0.00146,-0.00453,22.87139,45.82566,15456.13067,147.87956,147.87977544061573,0.0031621527514189007,39.42808
2.0,2.0,39.49039,15456.13567,-357.90602,-922.164,-27141.293,-0.0002,-0.00049,39.5534,149.3873,,0.0,-0.00144,-0.00454,22.87123,45.95001,15456.13567,149.3873,149.52946719540506,0.002993633362760706,39.5534
2.0,2.0,39.61554,15456.14067,-357.90694,-922.164,-27141.29385,-1e-05,-0.00063,39.6797,151.19211,,0.0,-0.00146,-0.00454,22.87117,46.07515,15456.14067,151.19211,151.16315657471543,0.0037776098690127657,39.6797
2.0,2.0,39.74078,15456.14567,-357.907,-922.164,-27141.294,9e-05,-0.0006,39.80604,152.90798,,0.0,-0.00149,-0.00451,22.87105,46.20039,15456.14567,152.90798,152.80878426820203,0.004123363563594107,39.80604
2.0,2.0,39.86509,15456.15067,-357.90615,-922.164,-27141.29479,-3e-05,-0.00017,39.93128,154.34161,,0.0,-0.00148,-0.00452,22.87114,46.3247,15456.15067,154.34161,154.47210804597984,0.003757707885937933,39.93128
2.0,2.0,39.99004,15456.15567,-357.90601,-922.164,-27141.295,-0.00039,-0.00026,40.05737,156.10514,,0.0,-0.00148,-0.00452,22.87116,46.44966,15456.15567,156.10514,156.13219926437066,0.003693382004921031,40.05737
2.0,2.0,40.11544,15456.16067,-357.9069,-922.164,-27141.29421,-0.00041,-0.00036,40.18392,157.90385,,0.0,-0.00148,-0.00453,22.87107,46.57505,15456.16067,157.90385,157.78584893486874,0.004169534503763395,40.18392
2.0,2.0,40.23973,15456.16567,-357.907,-922.164,-27141.294,-0.00028,-0.00028,40.30915,159.3709,,0.0,-0.0015,-0.0045,22.87116,46.69934,15456.16567,159.3709,159.45884594636303,0.003851647677944936,40.30915
2.0,2.0,40.36417,15456.17067,-357.907,-922.16315,-27141.29479,-0.00018,-0.00027,40.43466,161.01967,,0.0,-0.00151,-0.00453,22.87126,46.82379,15456.17067,161.01967,161.13489570115235,0.0035000562502148225,40.43466
2.0,2.0,40.48992,15456.17567,-357.90698,-922.16302,-27141.295,6e-05,-0.0004,40.56164,162.94246,,0.0,-0.00148,-0.00451,22.87113,46.94953,15456.17567,162.94246,162.8027629425317,0.0037209652645719404,40.56164
2.0,2.0,40.61465,15456.18067,-357.90606,-922.1648,-27141.295,5e-05,-0.00061,40.68736,164.47666,,0.0,-0.00147,-0.0045,22.87108,47.07427,15456.18067,164.47666,164.48176393103748,0.0035767202222575234,40.68736
2.0,2.0,40.73906,15456.18567,-357.90602,-922.16499,-27141.295,-3e-05,-0.0003,40.81277,166.03581,,0.0,-0.00146,-0.00453,22.87123,47.19867,15456.18567,166.03581,166.1742731264398,0.0028763682370773758,40.81277
2.0,2.0,40.86407,15456.19067,-357.90694,-922.16329,-27141.295,-0.00028,-1e-05,40.93902,167.94864,,0.0,-0.00145,-0.00454,22.8712,47.32368,15456.19067,167.94864,167.8549690038345,0.002944648225287616,40.93902
2.0,2.0,40.98951,15456.19567,-357.90698,-922.16301,-27141.295,-0.0,-0.00016,41.06556,169.67037,,0.0,-0.00146,-0.00457,22.87099,47.44912,15456.19567,169.67037,169.5435399157119,0.002797780556558105,41.06556
2.0,2.0,41.11333,15456.20067,-357.90606,-922.1639,-27141.295,0.00011,-0.00052,41.19028,171.06412,,0.0,-0.00147,-0.00453,22.87106,47.57294,15456.20067,171.06412,171.2448369731832,0.002141540566662492,41.19028
2.0,2.0,41.23817,15456.20567,-357.90601,-922.164,-27141.295,1e-05,-0.00044,41.31632,172.92807,,0.0,-0.00145,-0.00455,22.8711,47.69778,15456.20567,172.92807,172.9359285900415,0.0021173969095521494,41.31632
2.0,2.0,41.36403,15456.21067,-357.9069,-922.16315,-27141.29421,1e-05,-0.00013,41.44341,174.83829,,0.0,-0.00147,-0.00451,22.87111,47.82364,15456.21067,174.83829,174.62160452107594,0.0025358338595750096,41.44341
2.0,2.0,41.48833,15456.21567,-357.907,-922.163,-27141.29401,9e-05,-0.0004,41.56863,176.26201,,0.0,-0.00143,-0.00447,22.87108,47.94794,15456.21567,176.26201,176.3291216321871,0.0019613381330784163,41.56863
2.0,2.0,41.61245,15456.22067,-357.90621,-922.163,-27141.29571,-0.00017,-0.00035,41.69379,177.87818,,0.0,-0.00145,-0.00451,22.87094,48.07207,15456.22067,177.87818,178.02980720306837,0.0018510690075672631,41.69379
2.0,2.0,41.73847,15456.22567,-357.906,-922.163,-27141.296,-0.00021,-3e-05,41.82113,179.93463,,0.0,-0.00148,-0.00453,22.87109,48.19808,15456.22567,179.93463,179.72099423755117,0.0023628029135075446,41.82113
2.0,2.0,41.8629,15456.23067,-357.90679,-922.163,-27141.29515,-5e-05,-0.00016,41.94654,181.4514,,0.0,-0.00146,-0.0045,22.87131,48.32252,15456.23067,181.4514,181.428662107283,0.002170907330164007,41.94654
2.0,2.0,41.98686,15456.23567,-357.907,-922.163,-27141.295,6e-05,-0.00048,42.07145,182.93472,,0.0,-0.00148,-0.00452,22.8711,48.44647,15456.23567,182.93472,183.14310824521408,0.0017049906950741267,42.07145
2.0,2.0,42.11247,15456.24067,-357.90615,-922.16379,-27141.295,-2e-05,-0.00058,42.19833,184.91626,,0.0,-0.00146,-0.00455,22.87113,48.57208,15456.24067,184.91626,184.838413226057,0.0023286360152710017,42.19833
2.0,2.0,42.23781,15456.24567,-357.906,-922.164,-27141.295,0.00032,-0.0003,42.3248,186.67147,,0.0,-0.00151,-0.00454,22.87127,48.69742,15456.24567,186.67147,186.5460080842946,0.0024559239610406625,42.3248
2.0,2.0,42.36168,15456.25067,-357.90685,-922.164,-27141.295,7e-05,-0.00038,42.44958,188.08448,,0.0,-0.00145,-0.00453,22.871,48.82129,15456.25067,188.08448,188.266736252877,0.0020143359857965892,42.44958
2.0,2.0,42.4869,15456.25567,-357.90699,-922.16399,-27141.295,3e-05,5e-05,42.57604,189.99241,,0.0,-0.0015,-0.00458,22.87093,48.94652,15456.25567,189.99241,189.97496177778123,0.002292114774058329,42.57604
2.0,2.0,42.61243,15456.26067,-357.9061,-922.16229,-27141.29579,-0.0,0.00041,42.70275,191.82886,,0.0,-0.0015,-0.00451,22.87124,49.07204,15456.26067,191.82886,191.68231685057822,0.002756355353401463,42.70275
