Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
4.0,3.0,50.01607,15500.99067,-857.904,-422.16415,-27142.464,0.00075,5e-05,50.08251,207.63202,,0.0,-0.00147,-0.00449,22.87631,44.48795,,,,,
4.0,3.0,50.01681,15500.99567,-857.904,-422.164,-27142.46401,0.00064,0.00023,50.08343,207.9212,,0.0,-0.00148,-0.00448,22.87603,44.48869,,,,,
4.0,3.0,50.01578,15501.00067,-857.904,-422.16558,-27142.4649,0.0007,-0.00019,50.08205,207.37056,,0.0,-0.00151,-0.00448,22.87613,44.48766,,,,,
4.0,3.0,50.01555,15501.00567,-857.90402,-422.166,-27142.465,0.00074,-0.00042,50.08181,207.36316,,0.0,-0.00151,-0.00449,22.87619,44.48743,,,,,
4.0,3.0,50.01666,15501.01067,-857.90494,-422.16515,-27142.46415,0.00086,-3e-05,50.08329,207.92348,,0.0,-0.00151,-0.00449,22.87622,44.48855,,,,,
4.0,3.0,50.01594,15501.01567,-857.905,-422.165,-27142.464,0.00066,-0.00023,50.08227,207.46404,,0.0,-0.00149,-0.0045,22.87621,44.48782,,,,,
4.0,3.0,50.01507,15501.02067,-857.90415,-422.165,-27142.464,0.00038,0.00012,50.08117,207.0978,,0.0,-0.00145,-0.00447,22.8761,44.48695,,,,,
4.0,3.0,50.01609,15501.02567,-857.904,-422.16498,-27142.464,0.00015,0.00033,50.0826,207.73902,,0.0,-0.00151,-0.00449,22.87621,44.48797,,,,,
4.0,3.0,50.01619,15501.03067,-857.904,-422.1632,-27142.464,0.00015,-6e-05,50.08263,207.63666,,0.0,-0.00148,-0.00447,22.87608,44.48807,,,,,
4.0,3.0,50.01512,15501.03567,-857.904,-422.16301,-27142.464,-8e-05,-4e-05,50.08118,207.05498,,0.0,-0.00151,-0.00445,22.87614,44.487,,,,,
4.0,3.0,50.01557,15501.04067,-857.90315,-422.16471,-27142.46479,-9e-05,-0.00018,50.08191,207.48116,,0.0,-0.0015,-0.00444,22.87625,44.48745,,,,,
4.0,3.0,50.01619,15501.04567,-857.903,-422.165,-27142.465,-0.00017,-0.00018,50.08268,207.70461,,0.0,-0.00155,-0.00444,22.87594,44.48807,,,,,
4.0,3.0,50.01512,15501.05067,-857.903,-422.16415,-27142.465,-0.00054,8e-05,50.0812,207.08657,,0.0,-0.00145,-0.00446,22.8761,44.487,,,,,
4.0,3.0,50.01508,15501.05567,-857.90301,-422.164,-27142.465,-0.00086,0.00011,50.08122,207.16592,,0.0,-0.00146,-0.00448,22.87614,44.48696,,,,,
4.0,3.0,50.01602,15501.06067,-857.9039,-422.16485,-27142.46421,-0.00057,0.00027,50.08248,207.67566,,0.0,-0.00146,-0.00448,22.87633,44.4879,,,,,
4.0,3.0,50.01531,15501.06567,-857.90399,-422.165,-27142.464,-0.00038,-0.00033,50.08147,207.20098,,0.0,-0.00141,-0.00453,22.87601,44.48719,,,,,
4.0,3.0,50.0145,15501.07067,-857.9031,-422.165,-27142.46479,-0.00014,-0.00029,50.08051,206.95692,,0.0,-0.0014,-0.00452,22.87621,44.48638,,,,,
4.0,3.0,50.01561,15501.07567,-857.903,-422.165,-27142.465,9e-05,-4e-05,50.08199,207.53986,,0.0,-0.00143,-0.00448,22.8761,44.48749,,,,,
4.0,3.0,50.0156,15501.08067,-857.903,-422.165,-27142.46421,0.00028,-0.00019,50.08185,207.33515,,0.0,-0.00146,-0.00447,22.8761,44.48748,,,,,
4.0,3.0,50.01452,15501.08567,-857.903,-422.165,-27142.464,0.00016,1e-05,50.08046,206.84573,,0.0,-0.00148,-0.00451,22.87618,44.48641,,,,,
4.0,3.0,50.01518,15501.09067,-857.90379,-422.165,-27142.46485,0.0003,0.00075,50.08145,207.3583,,0.0,-0.00146,-0.00449,22.87631,44.48706,,,,,
4.0,3.0,50.0156,15501.09567,-857.904,-422.16499,-27142.465,0.00071,1e-05,50.08192,207.43916,,0.0,-0.00147,-0.0045,22.87621,44.48748,,,,,
4.0,3.0,50.01456,15501.10067,-857.904,-422.16329,-27142.465,0.00069,-0.00049,50.08046,206.80766,,0.0,-0.00146,-0.00451,22.87591,44.48644,,,,,
4.0,3.0,50.01458,15501.10567,-857.904,-422.16302,-27142.465,0.00081,-1e-05,50.08066,207.08034,,0.0,-0.00146,-0.00449,22.87619,44.48646,,,,,
4.0,3.0,50.01553,15501.11067,-857.904,-422.1648,-27142.465,0.001,0.00035,50.08188,207.48664,,0.0,-0.00149,-0.00447,22.87621,44.48741,,,,,
4.0,3.0,50.01471,15501.11567,-857.904,-422.165,-27142.465,0.00071,-0.0002,50.08069,206.90855,,0.0,-0.00149,-0.00446,22.87614,44.48659,,,,,
4.0,3.0,50.01408,15501.12067,-857.904,-422.165,-27142.465,0.00047,-0.00014,50.07994,206.73829,,0.0,-0.00146,-0.0045,22.87613,44.48596,,,,,
4.0,3.0,50.0152,15501.12567,-857.90398,-422.165,-27142.465,0.00062,0.0007,50.08145,207.34017,,0.0,-0.00147,-0.00449,22.87624,44.48708,,,,,
4.0,3.0,50.01483,15501.13067,-857.90306,-422.165,-27142.465,0.0005,7e-05,50.08088,207.02724,,0.0,-0.00148,-0.00451,22.87611,44.48671,,,,,
4.0,3.0,50.0141,15501.13567,-857.903,-422.165,-27142.465,0.00037,-0.00055,50.07992,206.67269,,0.0,-0.00148,-0.00448,22.87616,44.48598,,,,,
4.0,3.0,50.01476,15501.14067,-857.903,-422.165,-27142.465,0.00059,-2e-05,50.08089,207.15069,,0.0,-0.0015,-0.00452,22.87616,44.48665,,,,,
4.0,3.0,50.01511,15501.14567,-857.903,-422.165,-27142.465,0.00031,0.00016,50.08127,207.19352,,0.0,-0.00146,-0.00445,22.87614,44.48699,,,,,
4.0,3.0,50.01418,15501.15067,-857.903,-422.16415,-27142.465,-0.00036,0.0,50.08002,206.70415,,0.0,-0.00148,-0.00451,22.87628,44.48606,,,,,
4.0,3.0,50.01437,15501.15567,-857.90301,-422.164,-27142.465,-0.00015,-9e-05,50.08037,206.94492,,0.0,-0.00151,-0.00449,22.87623,44.48625,,,,,
4.0,3.0,50.01512,15501.16067,-857.9039,-422.16485,-27142.465,0.00026,0.00025,50.08132,207.25625,,0.0,-0.00148,-0.00449,22.87624,44.487,,,,,
4.0,3.0,50.01403,15501.16567,-857.904,-422.165,-27142.465,-8e-05,-0.00033,50.07983,206.64401,,0.0,-0.00149,-0.00449,22.87637,44.48591,,,,,
4.0,3.0,50.01403,15501.17067,-857.904,-422.165,-27142.46415,-0.00029,-0.00076,50.07988,206.7193,,0.0,-0.00149,-0.00451,22.8762,44.48591,,,,,
4.0,3.0,50.01507,15501.17567,-857.904,-422.165,-27142.464,-0.00024,0.0001,50.08125,207.23663,,0.0,-0.0015,-0.00451,22.87605,44.48695,,,,,
4.0,3.0,50.01428,15501.18067,-857.904,-422.165,-27142.46485,-0.00054,-7e-05,50.08011,206.69722,,0.0,-0.00146,-0.00455,22.87616,44.48616,,,,,
4.0,3.0,50.01354,15501.18567,-857.904,-422.165,-27142.465,-0.00092,0.00015,50.0792,206.42553,,0.0,-0.00149,-0.00451,22.87624,44.48542,,,,,
4.0,3.0,50.01464,15501.19067,-857.904,-422.165,-27142.46415,-0.00063,0.00074,50.08073,207.07789,,0.0,-0.00147,-0.00454,22.87626,44.48652,,,,,
4.0,3.0,50.01444,15501.19567,-857.904,-422.165,-27142.464,-0.0004,2e-05,50.08037,206.84355,,0.0,-0.00151,-0.00452,22.87609,44.48632,,,,,
4.0,3.0,50.0133,15501.20067,-857.904,-422.165,-27142.464,-0.00011,-0.00035,50.07887,206.29062,,0.0,-0.00146,-0.00452,22.87614,44.48518,,,,,
4.0,3.0,50.01398,15501.20567,-857.904,-422.16499,-27142.464,4e-05,-0.00011,50.07991,206.83614,,0.0,-0.00149,-0.00453,22.87615,44.48586,,,,,
4.0,3.0,50.01464,15501.21067,-857.904,-422.1641,-27142.464,0.00028,-5e-05,50.08067,206.98835,,0.0,-0.00148,-0.00453,22.87632,44.48652,,,,,
4.0,3.0,50.01357,15501.21567,-857.904,-422.16401,-27142.464,4e-05,-5e-05,50.07924,206.44043,,0.0,-0.00147,-0.00451,22.87632,44.48545,,,,,
4.0,3.0,50.01389,15501.22067,-857.904,-422.1649,-27142.464,1e-05,0.00018,50.0797,206.64819,,0.0,-0.00147,-0.00446,22.87624,44.48577,,,,,
4.0,3.0,50.0145,15501.22567,-857.904,-422.16499,-27142.464,0.00042,8e-05,50.08052,206.98411,,0.0,-0.00147,-0.00448,22.87623,44.48638,,,,,
4.0,3.0,50.01382,15501.23067,-857.904,-422.1641,-27142.46485,0.0006,-0.00029,50.07955,206.53182,,0.0,-0.0015,-0.00448,22.87606,44.4857,,,,,
4.0,3.0,50.01354,15501.23567,-857.904,-422.164,-27142.465,0.00038,-0.00046,50.07919,206.40803,,0.0,-0.00147,-0.00452,22.87617,44.48542,,,,,
4.0,3.0,50.01413,15501.24067,-857.904,-422.16485,-27142.465,0.00053,0.00043,50.08001,206.76916,,0.0,-0.00152,-0.00453,22.8762,44.48601,,,,,
4.0,3.0,50.01426,15501.24567,-857.904,-422.16499,-27142.465,0.00019,0.00016,50.0801,206.70209,,0.0,-0.00147,-0.00451,22.87624,44.48614,,,,,
4.0,3.0,50.01314,15501.25067,-857.904,-422.1641,-27142.46415,-5e-05,-0.00018,50.07866,206.20907,,0.0,-0.00149,-0.00449,22.87595,44.48502,,,,,
4.0,3.0,50.01374,15501.25567,-857.904,-422.164,-27142.46401,8e-05,0.00084,50.07955,206.65632,,0.0,-0.0015,-0.00452,22.87637,44.48562,,,,,
4.0,3.0,50.01444,15501.26067,-857.904,-422.164,-27142.46571,0.00019,0.00026,50.08035,206.81584,,0.0,-0.00148,-0.00449,22.87618,44.48632,,,,,
4.0,3.0,50.01297,15501.26567,-857.904,-422.16401,-27142.466,0.00032,-0.00052,50.07845,206.15202,,0.0,-0.00146,-0.00453,22.87609,44.48485,,,,,
4.0,3.0,50.01343,15501.27067,-857.90315,-422.1649,-27142.46521,0.0002,-0.00062,50.07913,206.49365,,0.0,-0.00147,-0.00449,22.87622,44.48531,,,,,
4.0,3.0,50.01431,15501.27567,-857.903,-422.165,-27142.465,0.00034,5e-05,50.08025,206.85715,,0.0,-0.00148,-0.00452,22.8762,44.48619,,,,,
4.0,3.0,50.0133,15501.28067,-857.90379,-422.165,-27142.46585,2e-05,-0.00018,50.07887,206.27619,,0.0,-0.00148,-0.00451,22.87605,44.48518,,,,,
4.0,3.0,50.01323,15501.28567,-857.904,-422.16499,-27142.466,-0.00011,-0.0001,50.07882,206.30459,,0.0,-0.0015,-0.0045,22.87617,44.48511,,,,,
4.0,3.0,50.01397,15501.29067,-857.90321,-422.1641,-27142.46515,0.00022,0.0008,50.07982,206.71946,,0.0,-0.0015,-0.00448,22.87616,44.48585,,,,,
4.0,3.0,50.01343,15501.29567,-857.90301,-422.164,-27142.465,-0.00038,3e-05,50.07906,206.36637,,0.0,-0.00147,-0.00449,22.87614,44.48531,,,,,
4.0,3.0,50.01297,15501.30067,-857.9039,-422.164,-27142.465,-0.00027,-0.0003,50.07846,206.14225,,0.0,-0.00148,-0.00447,22.87613,44.48486,,,,,
4.0,3.0,50.01345,15501.30567,-857.90399,-422.164,-27142.465,-0.00016,-0.00024,50.07917,206.51615,,0.0,-0.00154,-0.0045,22.87599,44.48533,,,,,
4.0,3.0,50.01361,15501.31067,-857.9031,-422.164,-27142.46421,-0.00046,-1e-05,50.0793,206.45561,,0.0,-0.00147,-0.00454,22.87627,44.48549,,,,,
4.0,3.0,50.01288,15501.31567,-857.90301,-422.164,-27142.464,-0.00063,4e-05,50.07829,206.03899,,0.0,-0.00149,-0.00451,22.87621,44.48476,,,,,
4.0,3.0,50.01338,15501.32067,-857.9039,-422.16485,-27142.46479,-0.0002,0.00046,50.07903,206.40432,,0.0,-0.00145,-0.00449,22.87619,44.48526,,,,,
4.0,3.0,50.01392,15501.32567,-857.904,-422.16499,-27142.465,6e-05,0.00051,50.07967,206.55624,,0.0,-0.00151,-0.00448,22.87602,44.4858,,,,,
4.0,3.0,50.01286,15501.33067,-857.904,-422.1641,-27142.46585,0.00012,-8e-05,50.07824,205.98261,,0.0,-0.00147,-0.0045,22.87614,44.48474,,,,,
4.0,3.0,50.0129,15501.33567,-857.904,-422.16401,-27142.466,0.0001,-0.00012,50.07843,206.22002,,0.0,-0.00146,-0.00449,22.87596,44.48478,,,,,
4.0,3.0,50.014,15501.34067,-857.904,-422.1649,-27142.46515,0.00033,0.00012,50.07981,206.64667,,0.0,-0.00146,-0.00451,22.87596,44.48588,,,,,
4.0,3.0,50.01294,15501.34567,-857.904,-422.165,-27142.465,-6e-05,4e-05,50.07836,206.03888,,0.0,-0.00148,-0.00451,22.876,44.48482,,,,,
4.0,3.0,50.01255,15501.35067,-857.904,-422.165,-27142.46585,-6e-05,-3e-05,50.07792,205.97408,,0.0,-0.00146,-0.00448,22.87616,44.48443,,,,,
4.0,3.0,50.01363,15501.35567,-857.90399,-422.165,-27142.466,0.00013,0.00025,50.07938,206.56843,,0.0,-0.00146,-0.00449,22.87621,44.48551,,,,,
4.0,3.0,50.01317,15501.36067,-857.9031,-422.16415,-27142.466,0.00019,0.00034,50.0787,206.23014,,0.0,-0.00143,-0.0045,22.87634,44.48505,,,,,
4.0,3.0,50.01251,15501.36567,-857.90301,-422.164,-27142.466,-9e-05,-0.00054,50.07778,205.8111,,0.0,-0.00148,-0.00451,22.87595,44.48439,,,,,
4.0,3.0,50.01303,15501.37067,-857.9039,-422.164,-27142.46442,0.00013,-5e-05,50.07862,206.30965,,0.0,-0.00143,-0.00451,22.8761,44.48491,,,,,
4.0,3.0,50.01355,15501.37567,-857.904,-422.164,-27142.464,0.00013,0.00017,50.07919,206.38788,,0.0,-0.00146,-0.0045,22.87609,44.48543,,,,,
4.0,3.0,50.01243,15501.38067,-857.904,-422.164,-27142.46479,-0.00014,-1e-05,50.07769,205.81227,,0.0,-0.00142,-0.0045,22.87621,44.48431,,,,,
4.0,3.0,50.01269,15501.38567,-857.904,-422.16401,-27142.465,-2e-05,0.00017,50.07811,206.05355,,0.0,-0.00146,-0.00446,22.87626,44.48457,,,,,
4.0,3.0,50.01374,15501.39067,-857.904,-422.16571,-27142.46421,0.00025,0.00025,50.0794,206.43096,,0.0,-0.00147,-0.00447,22.87616,44.48562,,,,,
4.0,3.0,50.01289,15501.39567,-857.904,-422.16598,-27142.464,0.00026,-6e-05,50.07824,205.93188,,0.0,-0.00149,-0.00448,22.87611,44.48477,,,,,
4.0,3.0,50.01261,15501.40067,-857.90321,-422.1642,-27142.46485,0.00039,-0.0001,50.07795,205.92931,,0.0,-0.00147,-0.0045,22.87621,44.48449,,,,,
4.0,3.0,50.01357,15501.40567,-857.90304,-422.164,-27142.465,0.00023,-3e-05,50.07921,206.39696,,0.0,-0.00151,-0.00449,22.87611,44.48545,,,,,
4.0,3.0,50.01304,15501.41067,-857.90487,-422.16485,-27142.46579,8e-05,0.00025,50.07845,206.02639,,0.0,-0.00151,-0.00446,22.87614,44.48492,,,,,
4.0,3.0,50.01246,15501.41567,-857.90499,-422.16499,-27142.466,-0.00032,-4e-05,50.07769,205.76588,,0.0,-0.0015,-0.00451,22.87618,44.48434,,,,,
4.0,3.0,50.01312,15501.42067,-857.90329,-422.16329,-27142.466,1e-05,2e-05,50.07864,206.19476,,0.0,-0.00146,-0.00448,22.87609,44.485,,,,,
4.0,3.0,50.01299,15501.42567,-857.90302,-422.16302,-27142.466,-0.0001,-2e-05,50.07841,206.04998,,0.0,-0.00146,-0.00453,22.87608,44.48487,,,,,
4.0,3.0,50.01222,15501.43067,-857.90394,-422.1648,-27142.466,-0.00023,3e-05,50.07736,205.6146,,0.0,-0.0015,-0.00449,22.87608,44.4841,,,,,
4.0,3.0,50.01282,15501.43567,-857.904,-422.165,-27142.466,-0.00047,-4e-05,50.07822,206.01665,,0.0,-0.00149,-0.0045,22.87609,44.4847,,,,,
4.0,3.0,50.01343,15501.44067,-857.904,-422.165,-27142.466,-0.0006,0.00022,50.07897,206.2322,,0.0,-0.00149,-0.00451,22.87613,44.48531,,,,,
4.0,3.0,50.01239,15501.44567,-857.904,-422.16501,-27142.466,-0.00079,0.00028,50.07756,205.651,,0.0,-0.00153,-0.00454,22.87637,44.48427,,,,,
4.0,3.0,50.01232,15501.45067,-857.904,-422.1659,-27142.46515,-0.00039,0.00043,50.07754,205.74481,,0.0,-0.00148,-0.00448,22.87633,44.4842,,,,,
4.0,3.0,50.01326,15501.45567,-857.90398,-422.166,-27142.465,-0.00017,0.00016,50.07879,206.21967,,0.0,-0.00152,-0.00451,22.87627,44.48514,,,,,
4.0,3.0,50.01258,15501.46067,-857.90306,-422.16515,-27142.46585,9e-05,-0.00051,50.07782,205.76839,,0.0,-0.00148,-0.00448,22.87619,44.48446,,,,,
4.0,3.0,50.01217,15501.46567,-857.90302,-422.165,-27142.466,-3e-05,-0.00021,50.07735,205.66118,,0.0,-0.00147,-0.0045,22.87594,44.48405,,,,,
4.0,3.0,50.01329,15501.47067,-857.90394,-422.165,-27142.466,0.00013,0.00011,50.07883,206.22466,,0.0,-0.00147,-0.00447,22.87613,44.48517,,,,,
4.0,3.0,50.01284,15501.47567,-857.904,-422.16499,-27142.466,0.00025,-0.00035,50.07816,205.8855,,0.0,-0.00148,-0.00449,22.87617,44.48472,,,,,
4.0,3.0,50.0117,15501.48067,-857.904,-422.1641,-27142.46521,0.00012,-9e-05,50.07671,205.40201,,0.0,-0.00149,-0.00446,22.87614,44.48359,,,,,
4.0,3.0,50.0126,15501.48567,-857.904,-422.164,-27142.465,0.0005,0.00052,50.07795,205.946,,0.0,-0.00144,-0.00448,22.87607,44.48448,,,,,
4.0,3.0,50.01307,15501.49067,-857.904,-422.164,-27142.465,0.00061,-6e-05,50.07851,206.07604,,0.0,-0.00142,-0.00446,22.87617,44.48495,,,,,
4.0,3.0,50.01204,15501.49567,-857.90399,-422.164,-27142.465,0.00059,-0.00065,50.07707,205.43967,,0.0,-0.00147,-0.00451,22.8764,44.48392,,,,,
4.0,3.0,50.01202,15501.50067,-857.9031,-422.16485,-27142.465,0.00075,-3e-05,50.07721,205.6946,,0.0,-0.00145,-0.00449,22.87619,44.4839,,,,,
4.0,3.0,50.01314,15501.50567,-857.903,-422.165,-27142.465,0.00076,0.00054,50.07862,206.14584,,0.0,-0.00144,-0.0045,22.87624,44.48502,,,,,
4.0,3.0,50.01218,15501.51067,-857.90379,-422.165,-27142.465,0.00083,-0.00018,50.07727,205.53497,,0.0,-0.00144,-0.00451,22.8762,44.48406,,,,,
4.0,3.0,50.01171,15501.51567,-857.904,-422.165,-27142.465,0.00108,-0.00021,50.07678,205.50203,,0.0,-0.00148,-0.00452,22.87621,44.48359,,,,,
4.0,3.0,50.01285,15501.52067,-857.904,-422.165,-27142.465,0.00119,0.00058,50.07832,206.11352,,0.0,-0.00147,-0.00449,22.87624,44.48473,,,,,
4.0,3.0,50.01251,15501.52567,-857.904,-422.165,-27142.465,0.00105,-0.00025,50.07772,205.71223,,0.0,-0.00147,-0.00452,22.87608,44.48439,,,,,
4.0,3.0,50.01163,15501.53067,-857.904,-422.165,-27142.465,0.00061,-0.00063,50.07661,205.36628,,0.0,-0.00148,-0.00452,22.87625,44.48351,,,,,
4.0,3.0,50.01245,15501.53567,-857.904,-422.165,-27142.465,0.00038,0.0002,50.07776,205.89076,,0.0,-0.0015,-0.00447,22.87615,44.48433,,,,,
4.0,3.0,50.01267,15501.54067,-857.904,-422.16585,-27142.46658,-2e-05,0.00031,50.07795,205.82602,,0.0,-0.00147,-0.00451,22.876,44.48455,,,,,
4.0,3.0,50.01158,15501.54567,-857.90399,-422.16599,-27142.467,-0.0005,4e-05,50.07651,205.29003,,0.0,-0.00148,-0.00451,22.87607,44.48346,,,,,
4.0,3.0,50.01184,15501.55067,-857.9031,-422.16344,-27142.467,-0.00041,0.00013,50.07696,205.58737,,0.0,-0.00148,-0.00452,22.87607,44.48372,,,,,
4.0,3.0,50.01252,15501.55567,-857.903,-422.16301,-27142.467,-0.00035,0.00045,50.0778,205.82844,,0.0,-0.0015,-0.00449,22.87635,44.4844,,,,,
4.0,3.0,50.0118,15501.56067,-857.903,-422.16471,-27142.46621,-0.00098,-0.0002,50.07678,205.37451,,0.0,-0.00146,-0.0045,22.87618,44.48368,,,,,
4.0,3.0,50.0116,15501.56567,-857.903,-422.165,-27142.466,-0.00061,-0.00052,50.0766,205.39535,,0.0,-0.00149,-0.00452,22.8763,44.48348,,,,,
4.0,3.0,50.01253,15501.57067,-857.90385,-422.165,-27142.46521,-0.00052,0.00027,50.07782,205.83991,,0.0,-0.00145,-0.00451,22.87626,44.48441,,,,,
4.0,3.0,50.012,15501.57567,-857.904,-422.165,-27142.465,-0.00073,0.00029,50.07705,205.47599,,0.0,-0.00144,-0.00448,22.8761,44.48388,,,,,
4.0,3.0,50.01135,15501.58067,-857.904,-422.165,-27142.46585,-0.00066,-0.00027,50.07623,205.21126,,0.0,-0.00146,-0.00446,22.8763,44.48323,,,,,
4.0,3.0,50.01238,15501.58567,-857.90398,-422.165,-27142.466,-9e-05,0.00019,50.07765,205.80401,,0.0,-0.00146,-0.00451,22.87611,44.48427,,,,,
4.0,3.0,50.01223,15501.59067,-857.90306,-422.16415,-27142.466,0.00014,0.00016,50.07737,205.61465,,0.0,-0.00143,-0.00449,22.87625,44.48411,,,,,
4.0,3.0,50.01114,15501.59567,-857.903,-422.16401,-27142.466,0.00022,-0.00018,50.07596,205.10153,,0.0,-0.00144,-0.00446,22.87602,44.48302,,,,,
4.0,3.0,50.01195,15501.60067,-857.903,-422.1649,-27142.466,0.0003,-9e-05,50.0771,205.63884,,0.0,-0.00145,-0.00445,22.87617,44.48383,,,,,
4.0,3.0,50.0126,15501.60567,-857.903,-422.165,-27142.466,0.00019,7e-05,50.07783,205.75422,,0.0,-0.00149,-0.0045,22.87613,44.48448,,,,,
4.0,3.0,50.0114,15501.61067,-857.903,-422.165,-27142.46679,0.00019,0.00034,50.07622,205.10962,,0.0,-0.00146,-0.00449,22.87624,44.48328,,,,,
4.0,3.0,50.01164,15501.61567,-857.903,-422.165,-27142.467,0.00035,-4e-05,50.07663,205.38208,,0.0,-0.00151,-0.00449,22.87613,44.48352,,,,,
4.0,3.0,50.01239,15501.62067,-857.903,-422.165,-27142.467,0.00061,-0.00035,50.07763,205.7597,,0.0,-0.00147,-0.00449,22.87625,44.48428,,,,,
4.0,3.0,50.01133,15501.62567,-857.90302,-422.165,-27142.467,0.00061,5e-05,50.0762,205.20494,,0.0,-0.00148,-0.0045,22.8762,44.48321,,,,,
4.0,3.0,50.01127,15501.63067,-857.90394,-422.16421,-27142.46615,0.00039,3e-05,50.07613,205.1761,,0.0,-0.00145,-0.00447,22.87609,44.48315,,,,,
4.0,3.0,50.0122,15501.63567,-857.904,-422.164,-27142.466,0.0003,3e-05,50.0774,205.70625,,0.0,-0.00148,-0.00449,22.87635,44.48408,,,,,
4.0,3.0,50.01168,15501.64067,-857.904,-422.164,-27142.466,0.00014,8e-05,50.07663,205.32913,,0.0,-0.00149,-0.00451,22.87633,44.48356,,,,,
4.0,3.0,50.0111,15501.64567,-857.904,-422.16401,-27142.466,-0.0001,8e-05,50.07587,205.02956,,0.0,-0.00152,-0.00451,22.87617,44.48298,,,,,
4.0,3.0,50.01203,15501.65067,-857.904,-422.16571,-27142.46679,0.00015,0.00049,50.07716,205.60991,,0.0,-0.00151,-0.0045,22.87644,44.48391,,,,,
4.0,3.0,50.01207,15501.65567,-857.904,-422.166,-27142.467,0.00013,-0.00036,50.07712,205.47846,,0.0,-0.00149,-0.00448,22.87625,44.48395,,,,,
4.0,3.0,50.01083,15501.66067,-857.90321,-422.166,-27142.46785,-0.0002,-0.00032,50.07555,204.94863,,0.0,-0.00148,-0.00449,22.87611,44.48272,,,,,
4.0,3.0,50.01162,15501.66567,-857.903,-422.166,-27142.46798,-0.00032,0.00051,50.07662,205.38675,,0.0,-0.00148,-0.00447,22.87628,44.4835,,,,,
4.0,3.0,50.01209,15501.67067,-857.90385,-422.16442,-27142.4662,-0.00048,-1e-05,50.07719,205.54968,,0.0,-0.00146,-0.00446,22.87621,44.48397,,,,,
4.0,3.0,50.01116,15501.67567,-857.904,-422.16401,-27142.46601,-0.00095,-0.00027,50.0759,204.98889,,0.0,-0.0015,-0.00448,22.87618,44.48304,,,,,
4.0,3.0,50.01111,15501.68067,-857.904,-422.1649,-27142.46771,-0.00068,0.00032,50.07594,205.13273,,0.0,-0.00147,-0.0045,22.87609,44.48299,,,,,
4.0,3.0,50.01205,15501.68567,-857.904,-422.165,-27142.46799,-0.00063,-9e-05,50.07714,205.54225,,0.0,-0.00152,-0.0045,22.87608,44.48393,,,,,
4.0,3.0,50.01137,15501.69067,-857.904,-422.165,-27142.46629,-0.00097,-0.00029,50.07619,205.11264,,0.0,-0.00149,-0.00449,22.87618,44.48325,,,,,
4.0,3.0,50.01083,15501.69567,-857.904,-422.165,-27142.466,-0.00089,-0.00012,50.07553,204.92021,,0.0,-0.00151,-0.00447,22.87609,44.48271,,,,,
4.0,3.0,50.0118,15501.70067,-857.904,-422.16415,-27142.46758,-0.00072,0.00051,50.07683,205.42801,,0.0,-0.00149,-0.00447,22.87621,44.48369,,,,,
4.0,3.0,50.01159,15501.70567,-857.904,-422.164,-27142.468,-0.00085,0.00035,50.07648,205.22577,,0.0,-0.00153,-0.00449,22.87625,44.48347,,,,,
4.0,3.0,50.01083,15501.71067,-857.904,-422.16315,-27142.46879,-0.00068,-0.00034,50.07548,204.85373,,0.0,-0.00151,-0.00448,22.87636,44.48271,,,,,
4.0,3.0,50.01151,15501.71567,-857.904,-422.16301,-27142.469,-0.00044,6e-05,50.07645,205.29917,,0.0,-0.00148,-0.00448,22.8763,44.48339,,,,,
4.0,3.0,50.0117,15501.72067,-857.904,-422.1639,-27142.469,0.0,-3e-05,50.07666,205.33533,,0.0,-0.00145,-0.00448,22.87619,44.48358,,,,,
4.0,3.0,50.01097,15501.72567,-857.904,-422.16401,-27142.469,-0.00028,-0.0008,50.07565,204.90052,,0.0,-0.0015,-0.00446,22.87605,44.48285,,,,,
4.0,3.0,50.01107,15501.73067,-857.90321,-422.1649,-27142.46815,3e-05,0.00016,50.07587,205.08265,,0.0,-0.00148,-0.00444,22.87622,44.48295,,,,,
4.0,3.0,50.01186,15501.73567,-857.903,-422.16499,-27142.468,0.00022,0.00031,50.07687,205.41751,,0.0,-0.00148,-0.00441,22.87617,44.48374,,,,,
4.0,3.0,50.0112,15501.74067,-857.90379,-422.1641,-27142.468,0.00035,-6e-05,50.07589,204.91461,,0.0,-0.00145,-0.00442,22.87615,44.48308,,,,,
4.0,3.0,50.0109,15501.74567,-857.904,-422.164,-27142.468,0.00049,2e-05,50.07558,204.89233,,0.0,-0.00147,-0.00442,22.87624,44.48278,,,,,
4.0,3.0,50.01166,15501.75067,-857.904,-422.164,-27142.468,0.0007,0.00022,50.07664,205.36334,,0.0,-0.00148,-0.00444,22.87619,44.48354,,,,,
4.0,3.0,50.01151,15501.75567,-857.904,-422.164,-27142.468,0.00051,-1e-05,50.07632,205.09807,,0.0,-0.00149,-0.00446,22.87623,44.48339,,,,,
4.0,3.0,50.01066,15501.76067,-857.904,-422.16485,-27142.468,0.00046,-0.00058,50.07523,204.71926,,0.0,-0.00145,-0.00445,22.87616,44.48254,,,,,
